38  5  1.0  0.50  4.0506111182E+03  1.2152101316E+03  1.4790980224E-06
38  5  -2.0  1.50  4.0579268170E+03  2.2263365803E+03  2.7048919150E-06
38  5  2.0  1.50  4.0642603790E+03  4.9921028896E+01  6.0557169222E-08
38  5  -3.0  2.50  4.0664473556E+03  6.7992259824E+01  8.2434111894E-08
38  5  3.0  2.50  4.0699731296E+03  5.5259254874E+00  6.6938301494E-09
38  5  -4.0  3.50  4.0709983348E+03  7.0691663973E+00  8.5610700709E-09
38  5  4.0  3.50  4.0716370231E+03  4.2491343977E-01  5.1450774805E-10
38  5  -5.0  4.50  4.0722448768E+03  5.1694484740E-01  6.2585045773E-10
37  2  1.0  0.00  -2.3782052856E+02  0.0000000000E+00  0.0000000000E+00
37  3  -1.0  0.00  2.6203988632E+03  9.2924296971E+00  1.7508017502E-08
37  3  1.0  0.00  2.6827845813E+03  1.2625201865E+03  2.3232041802E-06
37  3  -1.0  1.00  2.6224797298E+03  2.7397796235E+01  5.1579568199E-08
37  3  1.0  1.00  2.6607881900E+03  4.0051382470E+03  7.4310583987E-06
37  3  -2.0  1.00  2.7027970693E+03  3.5268589458E+03  6.4417231805E-06
37  3  2.0  1.00  2.7527507806E+03  6.3578699646E+01  1.1401542554E-07
37  3  -2.0  2.00  2.7043113176E+03  5.8761016530E+03  1.0726534832E-05
37  3  2.0  2.00  2.7374690282E+03  1.1108811794E+02  2.0032895567E-07
37  3  -3.0  2.00  2.7555251971E+03  9.9014897817E+01  1.7738376278E-07
37  3  -3.0  3.00  2.7577763164E+03  1.3764976871E+02  2.4639574435E-07
36  2  -2.0  1.50  5.2293575898E+01  2.9366642588E+04  2.7792739101E-03
36  3  -1.0  0.50  2.7121608060E+03  3.8767944752E+01  7.0565681105E-08
36  3  1.0  0.50  2.7593048390E+03  4.7986306184E+03  8.5846183036E-06
36  3  -2.0  1.50  2.7993096163E+03  8.7603041481E+03  1.5447413696E-05
36  3  2.0  1.50  2.8459087193E+03  1.6114417763E+02  2.7949436292E-07
36  3  -3.0  2.50  2.8625180334E+03  2.1610608837E+02  3.7264144620E-07
36  4  -1.0  0.50  3.6759466610E+03  1.1859039911E+01  1.5911397167E-08
36  4  1.0  0.50  3.6957995571E+03  2.0294632295E+03  2.7082384895E-06
36  4  -2.0  1.50  3.7114525673E+03  3.7217639486E+03  4.9455302891E-06
36  4  2.0  1.50  3.7298882167E+03  7.7683142478E+01  1.0271551393E-07
36  4  -3.0  2.50  3.7362116598E+03  1.0518956051E+02  1.3884926217E-07
36  4  3.0  2.50  3.7465119497E+03  6.2166243837E+00  8.1832466351E-09
36  4  -4.0  3.50  3.7483656533E+03  7.9342333379E+00  1.0439035376E-08
36  5  -1.0  0.50  4.1094999259E+03  5.2524029523E+00  6.3010587151E-09
36  5  1.0  0.50  4.1195803001E+03  1.0357497172E+03  1.2394792653E-06
36  5  -2.0  1.50  4.1273747977E+03  1.9059105789E+03  2.2764753539E-06
36  5  2.0  1.50  4.1365297054E+03  4.2005583753E+01  5.0061500325E-08
36  5  -3.0  2.50  4.1396408557E+03  5.7017300182E+01  6.7900919816E-08
36  5  3.0  2.50  4.1446870231E+03  4.2831610582E+00  5.0945079997E-09
36  5  -4.0  3.50  4.1456709939E+03  5.4588991632E+00  6.4914154890E-09
36  5  4.0  3.50  4.1464669934E+03  2.9236762222E-01  3.4760010416E-10
36  5  -5.0  4.50  4.1469895238E+03  3.5570193336E-01  4.2284568314E-10
35  2  -2.0  0.00  2.6847338195E+02  1.7404348029E+03  3.2073537313E-05
35  2  -2.0  2.00  2.3680929065E+02  8.7326976743E+03  1.8244398217E-04
35  3  -1.0  1.00  2.8067578655E+03  1.4886608469E+01  2.6170693508E-08
35  3  1.0  1.00  2.8567398204E+03  1.7020944850E+03  2.9397066989E-06
35  3  -1.0  2.00  2.8024399505E+03  2.5620782053E+01  4.5109077243E-08
35  3  1.0  2.00  2.8581672620E+03  2.8139644567E+03  4.8573919065E-06
35  3  -2.0  0.00  2.9161426706E+03  5.0244218866E+02  8.5008250951E-07
35  3  2.0  0.00  2.9555602849E+03  9.1261160131E+00  1.5234250114E-08
35  3  -2.0  1.00  2.8877156536E+03  1.6767067032E+03  2.8647293947E-06
35  3  2.0  1.00  2.9551730854E+03  2.7402485238E+01  4.5747609366E-08
35  3  2.0  2.00  2.9494572697E+03  4.6179321454E+01  7.7241567722E-08
35  3  -2.0  3.00  2.8876053427E+03  3.9123166439E+03  6.6841491331E-06
35  3  2.0  3.00  2.9546838902E+03  6.4388209497E+01  1.0750423257E-07
35  3  -3.0  1.00  2.9788380504E+03  2.4019432025E+01  3.9780179431E-08
35  3  -3.0  2.00  2.9644834659E+03  4.1677736243E+01  6.9357646418E-08
35  3  -3.0  3.00  2.9728412644E+03  5.6353627567E+01  9.3513031444E-08
35  3  -3.0  4.00  2.9589495212E+03  7.6703501784E+01  1.2787899731E-07
34  2  -2.0  1.50  4.2487838027E+02  5.3083229962E+03  6.1798790359E-05
34  3  -1.0  0.50  2.9192757788E+03  8.4332729139E+00  1.4250868422E-08
34  3  1.0  0.50  2.9788195202E+03  8.3918571218E+02  1.3896254512E-06
34  3  -1.0  1.50  2.8916980277E+03  1.6549444013E+01  2.8233324499E-08
34  3  1.0  1.50  2.9470808229E+03  1.6879740322E+03  2.8253390678E-06
34  3  -1.0  2.50  2.8864257663E+03  2.6052673330E+01  4.4527228991E-08
34  3  1.0  2.50  2.9488250980E+03  2.5066904141E+03  4.1932217940E-06
34  3  -2.0  0.50  2.9761681081E+03  7.5447331064E+02  1.2504661988E-06
34  3  2.0  0.50  3.0531166560E+03  1.3274152468E+01  2.1445021279E-08
34  3  -2.0  1.50  2.9987436843E+03  1.3300537998E+03  2.1877875298E-06
34  3  2.0  1.50  3.0492158271E+03  2.6944760561E+01  4.3586404133E-08
34  3  -2.0  2.50  2.9760841053E+03  2.2634201475E+03  3.7515051473E-06
34  3  2.0  2.50  3.0527388228E+03  3.9851805849E+01  6.4390470018E-08
34  3  -2.0  3.50  2.9760106029E+03  3.0178937815E+03  5.0021311790E-06
34  3  2.0  3.50  3.0524080796E+03  5.3170006175E+01  8.5918660243E-08
34  3  -3.0  0.50  3.0619173486E+03  1.2194661848E+01  1.9644260906E-08
34  3  -3.0  1.50  3.0744667410E+03  2.3260432005E+01  3.7316561844E-08
34  3  -3.0  2.50  3.0744013141E+03  3.5094794705E+01  5.6303563433E-08
34  3  -3.0  3.50  3.0557393051E+03  4.9853470310E+01  8.0471353932E-08
34  3  -3.0  4.50  3.0562633804E+03  6.2170804932E+01  1.0033620715E-07
33  2  -2.0  0.00  5.9656308533E+02  1.5752803332E+03  1.3060506130E-05
33  3  -1.0  1.00  2.9770447917E+03  1.6255111837E+01  2.6938240301E-08
33  3  1.0  1.00  3.0387961381E+03  1.4706128081E+03  2.3879704045E-06
33  3  -1.0  2.00  2.9729169045E+03  2.7983035012E+01  4.6448545428E-08
33  3  1.0  2.00  3.0401604539E+03  2.4305716534E+03  3.9438667347E-06
33  3  -2.0  0.00  3.0973010323E+03  3.6547082771E+02  5.8208544263E-07
33  3  2.0  0.00  3.1437686909E+03  7.6963918715E+00  1.2079485473E-08
33  3  -2.0  1.00  3.0656026302E+03  1.3183227893E+03  2.1214047148E-06
33  3  2.0  1.00  3.1512360399E+03  2.2572099751E+01  3.5333105018E-08
33  3  -2.0  2.00  3.0712752256E+03  2.1580592460E+03  3.4661138230E-06
33  3  2.0  2.00  3.1537711903E+03  3.7558188969E+01  5.8741774383E-08
33  3  -2.0  3.00  3.0655028660E+03  3.0760864747E+03  4.9511232001E-06
33  3  2.0  3.00  3.1507854184E+03  5.2719003465E+01  8.2529653468E-08
33  3  -3.0  1.00  3.1745582876E+03  1.9409751417E+01  3.0159024097E-08
33  3  -3.0  2.00  3.1566531573E+03  3.5153731802E+01  5.4930809818E-08
33  3  -3.0  3.00  3.1616377471E+03  4.8517724579E+01  7.5691193366E-08
33  3  -3.0  4.00  3.1537906168E+03  6.3660751012E+01  9.9589876077E-08
32  3  -1.0  0.50  3.0598637715E+03  4.5459556015E+01  7.3282789208E-08
32  3  1.0  0.50  3.1302006792E+03  3.5959038955E+03  5.6659832275E-06
32  3  -2.0  1.50  3.1568878039E+03  6.4095929766E+03  1.0013830875E-05
32  3  2.0  1.50  3.2490974660E+03  1.0876054398E+02  1.6508489804E-07
32  3  -3.0  2.50  3.2545047278E+03  1.5211843490E+02  2.3051189733E-07
32  4  -1.0  0.50  3.8815794013E+03  1.4644155385E+01  1.8594577652E-08
32  4  1.0  0.50  3.9104665087E+03  1.4887116919E+03  1.8762741169E-06
32  4  -2.0  1.50  3.9211982952E+03  2.6745319095E+03  3.3615463104E-06
32  4  2.0  1.50  3.9558368573E+03  5.2813091084E+01  6.5796411879E-08
32  4  -3.0  2.50  3.9582647346E+03  7.3733519725E+01  9.1803257249E-08
32  4  3.0  2.50  3.9759591535E+03  3.3609293645E+00  4.1658897882E-09
32  4  -4.0  3.50  3.9769481880E+03  4.3302609711E+00  5.3660414743E-09
32  5  -1.0  0.50  4.2437359741E+03  6.6987789079E+00  7.7772188902E-09
32  5  1.0  0.50  4.2582274220E+03  7.5044599388E+02  8.6827937877E-07
32  5  -2.0  1.50  4.2635780639E+03  1.3534070935E+03  1.5639434951E-06
32  5  2.0  1.50  4.2804989259E+03  2.8480670979E+01  3.2780628830E-08
32  5  -3.0  2.50  4.2817438168E+03  3.9738809820E+01  4.5725146235E-08
32  5  3.0  2.50  4.2905001344E+03  2.3838332157E+00  2.7373170202E-09
32  5  -4.0  3.50  4.2910078886E+03  3.0681515235E+00  3.5226899978E-09
32  5  4.0  3.50  4.2920917768E+03  1.2468757721E-01  1.4312339905E-10
32  5  -5.0  4.50  4.2923874671E+03  1.5206589982E-01  1.7453769976E-10
31  3  -1.0  0.00  3.1246976327E+03  1.1574049729E+01  1.8272690951E-08
31  3  1.0  0.00  3.1833114006E+03  8.6037623455E+02  1.3332154224E-06
31  3  1.0  1.00  3.1929033231E+03  2.5886800295E+03  3.9991498389E-06
31  3  -2.0  1.00  3.2287581890E+03  2.3101992981E+03  3.5291881041E-06
31  3  2.0  1.00  3.3142948253E+03  3.9224524776E+01  5.8371312125E-08
31  3  -2.0  2.00  3.2094193157E+03  3.8357926120E+03  5.8949739718E-06
31  3  2.0  2.00  3.3185206599E+03  6.5720128227E+01  9.7671779148E-08
31  3  -3.0  2.00  3.3260087698E+03  6.1546892977E+01  9.1263008550E-08
31  3  -3.0  3.00  3.3196114553E+03  8.5505676354E+01  1.2703139490E-07
30  3  1.0  0.50  3.2496339700E+03  3.2767912542E+03  4.9729803486E-06
30  3  -2.0  1.50  3.2749682554E+03  5.8297330728E+03  8.7787810932E-06
30  3  2.0  1.50  3.3836530424E+03  1.0121804772E+02  1.4751170519E-07
30  3  -3.0  2.50  3.3923892013E+03  1.4341295155E+02  2.0846511699E-07
30  4  -1.0  0.50  3.9657186216E+03  1.5298824296E+01  1.9012695996E-08
30  4  1.0  0.50  3.9979610544E+03  1.2961212641E+03  1.5977083767E-06
30  4  -2.0  1.50  4.0078448804E+03  2.3184594314E+03  2.8508555641E-06
30  4  2.0  1.50  4.0469142149E+03  4.7161400652E+01  5.7429606357E-08
30  4  -3.0  2.50  4.0491000280E+03  6.6220125730E+01  8.0594185068E-08
30  4  3.0  2.50  4.0749516977E+03  2.7558135674E+00  3.3326407108E-09
30  4  -4.0  3.50  4.0757955470E+03  3.5517611242E+00  4.2942974952E-09
30  5  -1.0  0.50  4.3023968093E+03  7.0426592091E+00  8.0647545667E-09
30  5  1.0  0.50  4.3181397604E+03  6.4494532255E+02  7.3583893455E-07
30  5  -2.0  1.50  4.3230027406E+03  1.1585016225E+03  1.3202793025E-06
30  5  2.0  1.50  4.3419313432E+03  2.5032351068E+01  2.8403174743E-08
30  5  -3.0  2.50  4.3430555611E+03  3.5146745509E+01  3.9869193459E-08
30  5  3.0  2.50  4.3554040012E+03  1.9385780120E+00  2.1927911456E-09
30  5  -4.0  3.50  4.3558357831E+03  2.4965286446E+00  2.8236268581E-09
30  5  4.0  3.50  4.3603801119E+03  8.3290058678E-02  9.4104226544E-11
30  5  -5.0  4.50  4.3605966212E+03  1.0160649857E-01  1.1479310194E-10
29  3  1.0  0.00  3.3182001571E+03  7.6913118383E+02  1.1432504542E-06
29  3  -2.0  1.00  3.3370540480E+03  2.0710665656E+03  3.0609487266E-06
29  3  2.0  1.00  3.4597754536E+03  3.6798880472E+01  5.2452650182E-08
29  3  -2.0  2.00  3.3417584180E+03  3.4506374539E+03  5.0925188121E-06
29  3  2.0  2.00  3.4434382069E+03  6.0153016488E+01  8.6146510099E-08
29  3  -3.0  2.00  3.4577391377E+03  5.7159828236E+01  8.1520205662E-08
29  3  -3.0  3.00  3.4606696989E+03  8.0231649092E+01  1.1432475290E-07
28  3  -2.0  1.50  3.3956768183E+03  5.2214424249E+03  7.5823471882E-06
28  3  2.0  1.50  3.5044617185E+03  9.2216244625E+01  1.2973766042E-07
28  3  -3.0  2.50  3.5249389323E+03  1.3300070404E+02  1.8602605973E-07
28  4  -1.0  0.50  4.0487954430E+03  1.5550382969E+01  1.8925963442E-08
28  4  1.0  0.50  4.0796968657E+03  1.0903474739E+03  1.3169330194E-06
28  4  -2.0  1.50  4.0916276741E+03  1.9855580042E+03  2.3911586238E-06
28  4  2.0  1.50  4.1338097343E+03  4.1843958439E+01  4.9875708767E-08
28  4  -3.0  2.50  4.1363585915E+03  5.8679512946E+01  6.9899494197E-08
28  4  3.0  2.50  4.1677912362E+03  2.2177841163E+00  2.6218703006E-09
28  4  -4.0  3.50  4.1705589673E+03  2.8033588950E+00  3.3119300413E-09
28  5  -1.0  0.50  4.3586265694E+03  7.1560037709E+00  8.0879411287E-09
28  5  1.0  0.50  4.3739643489E+03  5.3908754808E+02  6.0714608999E-07
28  5  -2.0  1.50  4.3793654269E+03  9.7892389446E+02  1.1011455627E-06
28  5  2.0  1.50  4.3997186018E+03  2.1898868243E+01  2.4518646056E-08
28  5  -3.0  2.50  4.4009334636E+03  3.0709312383E+01  3.4373557692E-08
28  5  3.0  2.50  4.4157567264E+03  1.5417565641E+00  1.7199012128E-09
28  5  -4.0  3.50  4.4168203503E+03  1.9745101008E+00  2.2021252285E-09
28  5  4.0  3.50  4.4233607554E+03  5.3171889781E-02  5.9213299657E-11
28  5  -5.0  4.50  4.4237060147E+03  6.3970416941E-02  7.1233175147E-11
27  3  -2.0  0.00  3.4720582256E+03  3.0785197816E+02  4.3725657356E-07
27  3  2.0  0.00  3.5786084680E+03  5.5700103163E+00  7.6767470603E-09
27  3  2.0  1.00  3.5756811489E+03  1.6627496624E+01  2.2934725852E-08
27  3  -2.0  2.00  3.4636469456E+03  1.5374077153E+03  2.1888276061E-06
27  3  2.0  2.00  3.5801600070E+03  2.7997372806E+01  3.8568224981E-08
27  3  2.0  3.00  3.5844369522E+03  3.9274661488E+01  5.4038180888E-08
27  3  -3.0  1.00  3.6040806169E+03  1.6100840457E+01  2.2032704533E-08
27  3  -3.0  2.00  3.5946197464E+03  2.6647009451E+01  3.6559859852E-08
27  3  -3.0  3.00  3.5979943526E+03  3.7247888146E+01  5.1055802577E-08
27  3  -3.0  4.00  3.5821201646E+03  4.7248812280E+01  6.5051789200E-08
26  3  2.0  0.50  3.6505001186E+03  8.6162218649E+00  1.1639634743E-08
26  3  -2.0  1.50  3.5275266121E+03  9.2351116741E+02  1.2908371316E-06
26  3  2.0  1.50  3.6427247013E+03  1.7252108341E+01  2.3355727843E-08
26  3  2.0  2.50  3.6478720743E+03  2.5984951207E+01  3.5128356615E-08
26  3  2.0  3.50  3.6491795873E+03  3.4666251110E+01  4.6847404494E-08
26  3  -3.0  0.50  3.6617299553E+03  8.2112315933E+00  1.1058395872E-08
26  3  -3.0  2.50  3.6686249428E+03  2.4939221778E+01  3.3523303360E-08
26  3  -3.0  2.50  3.6610138421E+03  2.4466339659E+01  3.2956269611E-08
26  3  -3.0  3.50  3.6458247962E+03  3.2473900185E+01  4.3925376707E-08
26  3  -3.0  4.50  3.6493321691E+03  4.0658103878E+01  5.4942563906E-08
25  3  -2.0  0.00  3.5861385459E+03  2.0490837560E+02  2.8175635137E-07
25  3  2.0  0.00  3.7035914257E+03  5.2087612504E+00  6.9357736105E-09
25  3  2.0  1.00  3.7115129858E+03  1.5690773698E+01  2.0847930652E-08
25  3  2.0  2.00  3.7138446814E+03  2.6102232605E+01  3.4658981501E-08
25  3  2.0  3.00  3.7125966861E+03  3.6651614888E+01  4.8682449805E-08
25  3  -3.0  1.00  3.7349702356E+03  1.5208026462E+01  2.0079147137E-08
25  3  -3.0  2.00  3.7129124646E+03  2.4576111966E+01  3.2640842493E-08
25  3  -3.0  3.00  3.7201055593E+03  3.4534586883E+01  4.5777577187E-08
25  3  -3.0  4.00  3.7121884008E+03  4.4263447194E+01  5.8799060482E-08
24  3  2.0  1.50  3.7729475693E+03  8.1093291084E+01  1.0594957688E-07
24  3  -3.0  2.50  3.7789780964E+03  1.1454817417E+02  1.4941916789E-07
24  4  -1.0  0.50  4.2126813588E+03  1.4829660975E+01  1.7345252039E-08
24  4  1.0  0.50  4.2457216847E+03  7.8980492024E+02  9.1655855587E-07
24  4  -2.0  1.50  4.2532253034E+03  1.4004456916E+03  1.6223212102E-06
24  4  2.0  1.50  4.3032736696E+03  3.2111982932E+01  3.6765276943E-08
24  4  -3.0  2.50  4.3047757410E+03  4.5781801620E+01  5.2397600106E-08
24  4  3.0  2.50  4.3490853341E+03  1.2872095713E+00  1.4581485168E-09
24  4  -4.0  3.50  4.3494574190E+03  1.6605953558E+00  1.8809576016E-09
24  5  -1.0  0.50  4.4706539426E+03  6.6377975256E+00  7.3139492256E-09
24  5  1.0  0.50  4.4865509577E+03  3.7247899566E+02  4.0895963762E-07
24  5  -2.0  1.50  4.4901632370E+03  6.6392389972E+02  7.2835988546E-07
24  5  2.0  1.50  4.5134365039E+03  1.6330865291E+01  1.7823080361E-08
24  5  -3.0  2.50  4.5142103740E+03  2.3293712258E+01  2.5417772618E-08
24  5  3.0  2.50  4.5340287753E+03  9.0410923868E-01  9.8222001019E-10
24  5  -4.0  3.50  4.5342792142E+03  1.1650713167E+00  1.2656577611E-09
24  5  4.0  3.50  4.5437655707E+03  1.8018277402E-02  1.9532836081E-11
24  5  -5.0  4.50  4.5438712253E+03  2.2022862441E-02  2.3873476134E-11
23  3  2.0  0.00  3.8439859478E+03  4.8593513321E+00  6.2320576973E-09
23  3  2.0  2.00  3.8352337172E+03  2.4411486882E+01  3.1377329052E-08
23  3  -3.0  1.00  3.8406108068E+03  1.3731468637E+01  1.7629302427E-08
23  3  -3.0  2.00  3.8391605094E+03  2.2897760392E+01  2.9408174405E-08
23  3  -3.0  3.00  3.8337111954E+03  3.2174406358E+01  4.1381047811E-08
23  3  -3.0  4.00  3.8373530596E+03  4.1538074188E+01  5.3372987778E-08
22  3  2.0  1.50  3.8970169633E+03  1.5042714529E+01  1.9026319257E-08
22  3  -3.0  0.50  3.9018901595E+03  7.0609613317E+00  8.9220525256E-09
22  3  -3.0  1.50  3.9009598604E+03  1.4099297121E+01  1.7819782081E-08
22  3  -3.0  2.50  3.8955398184E+03  2.1305397180E+01  2.6965014269E-08
22  3  -3.0  3.50  3.8979638634E+03  2.8481154324E+01  3.6024451388E-08
22  3  -3.0  4.50  3.8996790120E+03  3.5628362297E+01  4.5044722195E-08
21  3  2.0  0.00  3.9645841462E+03  4.5257270586E+00  5.6271267626E-09
21  3  -3.0  1.00  3.9589218044E+03  1.2876209897E+01  1.6035525417E-08
21  3  -3.0  3.00  3.9704135932E+03  2.9991256688E+01  3.7240547742E-08
21  3  -3.0  4.00  3.9638120103E+03  3.8731858707E+01  4.8174093528E-08
21  3  -3.0  5.00  3.9707924215E+03  4.7154574950E+01  5.8546493152E-08
20  3  -3.0  2.50  4.0177541721E+03  9.9984950686E+01  1.2265299092E-07
20  3  -3.0  2.50  4.0148655151E+03  1.0000470859E+02  1.2279565245E-07
20  4  -1.0  0.50  4.3528154665E+03  9.7551199491E+00  1.1041971675E-08
20  4  1.0  0.50  4.3846872725E+03  4.1156522544E+02  4.6245457105E-07
20  4  -2.0  1.50  4.3918536558E+03  7.0546711904E+02  7.9139732397E-07
20  4  2.0  1.50  4.4411871988E+03  1.7927148200E+01  1.9886528867E-08
20  4  -3.0  2.50  4.4457727938E+03  3.3921831271E+01  3.7590401848E-08
20  4  3.0  2.50  4.4920039491E+03  6.6184533835E-01  7.2584191431E-10
20  4  -4.0  3.50  4.4959702575E+03  7.4061356023E-01  8.1150689031E-10
20  5  -1.0  0.50  4.5590395628E+03  4.7564198404E+00  5.1393026072E-09
20  5  1.0  0.50  4.5742921536E+03  2.1084807374E+02  2.2705754540E-07
20  5  -2.0  1.50  4.5771560204E+03  3.7153271379E+02  3.9984371725E-07
20  5  2.0  1.50  4.5997448777E+03  1.1543584469E+01  1.2364755329E-08
20  5  -3.0  2.50  4.6014843979E+03  1.6837326336E+01  1.8028227085E-08
20  5  3.0  2.50  4.6222132206E+03  4.6572622799E-01  4.9630807496E-10
20  5  -4.0  3.50  4.6240254770E+03  5.4746647692E-01  5.8318610386E-10
20  5  4.0  3.50  4.6317396273E+03  4.6250110021E-03  4.9185284285E-12
20  5  -5.0  4.50  4.6318862798E+03  5.3703547856E-03  5.7109923882E-12
19  3  -3.0  0.00  4.1103369996E+03  2.6552055841E+00  3.1839497022E-09
19  3  -3.0  2.00  4.0935821053E+03  1.3397822014E+01  1.6131060984E-08
19  3  -3.0  4.00  4.0900887692E+03  2.4166693199E+01  2.9120938773E-08
18  3  -3.0  1.50  4.1530756190E+03  6.9229790638E+00  8.2150436858E-09
18  3  -3.0  2.50  4.1556372538E+03  1.0391806438E+01  1.2323640166E-08
18  3  -3.0  4.50  4.1474470328E+03  1.7357013807E+01  2.0624493563E-08
17  3  -3.0  0.00  4.2132954357E+03  1.5152075481E+00  1.7724070566E-09
17  3  -3.0  2.00  4.2079343311E+03  7.5839937342E+00  8.8823209309E-09
17  3  -3.0  4.00  4.2045790683E+03  1.3662481786E+01  1.6013806364E-08
16  3  -3.0  2.50  4.2590107211E+03  9.8603754007E+00  1.1408885836E-08
