"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.00223,1890.35,109.65,2,1,2,90,125.2534,"rgb(123,104,238)",1.14230186958504
"K",0.00223,1890.35,109.65,2,2,1,90,123.0864,"rgb(123,104,238)",0.561269493844049
"L1",0.000344,1979.53,20.47,2,3,2,90,31.1228,"rgb(25,25,112)",1.52041035661944
"L1",0.000344,1979.53,20.47,2,4,1,90,30.68,"rgb(25,25,112)",0.749389350268685
"L2",5.32e-05,1980.31,19.6900000000001,2,5,2,90,29.97,"rgb(0,0,139)",1.52209243270695
"L2",5.32e-05,1980.31,19.6900000000001,2,6,1,90,29.41,"rgb(0,0,139)",0.746825799898424
"L3",9.08e-06,1983.7,16.3,4,7,4,90,25.36,"rgb(0,0,205)",1.5558282208589
"L3",9.08e-06,1983.7,16.3,4,8,3,90,24.94,"rgb(0,0,205)",1.14754601226994
"L3",9.08e-06,1983.7,16.3,4,9,2,90,24.48,"rgb(0,0,205)",0.750920245398775
"L3",9.08e-06,1983.7,16.3,4,10,1,90,24.06,"rgb(0,0,205)",0.369018404907976
"M1",8.06e-05,1994.82,5.18000000000006,2,11,2,90,11.51,"rgb(0,0,255)",2.22200772200769
"M1",8.06e-05,1994.82,5.18000000000006,2,12,1,90,11.34,"rgb(0,0,255)",1.09459459459458
"M2",1.417e-05,1995.17,4.82999999999993,2,13,2,90,10.97,"rgb(65,105,225)",2.27122153209113
"M2",1.417e-05,1995.17,4.82999999999993,2,14,1,90,10.79,"rgb(65,105,225)",1.11697722567289
"M3",2.54e-06,1995.95,4.04999999999995,4,15,4,90,9.69,"rgb(70,130,180)",2.39259259259262
"M3",2.54e-06,1995.95,4.04999999999995,4,16,3,90,9.54,"rgb(70,130,180)",1.76666666666669
"M3",2.54e-06,1995.95,4.04999999999995,4,17,2,90,9.37,"rgb(70,130,180)",1.1567901234568
"M3",2.54e-06,1995.95,4.04999999999995,4,18,1,90,9.22,"rgb(70,130,180)",0.569135802469142
"M4",1.519e-08,1996.51,3.49000000000001,4,19,4,90,8.72,"rgb(100,149,237)",2.49856733524355
"M4",1.519e-08,1996.51,3.49000000000001,4,20,3,90,8.55,"rgb(100,149,237)",1.83739255014326
"M4",1.519e-08,1996.51,3.49000000000001,4,21,2,90,8.35,"rgb(100,149,237)",1.19627507163323
"M4",1.519e-08,1996.51,3.49000000000001,4,22,1,90,8.18,"rgb(100,149,237)",0.585959885386818
"M5",1.89e-08,1996.67,3.32999999999993,6,23,6,90,7.81,"rgb(0,191,255)",2.3453453453454
"M5",1.89e-08,1996.67,3.32999999999993,6,24,5,90,7.65,"rgb(0,191,255)",1.91441441441446
"M5",1.89e-08,1996.67,3.32999999999993,6,25,4,90,7.48,"rgb(0,191,255)",1.49749749749753
"M5",1.89e-08,1996.67,3.32999999999993,6,26,3,90,7.299,"rgb(0,191,255)",1.09594594594597
"M5",1.89e-08,1996.67,3.32999999999993,6,27,2,90,7.13,"rgb(0,191,255)",0.713713713713729
