"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",1.94e-05,1995.96,4.03999999999996,2,1,2,20,5.4698616,"rgb(123,104,238)",1.35392613861387
"K",1.94e-05,1995.96,4.03999999999996,2,2,1,20,5.1288578,"rgb(123,104,238)",0.634759628712877
"L1",1.651e-06,1999.56,0.440000000000055,2,3,2,20,1.157726,"rgb(25,25,112)",2.63119545454513
"L1",1.651e-06,1999.56,0.440000000000055,2,4,1,20,1.0868,"rgb(25,25,112)",1.23499999999985
"L2",3.38e-09,1999.65,0.349999999999909,2,5,2,20,0.9737,"rgb(0,0,139)",2.78200000000072
"L2",3.38e-09,1999.65,0.349999999999909,2,6,1,20,0.894,"rgb(0,0,139)",1.27714285714319
"L3",5.77e-09,1999.65,0.349999999999909,4,7,4,20,0.8172,"rgb(0,0,205)",2.33485714285775
"L3",5.77e-09,1999.65,0.349999999999909,4,8,3,20,0.7286,"rgb(0,0,205)",1.56128571428612
"L3",5.77e-09,1999.65,0.349999999999909,4,9,2,20,0.6582,"rgb(0,0,205)",0.940285714285959
"L3",5.77e-09,1999.65,0.349999999999909,4,10,1,20,0.5916,"rgb(0,0,205)",0.422571428571538
"M1",1.96e-07,1999.96,0.0399999999999636,2,11,2,20,0.211275,"rgb(0,0,255)",5.2818750000048
"M1",1.96e-07,1999.96,0.0399999999999636,2,12,1,20,0.18854,"rgb(0,0,255)",2.35675000000214
"M2",3.58e-10,1999.97,0.0299999999999727,2,13,2,20,0.14724,"rgb(65,105,225)",4.90800000000446
"M2",3.58e-10,1999.97,0.0299999999999727,2,14,1,20,0.12721,"rgb(65,105,225)",2.12016666666859
"M3",6.11e-10,1999.97,0.0299999999999727,4,15,4,20,0.10878,"rgb(70,130,180)",3.6260000000033
"M3",6.11e-10,1999.97,0.0299999999999727,4,16,3,20,0.08434,"rgb(70,130,180)",2.10850000000192
"M3",6.11e-10,1999.97,0.0299999999999727,4,17,2,20,0.0672732,"rgb(70,130,180)",1.12122000000102
"M3",6.11e-10,1999.97,0.0299999999999727,4,18,1,20,0.05091316,"rgb(70,130,180)",0.424276333333719
"N1",1.121e-08,2000,0.011871719,2,19,2,20,0.011871719,"rgb(0,128,128)",1
"N1",1.121e-08,2000,0.00611315547,2,20,2,20,0.00611315547,"rgb(0,128,128)",1
