"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.00394,1854.4,145.6,2,1,2,101,164.764,"rgb(123,104,238)",1.13162087912088
"K",0.00394,1854.4,145.6,2,2,1,101,NA,"rgb(123,104,238)",NA
"L1",0.000692,1971.62,28.3800000000001,2,3,2,101,41.548,"rgb(25,25,112)",1.46398872445384
"L1",0.000692,1971.62,28.3800000000001,2,4,1,101,41,"rgb(25,25,112)",0.722339675828045
"L2",0.0001704,1972.54,27.46,2,5,2,101,40.1,"rgb(0,0,139)",1.46030589949017
"L2",0.0001704,1972.54,27.46,2,6,1,101,39.5,"rgb(0,0,139)",0.719227967953386
"L3",1.564e-05,1978.64,21.3599999999999,4,7,4,101,32.5,"rgb(0,0,205)",1.52153558052435
"L3",1.564e-05,1978.64,21.3599999999999,4,8,3,101,32,"rgb(0,0,205)",1.12359550561798
"L3",1.564e-05,1978.64,21.3599999999999,4,9,2,101,31.5,"rgb(0,0,205)",0.737359550561801
"L3",1.564e-05,1978.64,21.3599999999999,4,10,1,101,31,"rgb(0,0,205)",0.362827715355807
"M1",0.0001665,1992.57,7.43000000000006,2,11,2,101,15.4,"rgb(0,0,255)",2.07267833109016
"M1",0.0001665,1992.57,7.43000000000006,2,12,1,101,15.2,"rgb(0,0,255)",1.02288021534319
"M2",4.67e-05,1993,7,2,13,2,101,14.8,"rgb(65,105,225)",2.11428571428571
"M2",4.67e-05,1993,7,2,14,1,101,14.56,"rgb(65,105,225)",1.04
"M3",4.59e-06,1994.43,5.56999999999994,4,15,4,101,12.68,"rgb(70,130,180)",2.27648114901259
"M3",4.59e-06,1994.43,5.56999999999994,4,16,3,101,12.5,"rgb(70,130,180)",1.68312387791743
"M3",4.59e-06,1994.43,5.56999999999994,4,17,2,101,12.31,"rgb(70,130,180)",1.10502692998206
"M3",4.59e-06,1994.43,5.56999999999994,4,18,1,101,12.13,"rgb(70,130,180)",0.544434470377026
"M4",3.98e-08,1995.09,4.91000000000008,4,19,4,101,11.56,"rgb(100,149,237)",2.35437881873723
"M4",3.98e-08,1995.09,4.91000000000008,4,20,3,101,11.35,"rgb(100,149,237)",1.73370672097757
"M4",3.98e-08,1995.09,4.91000000000008,4,21,2,101,11.13,"rgb(100,149,237)",1.13340122199591
"M4",3.98e-08,1995.09,4.91000000000008,4,22,1,101,10.93,"rgb(100,149,237)",0.556517311608952
"M5",3.95e-08,1995.37,4.63000000000011,6,23,6,101,10.41,"rgb(0,191,255)",2.24838012958958
"M5",3.95e-08,1995.37,4.63000000000011,6,24,5,101,10.22,"rgb(0,191,255)",1.83945284377245
"M5",3.95e-08,1995.37,4.63000000000011,6,25,4,101,10.02,"rgb(0,191,255)",1.44276457883366
"M5",3.95e-08,1995.37,4.63000000000011,6,26,3,101,9.81,"rgb(0,191,255)",1.0593952483801
"M5",3.95e-08,1995.37,4.63000000000011,6,27,2,101,9.62,"rgb(0,191,255)",0.692584593232525
"M5",3.95e-08,1995.37,4.63000000000011,6,28,1,101,9.43,"rgb(0,191,255)",0.33945284377249
"N1",4.65e-05,1997.99,2.00999999999999,2,29,2,101,6.03,"rgb(0,128,128)",3.00000000000001
"N1",4.65e-05,1997.99,2.00999999999999,2,30,1,101,5.93,"rgb(0,128,128)",1.47512437810946
"N2",1.314e-05,1998.2,1.79999999999995,2,31,2,101,5.68,"rgb(95,158,160)",3.15555555555563
"N2",1.314e-05,1998.2,1.79999999999995,2,32,1,101,5.58,"rgb(95,158,160)",1.55000000000004
"N3",1.319e-06,1998.59,1.41000000000008,4,33,4,101,4.97,"rgb(32,178,170)",3.52482269503526
