"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"M4",2e-09,1998.42,1.57999999999993,4,21,2,70,4.364,"rgb(100,149,237)",1.38101265822791
"M4",2e-09,1998.42,1.57999999999993,4,22,1,70,4.238,"rgb(100,149,237)",0.670569620253196
"M5",3.51e-09,1998.47,1.52999999999997,6,23,6,70,4.051,"rgb(0,191,255)",2.6477124183007
"M5",3.51e-09,1998.47,1.52999999999997,6,24,5,70,3.929,"rgb(0,191,255)",2.13997821350766
"M5",3.51e-09,1998.47,1.52999999999997,6,25,4,70,3.805,"rgb(0,191,255)",1.65795206971681
"M5",3.51e-09,1998.47,1.52999999999997,6,26,3,70,3.677,"rgb(0,191,255)",1.20163398692813
"M5",3.51e-09,1998.47,1.52999999999997,6,27,2,70,3.555,"rgb(0,191,255)",0.774509803921582
"M5",3.51e-09,1998.47,1.52999999999997,6,28,1,70,3.443,"rgb(0,191,255)",0.375054466230943
"N1",5.55e-06,1999.51,0.490000000000009,2,29,2,70,2.0364,"rgb(0,128,128)",4.15591836734686
"N1",5.55e-06,1999.51,0.490000000000009,2,30,1,70,1.978,"rgb(0,128,128)",2.01836734693874
"N2",3.84e-07,1999.6,0.400000000000091,2,31,2,70,1.845,"rgb(95,158,160)",4.61249999999895
"N2",3.84e-07,1999.6,0.400000000000091,2,32,1,70,1.789,"rgb(95,158,160)",2.23624999999949
"N3",1.636e-07,1999.66,0.339999999999918,4,33,4,70,1.668,"rgb(32,178,170)",4.90588235294236
"N3",1.636e-07,1999.66,0.339999999999918,4,34,3,70,1.618,"rgb(32,178,170)",3.56911764705968
"N3",1.636e-07,1999.66,0.339999999999918,4,35,2,70,1.564,"rgb(32,178,170)",2.30000000000055
"N3",1.636e-07,1999.66,0.339999999999918,4,36,1,70,1.516,"rgb(32,178,170)",1.11470588235321
"N4",4.67e-10,1999.8,0.200000000000045,4,37,4,70,1.324,"rgb(0,206,209)",6.6199999999985
"N4",4.67e-10,1999.8,0.200000000000045,4,38,3,70,1.275,"rgb(0,206,209)",4.78124999999891
"N4",4.67e-10,1999.8,0.200000000000045,4,39,2,70,1.224,"rgb(0,206,209)",3.0599999999993
"N4",4.67e-10,1999.8,0.200000000000045,4,40,1,70,1.175,"rgb(0,206,209)",1.46874999999967
"N5",8.1e-10,1999.82,0.180000000000064,6,41,6,70,1.114,"rgb(64,224,208)",6.1888888888867
"N5",8.1e-10,1999.82,0.180000000000064,6,42,5,70,1.065,"rgb(64,224,208)",4.93055555555381
"N5",8.1e-10,1999.82,0.180000000000064,6,43,4,70,1.019,"rgb(64,224,208)",3.77407407407274
"N5",8.1e-10,1999.82,0.180000000000064,6,44,3,70,0.971,"rgb(64,224,208)",2.69722222222127
"N5",8.1e-10,1999.82,0.180000000000064,6,45,2,70,0.924,"rgb(64,224,208)",1.71111111111051
"N5",8.1e-10,1999.82,0.180000000000064,6,46,1,70,0.882,"rgb(64,224,208)",0.816666666666378
"N6",NA,1999.99,0.00999999999999091,6,47,6,70,0.651,"rgb(102,205,170)",65.1000000000592
"N6",NA,1999.99,0.00999999999999091,6,48,5,70,0.61,"rgb(102,205,170)",50.8333333333796
"N6",NA,1999.99,0.00999999999999091,6,49,4,70,0.58,"rgb(102,205,170)",38.6666666667018
"N6",NA,1999.99,0.00999999999999091,6,50,3,70,0.54,"rgb(102,205,170)",27.0000000000246
"N6",NA,1999.99,0.00999999999999091,6,51,2,70,0.505,"rgb(102,205,170)",16.8333333333486
"N6",NA,1999.99,0.00999999999999091,6,52,1,70,0.469,"rgb(102,205,170)",7.81666666667378
"N7",NA,1999.99,0.00999999999999091,8,53,8,70,0.431,"rgb(127,255,212)",43.1000000000392
"N7",NA,1999.99,0.00999999999999091,8,54,7,70,0.396,"rgb(127,255,212)",34.6500000000315
"N7",NA,1999.99,0.00999999999999091,8,55,6,70,0.36,"rgb(127,255,212)",27.0000000000246
"N7",NA,1999.99,0.00999999999999091,8,56,5,70,0.324,"rgb(127,255,212)",20.2500000000184
"N7",NA,1999.99,0.00999999999999091,8,57,4,70,0.301,"rgb(127,255,212)",15.0500000000137
"N7",NA,1999.99,0.00999999999999091,8,58,3,70,0.279,"rgb(127,255,212)",10.4625000000095
"N7",NA,1999.99,0.00999999999999091,8,59,2,70,0.244,"rgb(127,255,212)",6.10000000000555
"N7",NA,1999.99,0.00999999999999091,8,60,1,70,0.209,"rgb(127,255,212)",2.61250000000238
"O1",8.08e-07,1999.95,0.0499999999999545,2,61,2,70,0.182,"rgb(0,255,255)",3.64000000000331
"O1",8.08e-07,1999.95,0.0499999999999545,2,62,1,70,0.163,"rgb(0,255,255)",1.63000000000148
"O2",4.55e-08,1999.97,0.0299999999999727,2,63,2,70,0.135,"rgb(0,250,154)",4.50000000000409
"O2",4.55e-08,1999.97,0.0299999999999727,2,64,1,70,0.117,"rgb(0,250,154)",1.95000000000177
"O3",1.8e-08,1999.98,0.0199999999999818,4,65,4,70,0.099,"rgb(0,255,127)",4.9500000000045
"O3",1.8e-08,1999.98,0.0199999999999818,4,66,3,70,0.0656,"rgb(0,255,127)",2.46000000000224
"O3",1.8e-08,1999.98,0.0199999999999818,4,67,2,70,0.04361,"rgb(0,255,127)",1.09025000000099
"O3",1.8e-08,1999.98,0.0199999999999818,4,68,1,70,0.025053,"rgb(0,255,127)",0.313162500000285
"P1",4.68e-08,1999.99,0.00999999999999091,2,69,2,70,0.012179185,"rgb(189,183,107)",1.21791850000111
"P1",4.68e-08,1999.99,0.00999999999999091,2,70,2,70,0.00625416,"rgb(189,183,107)",0.625416000000569
