"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.00354,1861.6,138.4,2,1,2,99,156.926,"rgb(123,104,238)",1.13385838150289
"K",0.00354,1861.6,138.4,2,2,1,99,154.3281,"rgb(123,104,238)",0.557543713872832
"L1",0.000607,1973.22,26.78,2,3,2,99,39.4514,"rgb(25,25,112)",1.47316654219567
"L1",0.000607,1973.22,26.78,2,4,1,99,38.9,"rgb(25,25,112)",0.726288274831965
"L2",0.0001373,1974.12,25.8800000000001,2,5,2,99,38.1,"rgb(0,0,139)",1.47217928902627
"L2",0.0001373,1974.12,25.8800000000001,2,6,1,99,37.4,"rgb(0,0,139)",0.722565687789796
"L3",1.421e-05,1979.61,20.3900000000001,4,7,4,99,31.1,"rgb(0,0,205)",1.52525747915644
"L3",1.421e-05,1979.61,20.3900000000001,4,8,3,99,30.7,"rgb(0,0,205)",1.12923001471309
"L3",1.421e-05,1979.61,20.3900000000001,4,9,2,99,30.1,"rgb(0,0,205)",0.738106915154484
"L3",1.421e-05,1979.61,20.3900000000001,4,10,1,99,29.7,"rgb(0,0,205)",0.364149092692495
"M1",0.0001452,1993.03,6.97000000000003,2,11,2,99,14.7,"rgb(0,0,255)",2.10903873744619
"M1",0.0001452,1993.03,6.97000000000003,2,12,1,99,14.46,"rgb(0,0,255)",1.03730272596843
"M2",3.75e-05,1993.44,6.55999999999995,2,13,2,99,14.03,"rgb(65,105,225)",2.13871951219514
"M2",3.75e-05,1993.44,6.55999999999995,2,14,1,99,13.81,"rgb(65,105,225)",1.05259146341464
"M3",4.13e-06,1994.72,5.27999999999997,4,15,4,99,12.11,"rgb(70,130,180)",2.29356060606062
"M3",4.13e-06,1994.72,5.27999999999997,4,16,3,99,11.93,"rgb(70,130,180)",1.69460227272728
"M3",4.13e-06,1994.72,5.27999999999997,4,17,2,99,11.74,"rgb(70,130,180)",1.11174242424243
"M3",4.13e-06,1994.72,5.27999999999997,4,18,1,99,11.57,"rgb(70,130,180)",0.547821969696972
"M4",3.36e-08,1995.37,4.63000000000011,4,19,4,99,11.01,"rgb(100,149,237)",2.37796976241895
"M4",3.36e-08,1995.37,4.63000000000011,4,20,3,99,10.81,"rgb(100,149,237)",1.75107991360687
"M4",3.36e-08,1995.37,4.63000000000011,4,21,2,99,10.59,"rgb(100,149,237)",1.1436285097192
"M4",3.36e-08,1995.37,4.63000000000011,4,22,1,99,10.4,"rgb(100,149,237)",0.561555075593939
"M5",3.48e-08,1995.61,4.3900000000001,6,23,6,99,9.91,"rgb(0,191,255)",2.25740318906601
"M5",3.48e-08,1995.61,4.3900000000001,6,24,5,99,9.72,"rgb(0,191,255)",1.84510250569472
"M5",3.48e-08,1995.61,4.3900000000001,6,25,4,99,9.53,"rgb(0,191,255)",1.44722854973421
"M5",3.48e-08,1995.61,4.3900000000001,6,26,3,99,9.33,"rgb(0,191,255)",1.06264236902048
"M5",3.48e-08,1995.61,4.3900000000001,6,27,2,99,9.14,"rgb(0,191,255)",0.69400151860287
"M5",3.48e-08,1995.61,4.3900000000001,6,28,1,99,8.96,"rgb(0,191,255)",0.34016704631738
"N1",4.02e-05,1998.12,1.88000000000011,2,29,2,99,5.69,"rgb(0,128,128)",3.02659574468068
"N1",4.02e-05,1998.12,1.88000000000011,2,30,1,99,5.6,"rgb(0,128,128)",1.48936170212757
"N2",1.044e-05,1998.33,1.67000000000007,2,31,2,99,5.35,"rgb(95,158,160)",3.20359281437112
"N2",1.044e-05,1998.33,1.67000000000007,2,32,1,99,5.26,"rgb(95,158,160)",1.57485029940113
"N3",1.175e-06,1998.67,1.32999999999993,4,33,4,99,4.7,"rgb(32,178,170)",3.53383458646636
"N3",1.175e-06,1998.67,1.32999999999993,4,34,3,99,4.62,"rgb(32,178,170)",2.60526315789488
"N3",1.175e-06,1998.67,1.32999999999993,4,35,2,99,4.537,"rgb(32,178,170)",1.70563909774445
"N3",1.175e-06,1998.67,1.32999999999993,4,36,1,99,4.456,"rgb(32,178,170)",0.837593984962452
"N4",1.107e-08,1998.97,1.02999999999997,4,37,4,99,4.12,"rgb(0,206,209)",4.00000000000011
"N4",1.107e-08,1998.97,1.02999999999997,4,38,3,99,4.038,"rgb(0,206,209)",2.940291262136
"N4",1.107e-08,1998.97,1.02999999999997,4,39,2,99,3.947,"rgb(0,206,209)",1.91601941747578
"N4",1.107e-08,1998.97,1.02999999999997,4,40,1,99,3.866,"rgb(0,206,209)",0.938349514563132
"N5",1.139e-08,1999.04,0.960000000000036,6,41,6,99,3.694,"rgb(64,224,208)",3.84791666666652
"N5",1.139e-08,1999.04,0.960000000000036,6,42,5,99,3.616,"rgb(64,224,208)",3.13888888888877
"N5",1.139e-08,1999.04,0.960000000000036,6,43,4,99,3.535,"rgb(64,224,208)",2.45486111111102
"N5",1.139e-08,1999.04,0.960000000000036,6,44,3,99,3.449,"rgb(64,224,208)",1.7963541666666
"N5",1.139e-08,1999.04,0.960000000000036,6,45,2,99,3.37,"rgb(64,224,208)",1.17013888888884
"N5",1.139e-08,1999.04,0.960000000000036,6,46,1,99,3.294,"rgb(64,224,208)",0.571874999999978
"N6",7.01e-12,1999.42,0.579999999999927,6,47,6,99,2.85,"rgb(102,205,170)",4.91379310344889
"N6",7.01e-12,1999.42,0.579999999999927,6,48,5,99,2.76,"rgb(102,205,170)",3.96551724137981
"N6",7.01e-12,1999.42,0.579999999999927,6,49,4,99,2.68,"rgb(102,205,170)",3.08045977011533
"N6",7.01e-12,1999.42,0.579999999999927,6,50,3,99,2.58,"rgb(102,205,170)",2.22413793103476
"N6",7.01e-12,1999.42,0.579999999999927,6,51,2,99,2.49,"rgb(102,205,170)",1.4310344827588
"N6",7.01e-12,1999.42,0.579999999999927,6,52,1,99,2.41,"rgb(102,205,170)",0.692528735632271
"N7",2.6e-11,1999.43,0.569999999999936,8,53,8,99,2.3,"rgb(127,255,212)",4.0350877192987
"N7",2.6e-11,1999.43,0.569999999999936,8,54,7,99,2.22,"rgb(127,255,212)",3.40789473684249
"N7",2.6e-11,1999.43,0.569999999999936,8,55,6,99,2.13,"rgb(127,255,212)",2.80263157894768
"N7",2.6e-11,1999.43,0.569999999999936,8,56,5,99,2.04,"rgb(127,255,212)",2.23684210526341
"N7",2.6e-11,1999.43,0.569999999999936,8,57,4,99,1.95,"rgb(127,255,212)",1.71052631578966
"N7",2.6e-11,1999.43,0.569999999999936,8,58,3,99,1.87,"rgb(127,255,212)",1.23026315789487
"N7",2.6e-11,1999.43,0.569999999999936,8,59,2,99,1.78,"rgb(127,255,212)",0.780701754386052
"N7",2.6e-11,1999.43,0.569999999999936,8,60,1,99,1.69,"rgb(127,255,212)",0.370614035087761
"O1",1.061e-05,1999.56,0.440000000000055,2,61,2,99,1.53,"rgb(0,255,255)",3.4772727272723
"O1",1.061e-05,1999.56,0.440000000000055,2,62,1,99,1.48,"rgb(0,255,255)",1.68181818181797
"O2",2.62e-06,1999.64,0.3599999999999,2,63,2,99,1.36,"rgb(0,250,154)",3.77777777777883
"O2",2.62e-06,1999.64,0.3599999999999,2,64,1,99,1.31,"rgb(0,250,154)",1.81944444444495
"O3",2.9e-07,1999.74,0.259999999999991,4,65,4,99,1.18,"rgb(0,255,127)",4.5384615384617
"O3",2.9e-07,1999.74,0.259999999999991,4,66,3,99,1.14,"rgb(0,255,127)",3.28846153846165
"O3",2.9e-07,1999.74,0.259999999999991,4,67,2,99,1.1,"rgb(0,255,127)",2.11538461538469
"O3",2.9e-07,1999.74,0.259999999999991,4,68,1,99,1.06,"rgb(0,255,127)",1.0192307692308
"O4",2.4e-09,1999.84,0.160000000000082,4,69,4,99,0.895,"rgb(173,255,47)",5.59374999999714
"O4",2.4e-09,1999.84,0.160000000000082,4,70,3,99,0.861,"rgb(173,255,47)",4.03593749999794
"O4",2.4e-09,1999.84,0.160000000000082,4,71,2,99,0.824,"rgb(173,255,47)",2.57499999999868
"O4",2.4e-09,1999.84,0.160000000000082,4,72,1,99,0.79,"rgb(173,255,47)",1.23437499999937
"O5",2.44e-09,1999.86,0.1400000000001,6,73,6,99,0.738,"rgb(107,142,35)",5.2714285714248
"O5",2.44e-09,1999.86,0.1400000000001,6,74,5,99,0.705,"rgb(107,142,35)",4.19642857142557
"O5",2.44e-09,1999.86,0.1400000000001,6,75,4,99,0.672,"rgb(107,142,35)",3.19999999999771
"O5",2.44e-09,1999.86,0.1400000000001,6,76,3,99,0.638,"rgb(107,142,35)",2.2785714285698
"O5",2.44e-09,1999.86,0.1400000000001,6,77,2,99,0.606,"rgb(107,142,35)",1.44285714285611
"O5",2.44e-09,1999.86,0.1400000000001,6,78,1,99,0.576,"rgb(107,142,35)",0.685714285713796
"O6",8.46e-13,1999.99,0.00999999999999091,6,79,6,99,0.421,"rgb(154,205,50)",42.1000000000383
"O6",8.46e-13,1999.99,0.00999999999999091,6,80,5,99,0.398,"rgb(154,205,50)",33.1666666666968
"O6",8.46e-13,1999.99,0.00999999999999091,6,81,4,99,0.367,"rgb(154,205,50)",24.4666666666889
"O6",8.46e-13,1999.99,0.00999999999999091,6,82,3,99,0.342,"rgb(154,205,50)",17.1000000000156
"O6",8.46e-13,1999.99,0.00999999999999091,6,83,2,99,0.317,"rgb(154,205,50)",10.5666666666763
"O6",8.46e-13,1999.99,0.00999999999999091,6,84,1,99,0.294,"rgb(154,205,50)",4.90000000000446
"O7",NA,1999.99,0.00999999999999091,8,85,8,99,0.27,"rgb(107,142,35)",27.0000000000246
"O7",NA,1999.99,0.00999999999999091,8,86,7,99,0.252,"rgb(107,142,35)",22.0500000000201
"O7",NA,1999.99,0.00999999999999091,8,87,6,99,0.231,"rgb(107,142,35)",17.3250000000158
"O7",NA,1999.99,0.00999999999999091,8,88,5,99,0.206,"rgb(107,142,35)",12.8750000000117
"O7",NA,1999.99,0.00999999999999091,8,89,4,99,0.18,"rgb(107,142,35)",9.00000000000819
"O7",NA,1999.99,0.00999999999999091,8,90,3,99,0.157,"rgb(107,142,35)",5.88750000000536
"O7",NA,1999.99,0.00999999999999091,8,91,2,99,0.137,"rgb(107,142,35)",3.42500000000312
"O7",NA,1999.99,0.00999999999999091,8,92,1,99,0.1129,"rgb(107,142,35)",1.41125000000128
"P1",2.09e-06,1999.9,0.0999999999999091,2,93,2,99,0.097,"rgb(189,183,107)",0.970000000000882
"P1",2.09e-06,1999.9,0.0999999999999091,2,94,1,99,0.071,"rgb(189,183,107)",0.355000000000323
"P2",4.51e-07,1999.93,0.0699999999999363,2,95,2,99,0.0541,"rgb(255,255,0)",0.772857142857846
"P2",4.51e-07,1999.93,0.0699999999999363,2,96,1,99,0.0388,"rgb(255,255,0)",0.277142857143109
"P3",4.04e-08,1999.95,0.0499999999999545,4,97,2,99,0.0227,"rgb(255,228,181)",0.227000000000206
"P3",4.04e-08,1999.95,0.0499999999999545,4,98,2,99,0.0122,"rgb(255,228,181)",0.122000000000111
"P3",4.04e-08,1999.95,0.0499999999999545,4,99,2,99,0.00636758,"rgb(255,228,181)",0.0636758000000579
