"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000204,1976.78,23.22,2,1,2,45,28.311965,"rgb(123,104,238)",1.21929220499569
"K",0.000204,1976.78,23.22,2,2,1,45,27.486983,"rgb(123,104,238)",0.591881632213608
"L1",2.23e-05,1996.59,3.41000000000008,2,3,2,45,6.623262,"rgb(25,25,112)",1.94230557184746
"L1",2.23e-05,1996.59,3.41000000000008,2,4,1,45,6.444,"rgb(25,25,112)",0.944868035190593
"L2",3.78e-07,1996.85,3.15000000000009,2,5,2,45,6.161,"rgb(0,0,139)",1.95587301587296
"L2",3.78e-07,1996.85,3.15000000000009,2,6,1,45,5.94,"rgb(0,0,139)",0.942857142857116
"L3",3.59e-07,1997,3,4,7,4,45,5.6,"rgb(0,0,205)",1.86666666666667
"L3",3.59e-07,1997,3,4,8,3,45,5.406,"rgb(0,0,205)",1.3515
"L3",3.59e-07,1997,3,4,9,2,45,5.203,"rgb(0,0,205)",0.867166666666667
"L3",3.59e-07,1997,3,4,10,1,45,5.018,"rgb(0,0,205)",0.418166666666667
"M1",4.11e-06,1999.37,0.630000000000109,2,11,2,45,2.12922,"rgb(0,0,255)",3.3797142857137
"M1",4.11e-06,1999.37,0.630000000000109,2,12,1,45,2.063,"rgb(0,0,255)",1.6373015873013
"M2",7.48e-08,1999.48,0.519999999999982,2,13,2,45,1.903,"rgb(65,105,225)",3.65961538461551
"M2",7.48e-08,1999.48,0.519999999999982,2,14,1,45,1.851,"rgb(65,105,225)",1.77980769230775
"M3",7.15e-08,1999.5,0.5,4,15,4,45,1.763,"rgb(70,130,180)",3.526
"M3",7.15e-08,1999.5,0.5,4,16,3,45,1.6776,"rgb(70,130,180)",2.5164
"M3",7.15e-08,1999.5,0.5,4,17,2,45,1.6049,"rgb(70,130,180)",1.6049
"M3",7.15e-08,1999.5,0.5,4,18,1,45,1.544,"rgb(70,130,180)",0.772
"M4",5.03e-11,1999.69,0.309999999999945,4,19,4,45,1.344,"rgb(100,149,237)",4.33548387096851
"M4",5.03e-11,1999.69,0.309999999999945,4,20,3,45,1.274,"rgb(100,149,237)",3.08225806451667
"M4",5.03e-11,1999.69,0.309999999999945,4,21,2,45,1.202,"rgb(100,149,237)",1.9387096774197
"M4",5.03e-11,1999.69,0.309999999999945,4,22,1,45,1.131,"rgb(100,149,237)",0.912096774193709
"M5",1.24e-10,1999.69,0.309999999999945,6,23,6,45,1.061,"rgb(0,191,255)",3.42258064516189
"M5",1.24e-10,1999.69,0.309999999999945,6,24,5,45,0.984,"rgb(0,191,255)",2.64516129032305
"M5",1.24e-10,1999.69,0.309999999999945,6,25,4,45,0.921,"rgb(0,191,255)",1.98064516129067
"M5",1.24e-10,1999.69,0.309999999999945,6,26,3,45,0.857,"rgb(0,191,255)",1.38225806451637
"M5",1.24e-10,1999.69,0.309999999999945,6,27,2,45,0.794,"rgb(0,191,255)",0.853763440860365
"M5",1.24e-10,1999.69,0.309999999999945,6,28,1,45,0.739,"rgb(0,191,255)",0.397311827957059
"N1",6.86e-07,1999.92,0.0799999999999272,2,29,2,45,0.41597,"rgb(0,128,128)",5.19962500000473
"N1",6.86e-07,1999.92,0.0799999999999272,2,30,1,45,0.3893,"rgb(0,128,128)",2.43312500000221
"N2",1.104e-08,1999.95,0.0499999999999545,2,31,2,45,0.33158,"rgb(95,158,160)",6.63160000000603
"N2",1.104e-08,1999.95,0.0499999999999545,2,32,1,45,0.306,"rgb(95,158,160)",3.06000000000278
"N3",1.052e-08,1999.95,0.0499999999999545,4,33,4,45,0.277,"rgb(32,178,170)",5.54000000000504
"N3",1.052e-08,1999.95,0.0499999999999545,4,34,3,45,0.2521,"rgb(32,178,170)",3.78150000000344
"N3",1.052e-08,1999.95,0.0499999999999545,4,35,2,45,0.228,"rgb(32,178,170)",2.28000000000207
"N3",1.052e-08,1999.95,0.0499999999999545,4,36,1,45,0.20751,"rgb(32,178,170)",1.03755000000094
"N4",4.56e-12,2000,0.135,4,37,4,45,0.135,"rgb(0,206,209)",1
"N4",4.56e-12,2000,0.1151,4,38,3,45,0.1151,"rgb(0,206,209)",0.75
"N4",4.56e-12,2000,0.097,4,39,2,45,0.097,"rgb(0,206,209)",0.5
"N4",4.56e-12,2000,0.08,4,40,1,45,0.08,"rgb(0,206,209)",0.25
"N5",1.101e-11,2000,0.063,6,41,2,45,0.063,"rgb(64,224,208)",0.333333333333333
"N5",1.101e-11,2000,0.042,6,42,2,45,0.042,"rgb(64,224,208)",0.333333333333333
"N5",1.101e-11,2000,0.03106,6,43,2,45,0.03106,"rgb(64,224,208)",0.333333333333333
"N5",1.101e-11,2000,0.01808,6,44,2,45,0.01808,"rgb(64,224,208)",0.333333333333333
"N5",1.101e-11,2000,0.0074589,6,45,2,45,0.0074589,"rgb(64,224,208)",0.333333333333333
