"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000753,1942.51,57.49,2,1,2,68,67.2419,"rgb(123,104,238)",1.1696277613498
"K",0.000753,1942.51,57.49,2,2,1,68,65.84824,"rgb(123,104,238)",0.572692990085232
"L1",9.58e-05,1990.25,9.75,2,3,2,68,16.27456,"rgb(25,25,112)",1.66918564102564
"L1",9.58e-05,1990.25,9.75,2,4,1,68,15.971,"rgb(25,25,112)",0.819025641025641
"L2",5.52e-06,1990.74,9.25999999999999,2,5,2,68,15.511,"rgb(0,0,139)",1.67505399568035
"L2",5.52e-06,1990.74,9.25999999999999,2,6,1,68,15.146,"rgb(0,0,139)",0.81781857451404
"L3",2.49e-06,1991.64,8.3599999999999,4,7,4,68,13.855,"rgb(0,0,205)",1.65729665071772
"L3",2.49e-06,1991.64,8.3599999999999,4,8,3,68,13.548,"rgb(0,0,205)",1.21543062200958
"L3",2.49e-06,1991.64,8.3599999999999,4,9,2,68,13.217,"rgb(0,0,205)",0.790490430622019
"L3",2.49e-06,1991.64,8.3599999999999,4,10,1,68,12.918,"rgb(0,0,205)",0.386303827751201
"M1",2.08e-05,1997.78,2.22000000000003,2,11,2,68,5.815,"rgb(0,0,255)",2.61936936936934
"M1",2.08e-05,1997.78,2.22000000000003,2,12,1,68,5.695,"rgb(0,0,255)",1.28265765765764
"M2",1.345e-06,1997.99,2.00999999999999,2,13,2,68,5.455,"rgb(65,105,225)",2.71393034825872
"M2",1.345e-06,1997.99,2.00999999999999,2,14,1,68,5.329,"rgb(65,105,225)",1.32562189054727
"M3",6.21e-07,1998.19,1.80999999999995,4,15,4,68,4.978,"rgb(70,130,180)",2.75027624309401
"M3",6.21e-07,1998.19,1.80999999999995,4,16,3,68,4.866,"rgb(70,130,180)",2.0162983425415
"M3",6.21e-07,1998.19,1.80999999999995,4,17,2,68,4.748,"rgb(70,130,180)",1.31160220994479
"M3",6.21e-07,1998.19,1.80999999999995,4,18,1,68,4.639,"rgb(70,130,180)",0.64074585635361
"M4",1.58e-09,1998.55,1.45000000000005,4,19,4,68,4.294,"rgb(100,149,237)",2.96137931034473
"M4",1.58e-09,1998.55,1.45000000000005,4,20,3,68,4.17,"rgb(100,149,237)",2.15689655172407
"M4",1.58e-09,1998.55,1.45000000000005,4,21,2,68,4.038,"rgb(100,149,237)",1.3924137931034
"M4",1.58e-09,1998.55,1.45000000000005,4,22,1,68,3.916,"rgb(100,149,237)",0.675172413793082
"M5",2.86e-09,1998.59,1.41000000000008,6,23,6,68,3.742,"rgb(0,191,255)",2.6539007092197
"M5",2.86e-09,1998.59,1.41000000000008,6,24,5,68,3.624,"rgb(0,191,255)",2.14184397163108
"M5",2.86e-09,1998.59,1.41000000000008,6,25,4,68,3.505,"rgb(0,191,255)",1.65721040189116
"M5",2.86e-09,1998.59,1.41000000000008,6,26,3,68,3.381,"rgb(0,191,255)",1.1989361702127
"M5",2.86e-09,1998.59,1.41000000000008,6,27,2,68,3.265,"rgb(0,191,255)",0.771867612293099
"M5",2.86e-09,1998.59,1.41000000000008,6,28,1,68,3.157,"rgb(0,191,255)",0.373167848699742
"N1",4.87e-06,1999.55,0.450000000000045,2,29,2,68,1.8585,"rgb(0,128,128)",4.12999999999958
"N1",4.87e-06,1999.55,0.450000000000045,2,30,1,68,1.803,"rgb(0,128,128)",2.00333333333313
"N2",3.05e-07,1999.63,0.369999999999891,2,31,2,68,1.678,"rgb(95,158,160)",4.53513513513647
"N2",3.05e-07,1999.63,0.369999999999891,2,32,1,68,1.625,"rgb(95,158,160)",2.19594594594659
"N3",1.403e-07,1999.68,0.319999999999936,4,33,4,68,1.516,"rgb(32,178,170)",4.73750000000094
"N3",1.403e-07,1999.68,0.319999999999936,4,34,3,68,1.468,"rgb(32,178,170)",3.44062500000068
"N3",1.403e-07,1999.68,0.319999999999936,4,35,2,68,1.416,"rgb(32,178,170)",2.21250000000044
"N3",1.403e-07,1999.68,0.319999999999936,4,36,1,68,1.37,"rgb(32,178,170)",1.07031250000021
"N4",3.64e-10,1999.82,0.180000000000064,4,37,4,68,1.188,"rgb(0,206,209)",6.59999999999767
"N4",3.64e-10,1999.82,0.180000000000064,4,38,3,68,1.142,"rgb(0,206,209)",4.75833333333165
"N4",3.64e-10,1999.82,0.180000000000064,4,39,2,68,1.092,"rgb(0,206,209)",3.03333333333226
"N4",3.64e-10,1999.82,0.180000000000064,4,40,1,68,1.046,"rgb(0,206,209)",1.45277777777726
"N5",6.51e-10,1999.83,0.170000000000073,6,41,6,68,0.989,"rgb(64,224,208)",5.81764705882104
"N5",6.51e-10,1999.83,0.170000000000073,6,42,5,68,0.943,"rgb(64,224,208)",4.62254901960586
"N5",6.51e-10,1999.83,0.170000000000073,6,43,4,68,0.899,"rgb(64,224,208)",3.52549019607692
"N5",6.51e-10,1999.83,0.170000000000073,6,44,3,68,0.853,"rgb(64,224,208)",2.50882352941069
"N5",6.51e-10,1999.83,0.170000000000073,6,45,2,68,0.81,"rgb(64,224,208)",1.58823529411697
"N5",6.51e-10,1999.83,0.170000000000073,6,46,1,68,0.77,"rgb(64,224,208)",0.754901960783991
"N6",NA,1999.99,0.00999999999999091,6,47,6,68,0.555,"rgb(102,205,170)",55.5000000000505
"N6",NA,1999.99,0.00999999999999091,6,48,5,68,0.52,"rgb(102,205,170)",43.3333333333727
"N6",NA,1999.99,0.00999999999999091,6,49,4,68,0.486,"rgb(102,205,170)",32.4000000000295
"N6",NA,1999.99,0.00999999999999091,6,50,3,68,0.45,"rgb(102,205,170)",22.5000000000205
"N6",NA,1999.99,0.00999999999999091,6,51,2,68,0.415,"rgb(102,205,170)",13.8333333333459
"N6",NA,1999.99,0.00999999999999091,6,52,1,68,0.381,"rgb(102,205,170)",6.35000000000578
"N7",NA,2000,0.345,8,53,8,68,0.345,"rgb(127,255,212)",1
"N7",NA,2000,0.311,8,54,7,68,0.311,"rgb(127,255,212)",0.875
"N7",NA,2000,0.29,8,55,6,68,0.29,"rgb(127,255,212)",0.75
"N7",NA,2000,0.268,8,56,5,68,0.268,"rgb(127,255,212)",0.625
"N7",NA,2000,0.235,8,57,4,68,0.235,"rgb(127,255,212)",0.5
"N7",NA,2000,0.201,8,58,3,68,0.201,"rgb(127,255,212)",0.375
"N7",NA,2000,0.177,8,59,2,68,0.177,"rgb(127,255,212)",0.25
"N7",NA,2000,0.158,8,60,1,68,0.158,"rgb(127,255,212)",0.125
"O1",7.16e-07,1999.94,0.0599999999999454,2,61,2,68,0.131,"rgb(0,255,255)",2.18333333333532
"O1",7.16e-07,1999.94,0.0599999999999454,2,62,1,68,0.114,"rgb(0,255,255)",0.950000000000864
"O2",3.69e-08,1999.97,0.0299999999999727,2,63,2,68,0.096,"rgb(0,250,154)",3.20000000000291
"O2",3.69e-08,1999.97,0.0299999999999727,2,64,1,68,0.0651,"rgb(0,250,154)",1.08500000000099
"O3",1.573e-08,1999.98,0.0199999999999818,4,65,2,68,0.04242,"rgb(0,255,127)",1.06050000000096
"O3",1.573e-08,1999.98,0.0199999999999818,4,66,2,68,0.0227,"rgb(0,255,127)",0.567500000000516
"O3",1.573e-08,1999.98,0.0199999999999818,4,67,2,68,0.011916,"rgb(0,255,127)",0.297900000000271
"O3",1.573e-08,1999.98,0.0199999999999818,4,68,2,68,0.0061077,"rgb(0,255,127)",0.152692500000139
