"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",1.429e-05,1996.8,3.20000000000005,2,1,2,18,4.4262229,"rgb(123,104,238)",1.38319465624998
"K",1.429e-05,1996.8,3.20000000000005,2,2,1,18,4.1206657,"rgb(123,104,238)",0.643854015624991
"L1",1.162e-06,1999.67,0.329999999999927,2,3,2,18,0.918375,"rgb(25,25,112)",2.78295454545516
"L1",1.162e-06,1999.67,0.329999999999927,2,4,1,18,0.8555,"rgb(25,25,112)",1.29621212121241
"L2",1.81e-09,1999.75,0.25,2,5,2,18,0.75513,"rgb(0,0,139)",3.02052
"L2",1.81e-09,1999.75,0.25,2,6,1,18,0.6855,"rgb(0,0,139)",1.371
"L3",3.22e-09,1999.75,0.25,4,7,4,18,0.619,"rgb(0,0,205)",2.476
"L3",3.22e-09,1999.75,0.25,4,8,3,18,0.5404,"rgb(0,0,205)",1.6212
"L3",3.22e-09,1999.75,0.25,4,9,2,18,0.47976,"rgb(0,0,205)",0.95952
"L3",3.22e-09,1999.75,0.25,4,10,1,18,0.4226,"rgb(0,0,205)",0.4226
"M1",1.135e-07,1999.97,0.0299999999999727,2,11,2,18,0.1434567,"rgb(0,0,255)",4.78189000000435
"M1",1.135e-07,1999.97,0.0299999999999727,2,12,1,18,0.12441,"rgb(0,0,255)",2.07350000000189
"M2",1.414e-10,1999.98,0.0199999999999818,2,13,2,18,0.09129,"rgb(65,105,225)",4.56450000000415
"M2",1.414e-10,1999.98,0.0199999999999818,2,14,1,18,0.07484,"rgb(65,105,225)",1.8710000000017
"M3",2.51e-10,1999.98,0.0199999999999818,4,15,2,18,0.05958,"rgb(70,130,180)",1.48950000000135
"M3",2.51e-10,1999.98,0.0199999999999818,4,16,2,18,0.040735,"rgb(70,130,180)",1.01837500000093
"M3",2.51e-10,1999.98,0.0199999999999818,4,17,2,18,0.02762967,"rgb(70,130,180)",0.690741750000628
"M3",2.51e-10,1999.98,0.0199999999999818,4,18,2,18,0.0157596119,"rgb(70,130,180)",0.393990297500358
