"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000376,1964.02,35.98,2,1,2,55,42.91299,"rgb(123,104,238)",1.19269010561423
"K",0.000376,1964.02,35.98,2,2,1,55,41.861075,"rgb(123,104,238)",0.581727001111728
"L1",4.38e-05,1994.29,5.71000000000004,2,3,2,55,10.20878,"rgb(25,25,112)",1.78787740805603
"L1",4.38e-05,1994.29,5.71000000000004,2,4,1,55,9.974,"rgb(25,25,112)",0.873380035026264
"L2",1.315e-06,1994.64,5.3599999999999,2,5,2,55,9.629,"rgb(0,0,139)",1.79645522388063
"L2",1.315e-06,1994.64,5.3599999999999,2,6,1,55,9.35,"rgb(0,0,139)",0.87220149253733
"L3",9.29e-07,1994.99,5.00999999999999,4,7,4,55,8.726,"rgb(0,0,205)",1.74171656686627
"L3",9.29e-07,1994.99,5.00999999999999,4,8,3,55,8.484,"rgb(0,0,205)",1.27005988023952
"L3",9.29e-07,1994.99,5.00999999999999,4,9,2,55,8.224,"rgb(0,0,205)",0.820758483033934
"L3",9.29e-07,1994.99,5.00999999999999,4,10,1,55,7.989,"rgb(0,0,205)",0.398652694610779
"M1",8.84e-06,1998.78,1.22000000000003,2,11,2,55,3.485,"rgb(0,0,255)",2.85655737704912
"M1",8.84e-06,1998.78,1.22000000000003,2,12,1,55,3.392,"rgb(0,0,255)",1.3901639344262
"M2",2.91e-07,1998.93,1.06999999999994,2,13,2,55,3.214,"rgb(65,105,225)",3.00373831775719
"M2",2.91e-07,1998.93,1.06999999999994,2,14,1,55,3.118,"rgb(65,105,225)",1.45700934579448
"M3",2.08e-07,1999,1,4,15,4,55,2.945,"rgb(70,130,180)",2.945
"M3",2.08e-07,1999,1,4,16,3,55,2.859,"rgb(70,130,180)",2.14425
"M3",2.08e-07,1999,1,4,17,2,55,2.767,"rgb(70,130,180)",1.3835
"M3",2.08e-07,1999,1,4,18,1,55,2.683,"rgb(70,130,180)",0.67075
"M4",2.77e-10,1999.26,0.740000000000009,4,19,4,55,2.422,"rgb(100,149,237)",3.27297297297293
"M4",2.77e-10,1999.26,0.740000000000009,4,20,3,55,2.329,"rgb(100,149,237)",2.36047297297294
"M4",2.77e-10,1999.26,0.740000000000009,4,21,2,55,2.23,"rgb(100,149,237)",1.50675675675674
"M4",2.77e-10,1999.26,0.740000000000009,4,22,1,55,2.137,"rgb(100,149,237)",0.721959459459451
"M5",6.03e-10,1999.27,0.730000000000018,6,23,6,55,2.029,"rgb(0,191,255)",2.77945205479445
"M5",6.03e-10,1999.27,0.730000000000018,6,24,5,55,1.936,"rgb(0,191,255)",2.2100456621004
"M5",6.03e-10,1999.27,0.730000000000018,6,25,4,55,1.848,"rgb(0,191,255)",1.68767123287667
"M5",6.03e-10,1999.27,0.730000000000018,6,26,3,55,1.757,"rgb(0,191,255)",1.20342465753422
