"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000335,1966.83,33.1700000000001,2,1,2,53,39.72141,"rgb(123,104,238)",1.19751009948749
"K",0.000335,1966.83,33.1700000000001,2,2,1,53,38.716996,"rgb(123,104,238)",0.583614651793788
"L1",3.85e-05,1994.81,5.19000000000005,2,3,2,53,9.4211,"rgb(25,25,112)",1.81524084778418
"L1",3.85e-05,1994.81,5.19000000000005,2,4,1,53,9.196,"rgb(25,25,112)",0.885934489402688
"L2",1.038e-06,1995.15,4.84999999999991,2,5,2,53,8.867,"rgb(0,0,139)",1.82824742268045
"L2",1.038e-06,1995.15,4.84999999999991,2,6,1,53,8.601,"rgb(0,0,139)",0.886701030927852
"L3",7.81e-07,1995.44,4.55999999999995,4,7,4,53,8.044,"rgb(0,0,205)",1.76403508771932
"L3",7.81e-07,1995.44,4.55999999999995,4,8,3,53,7.811,"rgb(0,0,205)",1.28470394736844
"L3",7.81e-07,1995.44,4.55999999999995,4,9,2,53,7.563,"rgb(0,0,205)",0.829276315789484
"L3",7.81e-07,1995.44,4.55999999999995,4,10,1,53,7.337,"rgb(0,0,205)",0.402247807017549
"M1",7.66e-06,1998.93,1.06999999999994,2,11,2,53,3.1855,"rgb(0,0,255)",2.9771028037385
"M1",7.66e-06,1998.93,1.06999999999994,2,12,1,53,3.096,"rgb(0,0,255)",1.4467289719627
"M2",2.26e-07,1999.07,0.930000000000064,2,13,2,53,2.926,"rgb(65,105,225)",3.14623655913957
"M2",2.26e-07,1999.07,0.930000000000064,2,14,1,53,2.836,"rgb(65,105,225)",1.52473118279559
"M3",1.716e-07,1999.13,0.869999999999891,4,15,4,53,2.68,"rgb(70,130,180)",3.08045977011533
"M3",1.716e-07,1999.13,0.869999999999891,4,16,3,53,2.598,"rgb(70,130,180)",2.23965517241407
"M3",1.716e-07,1999.13,0.869999999999891,4,17,2,53,2.51,"rgb(70,130,180)",1.44252873563236
"M3",1.716e-07,1999.13,0.869999999999891,4,18,1,53,2.431,"rgb(70,130,180)",0.698563218390892
"M4",2.04e-10,1999.37,0.630000000000109,4,19,4,53,2.181,"rgb(100,149,237)",3.46190476190416
"M4",2.04e-10,1999.37,0.630000000000109,4,20,3,53,2.093,"rgb(100,149,237)",2.49166666666623
"M4",2.04e-10,1999.37,0.630000000000109,4,21,2,53,1.999,"rgb(100,149,237)",1.58650793650766
"M4",2.04e-10,1999.37,0.630000000000109,4,22,1,53,1.911,"rgb(100,149,237)",0.758333333333202
"M5",4.55e-10,1999.38,0.619999999999891,6,23,6,53,1.812,"rgb(0,191,255)",2.9225806451618
"M5",4.55e-10,1999.38,0.619999999999891,6,24,5,53,1.72,"rgb(0,191,255)",2.31182795698965
"M5",4.55e-10,1999.38,0.619999999999891,6,25,4,53,1.639,"rgb(0,191,255)",1.76236559139816
"M5",4.55e-10,1999.38,0.619999999999891,6,26,3,53,1.553,"rgb(0,191,255)",1.25241935483893
"M5",4.55e-10,1999.38,0.619999999999891,6,27,2,53,1.472,"rgb(0,191,255)",0.791397849462505
"M5",4.55e-10,1999.38,0.619999999999891,6,28,1,53,1.397,"rgb(0,191,255)",0.375537634408668
"N1",1.557e-06,1999.81,0.190000000000055,2,29,2,53,0.8008,"rgb(0,128,128)",4.21473684210405
"N1",1.557e-06,1999.81,0.190000000000055,2,30,1,53,0.762,"rgb(0,128,128)",2.00526315789416
"N2",4.32e-08,1999.87,0.130000000000109,2,31,2,53,0.683,"rgb(95,158,160)",5.25384615384174
"N2",4.32e-08,1999.87,0.130000000000109,2,32,1,53,0.649,"rgb(95,158,160)",2.49615384615175
"N3",3.27e-08,1999.88,0.119999999999891,4,33,4,53,0.601,"rgb(32,178,170)",5.00833333333789
"N3",3.27e-08,1999.88,0.119999999999891,4,34,3,53,0.569,"rgb(32,178,170)",3.55625000000323
"N3",3.27e-08,1999.88,0.119999999999891,4,35,2,53,0.535,"rgb(32,178,170)",2.22916666666869
"N3",3.27e-08,1999.88,0.119999999999891,4,36,1,53,0.505,"rgb(32,178,170)",1.05208333333429
"N4",3.43e-11,1999.95,0.0499999999999545,4,37,4,53,0.393,"rgb(0,206,209)",7.86000000000715
"N4",3.43e-11,1999.95,0.0499999999999545,4,38,3,53,0.365,"rgb(0,206,209)",5.47500000000498
"N4",3.43e-11,1999.95,0.0499999999999545,4,39,2,53,0.335,"rgb(0,206,209)",3.35000000000305
"N4",3.43e-11,1999.95,0.0499999999999545,4,40,1,53,0.307,"rgb(0,206,209)",1.5350000000014
"N5",7.65e-11,1999.95,0.0499999999999545,6,41,6,53,0.279,"rgb(64,224,208)",5.58000000000508
"N5",7.65e-11,1999.95,0.0499999999999545,6,42,5,53,0.247,"rgb(64,224,208)",4.11666666667041
"N5",7.65e-11,1999.95,0.0499999999999545,6,43,4,53,0.2209,"rgb(64,224,208)",2.94533333333601
"N5",7.65e-11,1999.95,0.0499999999999545,6,44,3,53,0.197,"rgb(64,224,208)",1.97000000000179
"N5",7.65e-11,1999.95,0.0499999999999545,6,45,2,53,0.171,"rgb(64,224,208)",1.14000000000104
"N5",7.65e-11,1999.95,0.0499999999999545,6,46,1,53,0.15081,"rgb(64,224,208)",0.502700000000457
"O1",1.86e-07,1999.99,0.00999999999999091,2,47,2,53,0.08761,"rgb(0,255,255)",8.76100000000797
"O1",1.86e-07,1999.99,0.00999999999999091,2,48,1,53,0.0744,"rgb(0,255,255)",3.72000000000338
"O2",3.81e-09,2000,0.05152,2,49,2,53,0.05152,"rgb(0,250,154)",1
"O2",3.81e-09,2000,0.040357,2,50,1,53,0.040357,"rgb(0,250,154)",0.5
"O3",2.76e-09,2000,0.02957,4,51,2,53,0.02957,"rgb(0,255,127)",0.5
"O3",2.76e-09,2000,0.01913126,4,52,2,53,0.01913126,"rgb(0,255,127)",0.5
"O3",2.76e-09,2000,0.01045126,4,53,2,53,0.01045126,"rgb(0,255,127)",0.5
