"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",3.69e-05,1993.46,6.53999999999996,2,1,2,25,8.5719488,"rgb(123,104,238)",1.3106955351682
"K",3.69e-05,1993.46,6.53999999999996,2,2,1,25,8.1407872,"rgb(123,104,238)",0.622384342507649
"L1",3.41e-06,1999.23,0.769999999999982,2,3,2,25,1.879873,"rgb(25,25,112)",2.44139350649356
"L1",3.41e-06,1999.23,0.769999999999982,2,4,1,25,1.7887,"rgb(25,25,112)",1.16149350649353
"L2",1.236e-08,1999.35,0.650000000000091,2,5,2,25,1.6432,"rgb(0,0,139)",2.52799999999965
"L2",1.236e-08,1999.35,0.650000000000091,2,6,1,25,1.5372,"rgb(0,0,139)",1.18246153846137
"L3",1.91e-08,1999.36,0.6400000000001,4,7,4,25,1.4309,"rgb(0,0,205)",2.23578124999965
"L3",1.91e-08,1999.36,0.6400000000001,4,8,3,25,1.3203,"rgb(0,0,205)",1.54722656249976
"L3",1.91e-08,1999.36,0.6400000000001,4,9,2,25,1.2241,"rgb(0,0,205)",0.95632812499985
"L3",1.91e-08,1999.36,0.6400000000001,4,10,1,25,1.1337,"rgb(0,0,205)",0.442851562499931
"M1",4.64e-07,1999.92,0.0799999999999272,2,11,2,25,0.435172,"rgb(0,0,255)",5.43965000000495
"M1",4.64e-07,1999.92,0.0799999999999272,2,12,1,25,0.40295,"rgb(0,0,255)",2.51843750000229
"M2",1.614e-09,1999.95,0.0499999999999545,2,13,2,25,0.3436,"rgb(65,105,225)",6.87200000000625
"M2",1.614e-09,1999.95,0.0499999999999545,2,14,1,25,0.3144,"rgb(65,105,225)",3.14400000000286
"M3",2.45e-09,1999.95,0.0499999999999545,4,15,4,25,0.2861,"rgb(70,130,180)",5.7220000000052
"M3",2.45e-09,1999.95,0.0499999999999545,4,16,3,25,0.2486,"rgb(70,130,180)",3.72900000000339
"M3",2.45e-09,1999.95,0.0499999999999545,4,17,2,25,0.22189,"rgb(70,130,180)",2.21890000000202
"M3",2.45e-09,1999.95,0.0499999999999545,4,18,1,25,0.1955,"rgb(70,130,180)",0.977500000000889
"M4",1.719e-13,2000,0.119203,4,19,4,25,0.119203,"rgb(100,149,237)",1
"M4",1.719e-13,2000,0.095604,4,20,3,25,0.095604,"rgb(100,149,237)",0.75
"M4",1.719e-13,2000,0.07241,4,21,2,25,0.07241,"rgb(100,149,237)",0.5
"M4",1.719e-13,2000,0.05121,4,22,1,25,0.05121,"rgb(100,149,237)",0.25
"M5",NA,2000,0.033668,6,23,2,25,0.033668,"rgb(0,191,255)",0.333333333333333
"M5",NA,2000,0.01563999,6,24,2,25,0.01563999,"rgb(0,191,255)",0.333333333333333
"M5",NA,2000,0.007434038,6,25,2,25,0.007434038,"rgb(0,191,255)",0.333333333333333
