"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.0026,1881.33,118.67,2,1,2,93,135.202,"rgb(123,104,238)",1.13931069351984
"K",0.0026,1881.33,118.67,2,2,1,93,132.9018,"rgb(123,104,238)",0.559963765062779
"L1",0.000414,1977.57,22.4300000000001,2,3,2,93,33.7222,"rgb(25,25,112)",1.50344181899242
"L1",0.000414,1977.57,22.4300000000001,2,4,1,93,33.3,"rgb(25,25,112)",0.742309407044135
"L2",7.27e-05,1978.4,21.5999999999999,2,5,2,93,32.5,"rgb(0,0,139)",1.50462962962964
"L2",7.27e-05,1978.4,21.5999999999999,2,6,1,93,31.91,"rgb(0,0,139)",0.73865740740741
"L3",1.058e-05,1982.39,17.6099999999999,4,7,4,93,27.21,"rgb(0,0,205)",1.54514480408859
"L3",1.058e-05,1982.39,17.6099999999999,4,8,3,93,26.77,"rgb(0,0,205)",1.1401192504259
"L3",1.058e-05,1982.39,17.6099999999999,4,9,2,93,26.3,"rgb(0,0,205)",0.746734809767182
"L3",1.058e-05,1982.39,17.6099999999999,4,10,1,93,25.87,"rgb(0,0,205)",0.367262918796141
"M1",9.76e-05,1994.26,5.74000000000001,2,11,2,93,12.5,"rgb(0,0,255)",2.17770034843205
"M1",9.76e-05,1994.26,5.74000000000001,2,12,1,93,12.32,"rgb(0,0,255)",1.07317073170732
"M2",1.95e-05,1994.63,5.36999999999989,2,13,2,93,11.93,"rgb(65,105,225)",2.22160148975796
"M2",1.95e-05,1994.63,5.36999999999989,2,14,1,93,11.73,"rgb(65,105,225)",1.09217877094974
"M3",3e-06,1995.57,4.43000000000006,4,15,4,93,10.47,"rgb(70,130,180)",2.3634311512415
"M3",3e-06,1995.57,4.43000000000006,4,16,3,93,10.3,"rgb(70,130,180)",1.74379232505641
"M3",3e-06,1995.57,4.43000000000006,4,17,2,93,10.13,"rgb(70,130,180)",1.14334085778779
"M3",3e-06,1995.57,4.43000000000006,4,18,1,93,9.97,"rgb(70,130,180)",0.562641083521437
"M4",1.99e-08,1996.15,3.84999999999991,4,19,4,93,9.45,"rgb(100,149,237)",2.45454545454551
"M4",1.99e-08,1996.15,3.84999999999991,4,20,3,93,9.27,"rgb(100,149,237)",1.8058441558442
"M4",1.99e-08,1996.15,3.84999999999991,4,21,2,93,9.07,"rgb(100,149,237)",1.17792207792211
"M4",1.99e-08,1996.15,3.84999999999991,4,22,1,93,8.89,"rgb(100,149,237)",0.577272727272741
"M5",2.34e-08,1996.33,3.67000000000007,6,23,6,93,8.48,"rgb(0,191,255)",2.31062670299723
"M5",2.34e-08,1996.33,3.67000000000007,6,24,5,93,8.31,"rgb(0,191,255)",1.88692098092639
"M5",2.34e-08,1996.33,3.67000000000007,6,25,4,93,8.13,"rgb(0,191,255)",1.47683923705719
"M5",2.34e-08,1996.33,3.67000000000007,6,26,3,93,7.95,"rgb(0,191,255)",1.08310626702995
"M5",2.34e-08,1996.33,3.67000000000007,6,27,2,93,7.77,"rgb(0,191,255)",0.705722070844673
"M5",2.34e-08,1996.33,3.67000000000007,6,28,1,93,7.61,"rgb(0,191,255)",0.345594913714798
"N1",2.64e-05,1998.5,1.5,2,29,2,93,4.744,"rgb(0,128,128)",3.16266666666667
"N1",2.64e-05,1998.5,1.5,2,30,1,93,4.658,"rgb(0,128,128)",1.55266666666667
"N2",5.29e-06,1998.67,1.32999999999993,2,31,2,93,4.441,"rgb(95,158,160)",3.33909774436108
"N2",5.29e-06,1998.67,1.32999999999993,2,32,1,93,4.353,"rgb(95,158,160)",1.63646616541362
"N3",8.21e-07,1998.91,1.08999999999992,4,33,4,93,3.947,"rgb(32,178,170)",3.62110091743146
"N3",8.21e-07,1998.91,1.08999999999992,4,34,3,93,3.872,"rgb(32,178,170)",2.66422018348644
"N3",8.21e-07,1998.91,1.08999999999992,4,35,2,93,3.792,"rgb(32,178,170)",1.73944954128453
"N3",8.21e-07,1998.91,1.08999999999992,4,36,1,93,3.718,"rgb(32,178,170)",0.852752293578046
"N4",6.23e-09,1999.18,0.819999999999936,4,37,4,93,3.413,"rgb(0,206,209)",4.16219512195154
"N4",6.23e-09,1999.18,0.819999999999936,4,38,3,93,3.338,"rgb(0,206,209)",3.05304878048804
"N4",6.23e-09,1999.18,0.819999999999936,4,39,2,93,3.255,"rgb(0,206,209)",1.98475609756113
"N4",6.23e-09,1999.18,0.819999999999936,4,40,1,93,3.181,"rgb(0,206,209)",0.969817073170807
"N5",7.26e-09,1999.23,0.769999999999982,6,41,6,93,3.041,"rgb(64,224,208)",3.94935064935074
"N5",7.26e-09,1999.23,0.769999999999982,6,42,5,93,2.969,"rgb(64,224,208)",3.21320346320354
"N5",7.26e-09,1999.23,0.769999999999982,6,43,4,93,2.894,"rgb(64,224,208)",2.50562770562776
"N5",7.26e-09,1999.23,0.769999999999982,6,44,3,93,2.817,"rgb(64,224,208)",1.82922077922082
"N5",7.26e-09,1999.23,0.769999999999982,6,45,2,93,2.745,"rgb(64,224,208)",1.18831168831172
"N5",7.26e-09,1999.23,0.769999999999982,6,46,1,93,2.675,"rgb(64,224,208)",0.579004329004343
"N6",3.48e-12,1999.59,0.410000000000082,6,47,6,93,2.31,"rgb(102,205,170)",5.63414634146229
"N6",3.48e-12,1999.59,0.410000000000082,6,48,5,93,2.23,"rgb(102,205,170)",4.53252032520235
"N6",3.48e-12,1999.59,0.410000000000082,6,49,4,93,2.14,"rgb(102,205,170)",3.47967479674727
"N6",3.48e-12,1999.59,0.410000000000082,6,50,3,93,2.07,"rgb(102,205,170)",2.52439024390194
"N6",3.48e-12,1999.59,0.410000000000082,6,51,2,93,1.99,"rgb(102,205,170)",1.61788617886147
"N6",3.48e-12,1999.59,0.410000000000082,6,52,1,93,1.91,"rgb(102,205,170)",0.776422764227487
"N7",1.344e-11,1999.6,0.400000000000091,8,53,8,93,1.82,"rgb(127,255,212)",4.54999999999897
"N7",1.344e-11,1999.6,0.400000000000091,8,54,7,93,1.74,"rgb(127,255,212)",3.80624999999913
"N7",1.344e-11,1999.6,0.400000000000091,8,55,6,93,1.67,"rgb(127,255,212)",3.13124999999929
"N7",1.344e-11,1999.6,0.400000000000091,8,56,5,93,1.59,"rgb(127,255,212)",2.48437499999944
"N7",1.344e-11,1999.6,0.400000000000091,8,57,4,93,1.51,"rgb(127,255,212)",1.88749999999957
"N7",1.344e-11,1999.6,0.400000000000091,8,58,3,93,1.43,"rgb(127,255,212)",1.3406249999997
"N7",1.344e-11,1999.6,0.400000000000091,8,59,2,93,1.36,"rgb(127,255,212)",0.849999999999807
"N7",1.344e-11,1999.6,0.400000000000091,8,60,1,93,1.28,"rgb(127,255,212)",0.399999999999909
"O1",6.54e-06,1999.66,0.339999999999918,2,61,2,93,1.17,"rgb(0,255,255)",3.44117647058906
"O1",6.54e-06,1999.66,0.339999999999918,2,62,1,93,1.13,"rgb(0,255,255)",1.66176470588275
"O2",1.236e-06,1999.72,0.279999999999973,2,63,2,93,1.02,"rgb(0,250,154)",3.6428571428575
"O2",1.236e-06,1999.72,0.279999999999973,2,64,1,93,0.98,"rgb(0,250,154)",1.75000000000017
"O3",1.9e-07,1999.79,0.210000000000036,4,65,4,93,0.88,"rgb(0,255,127)",4.19047619047546
"O3",1.9e-07,1999.79,0.210000000000036,4,66,3,93,0.85,"rgb(0,255,127)",3.03571428571376
"O3",1.9e-07,1999.79,0.210000000000036,4,67,2,93,0.81,"rgb(0,255,127)",1.92857142857109
"O3",1.9e-07,1999.79,0.210000000000036,4,68,1,93,0.77,"rgb(0,255,127)",0.916666666666508
"O4",1.224e-09,1999.89,0.1099999999999,4,69,4,93,0.626,"rgb(173,255,47)",5.69090909091427
"O4",1.224e-09,1999.89,0.1099999999999,4,70,3,93,0.596,"rgb(173,255,47)",4.06363636364006
"O4",1.224e-09,1999.89,0.1099999999999,4,71,2,93,0.565,"rgb(173,255,47)",2.56818181818415
"O4",1.224e-09,1999.89,0.1099999999999,4,72,1,93,0.535,"rgb(173,255,47)",1.2159090909102
"O5",1.423e-09,1999.9,0.0999999999999091,6,73,6,93,0.495,"rgb(107,142,35)",4.9500000000045
"O5",1.423e-09,1999.9,0.0999999999999091,6,74,5,93,0.466,"rgb(107,142,35)",3.88333333333687
"O5",1.423e-09,1999.9,0.0999999999999091,6,75,4,93,0.438,"rgb(107,142,35)",2.92000000000266
"O5",1.423e-09,1999.9,0.0999999999999091,6,76,3,93,0.408,"rgb(107,142,35)",2.04000000000186
"O5",1.423e-09,1999.9,0.0999999999999091,6,77,2,93,0.382,"rgb(107,142,35)",1.27333333333449
"O5",1.423e-09,1999.9,0.0999999999999091,6,78,1,93,0.355,"rgb(107,142,35)",0.591666666667205
"O6",3.26e-13,1999.99,0.00999999999999091,6,79,6,93,0.252,"rgb(154,205,50)",25.2000000000229
"O6",3.26e-13,1999.99,0.00999999999999091,6,80,5,93,0.233,"rgb(154,205,50)",19.4166666666843
"O6",3.26e-13,1999.99,0.00999999999999091,6,81,4,93,0.196,"rgb(154,205,50)",13.0666666666786
"O6",3.26e-13,1999.99,0.00999999999999091,6,82,3,93,0.179,"rgb(154,205,50)",8.95000000000814
"O6",3.26e-13,1999.99,0.00999999999999091,6,83,2,93,0.151,"rgb(154,205,50)",5.03333333333791
"O6",3.26e-13,1999.99,0.00999999999999091,6,84,1,93,0.136,"rgb(154,205,50)",2.26666666666873
"P1",1.289e-06,1999.95,0.0499999999999545,2,85,2,93,0.121,"rgb(189,183,107)",2.4200000000022
"P1",1.289e-06,1999.95,0.0499999999999545,2,86,1,93,0.107,"rgb(189,183,107)",1.07000000000097
"P2",2.15e-07,1999.97,0.0299999999999727,2,87,2,93,0.092,"rgb(255,255,0)",3.06666666666946
"P2",2.15e-07,1999.97,0.0299999999999727,2,88,1,93,0.065,"rgb(255,255,0)",1.08333333333432
"P3",2.87e-08,1999.98,0.0199999999999818,4,89,4,93,0.048,"rgb(255,228,181)",2.40000000000218
"P3",2.87e-08,1999.98,0.0199999999999818,4,90,3,93,0.0338,"rgb(255,228,181)",1.26750000000115
"P3",2.87e-08,1999.98,0.0199999999999818,4,91,2,93,0.0197,"rgb(255,228,181)",0.492500000000448
"P3",2.87e-08,1999.98,0.0199999999999818,4,92,1,93,0.0115,"rgb(255,228,181)",0.143750000000131
"P4",8.54e-11,1999.99,0.00999999999999091,4,93,2,93,0.00626554,"rgb(255,215,0)",0.313277000000285
