"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",4.13e-05,1992.89,7.1099999999999,2,1,2,26,9.2776818,"rgb(123,104,238)",1.30487789029538
"K",4.13e-05,1992.89,7.1099999999999,2,2,1,26,8.8281879,"rgb(123,104,238)",0.620828966244734
"L1",3.87e-06,1999.15,0.849999999999909,2,3,2,26,2.045759,"rgb(25,25,112)",2.4067752941179
"L1",3.87e-06,1999.15,0.849999999999909,2,4,1,26,1.9504,"rgb(25,25,112)",1.14729411764718
"L2",1.55e-08,1999.28,0.720000000000027,2,5,2,26,1.7984,"rgb(0,0,139)",2.49777777777768
"L2",1.55e-08,1999.28,0.720000000000027,2,6,1,26,1.687,"rgb(0,0,139)",1.17152777777773
"L3",2.35e-08,1999.29,0.710000000000036,4,7,4,26,1.5756,"rgb(0,0,205)",2.21915492957735
"L3",2.35e-08,1999.29,0.710000000000036,4,8,3,26,1.46,"rgb(0,0,205)",1.54225352112668
"L3",2.35e-08,1999.29,0.710000000000036,4,9,2,26,1.3578,"rgb(0,0,205)",0.956197183098543
"L3",2.35e-08,1999.29,0.710000000000036,4,10,1,26,1.2627,"rgb(0,0,205)",0.444612676056315
"M1",5.33e-07,1999.91,0.0899999999999181,2,11,2,26,0.489312,"rgb(0,0,255)",5.43680000000495
"M1",5.33e-07,1999.91,0.0899999999999181,2,12,1,26,0.4562,"rgb(0,0,255)",2.53444444444675
"M2",2.06e-09,1999.94,0.0599999999999454,2,13,2,26,0.3922,"rgb(65,105,225)",6.53666666667261
"M2",2.06e-09,1999.94,0.0599999999999454,2,14,1,26,0.361,"rgb(65,105,225)",3.00833333333607
"M3",3.07e-09,1999.95,0.0499999999999545,4,15,4,26,0.3308,"rgb(70,130,180)",6.61600000000602
"M3",3.07e-09,1999.95,0.0499999999999545,4,16,3,26,0.2909,"rgb(70,130,180)",4.36350000000397
"M3",3.07e-09,1999.95,0.0499999999999545,4,17,2,26,0.2621,"rgb(70,130,180)",2.62100000000238
"M3",3.07e-09,1999.95,0.0499999999999545,4,18,1,26,0.2336,"rgb(70,130,180)",1.16800000000106
"M4",2.54e-13,2000,0.15106,4,19,4,26,0.15106,"rgb(100,149,237)",1
"M4",2.54e-13,2000,0.124976,4,20,3,26,0.124976,"rgb(100,149,237)",0.75
"M4",2.54e-13,2000,0.098985,4,21,2,26,0.098985,"rgb(100,149,237)",0.5
"M4",2.54e-13,2000,0.075,4,22,1,26,0.075,"rgb(100,149,237)",0.25
"M5",NA,2000,0.05491,6,23,2,26,0.05491,"rgb(0,191,255)",0.333333333333333
"M5",NA,2000,0.030651,6,24,2,26,0.030651,"rgb(0,191,255)",0.333333333333333
"M5",NA,2000,0.01619921,6,25,2,26,0.01619921,"rgb(0,191,255)",0.333333333333333
"M5",NA,2000,0.0079024681,6,26,2,26,0.0079024681,"rgb(0,191,255)",0.333333333333333
