"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.001122,1926.13,73.8699999999999,2,1,2,76,85.6144,"rgb(123,104,238)",1.15898741031542
"K",0.001122,1926.13,73.8699999999999,2,2,1,76,83.97621,"rgb(123,104,238)",0.568405374306214
"L1",0.0001519,1987.03,12.97,2,3,2,76,20.9206,"rgb(25,25,112)",1.61299922898997
"L1",0.0001519,1987.03,12.97,2,4,1,76,20.57,"rgb(25,25,112)",0.792983808789513
"L2",1.268e-05,1987.61,12.3900000000001,2,5,2,76,20.03,"rgb(0,0,139)",1.61662631154155
"L2",1.268e-05,1987.61,12.3900000000001,2,6,1,76,19.6,"rgb(0,0,139)",0.790960451977395
"L3",4.16e-06,1989.13,10.8699999999999,4,7,4,76,17.62,"rgb(0,0,205)",1.62097516099358
"L3",4.16e-06,1989.13,10.8699999999999,4,8,3,76,17.27,"rgb(0,0,205)",1.19158233670654
"L3",4.16e-06,1989.13,10.8699999999999,4,9,2,76,16.9,"rgb(0,0,205)",0.777368905243798
"L3",4.16e-06,1989.13,10.8699999999999,4,10,1,76,16.56,"rgb(0,0,205)",0.380864765409387
"M1",3.41e-05,1996.95,3.04999999999995,2,11,2,76,7.61,"rgb(0,0,255)",2.49508196721315
"M1",3.41e-05,1996.95,3.04999999999995,2,12,1,76,7.468,"rgb(0,0,255)",1.22426229508199
"M2",3.21e-06,1997.21,2.78999999999996,2,13,2,76,7.185,"rgb(65,105,225)",2.57526881720433
"M2",3.21e-06,1997.21,2.78999999999996,2,14,1,76,7.039,"rgb(65,105,225)",1.2614695340502
"M3",1.085e-06,1997.54,2.46000000000004,4,15,4,76,6.503,"rgb(70,130,180)",2.64349593495931
"M3",1.085e-06,1997.54,2.46000000000004,4,16,3,76,6.376,"rgb(70,130,180)",1.94390243902436
"M3",1.085e-06,1997.54,2.46000000000004,4,17,2,76,6.24,"rgb(70,130,180)",1.26829268292681
"M3",1.085e-06,1997.54,2.46000000000004,4,18,1,76,6.115,"rgb(70,130,180)",0.621443089430885
"M4",3.87e-09,1997.97,2.02999999999997,4,19,4,76,5.717,"rgb(100,149,237)",2.81625615763551
"M4",3.87e-09,1997.97,2.02999999999997,4,20,3,76,5.575,"rgb(100,149,237)",2.05972906403944
"M4",3.87e-09,1997.97,2.02999999999997,4,21,2,76,5.421,"rgb(100,149,237)",1.33522167487687
"M4",3.87e-09,1997.97,2.02999999999997,4,22,1,76,5.28,"rgb(100,149,237)",0.650246305418728
"M5",6.18e-09,1998.04,1.96000000000004,6,23,6,76,5.052,"rgb(0,191,255)",2.57755102040812
"M5",6.18e-09,1998.04,1.96000000000004,6,24,5,76,4.917,"rgb(0,191,255)",2.09056122448976
"M5",6.18e-09,1998.04,1.96000000000004,6,25,4,76,4.779,"rgb(0,191,255)",1.6255102040816
"M5",6.18e-09,1998.04,1.96000000000004,6,26,3,76,4.635,"rgb(0,191,255)",1.18239795918365
"M5",6.18e-09,1998.04,1.96000000000004,6,27,2,76,4.501,"rgb(0,191,255)",0.765476190476176
"M5",6.18e-09,1998.04,1.96000000000004,6,28,1,76,4.374,"rgb(0,191,255)",0.371938775510197
"N1",8.31e-06,1999.35,0.650000000000091,2,29,2,76,2.6155,"rgb(0,128,128)",4.02384615384559
"N1",8.31e-06,1999.35,0.650000000000091,2,30,1,76,2.552,"rgb(0,128,128)",1.96307692307665
"N2",7.71e-07,1999.45,0.549999999999955,2,31,2,76,2.4,"rgb(95,158,160)",4.36363636363672
"N2",7.71e-07,1999.45,0.549999999999955,2,32,1,76,2.336,"rgb(95,158,160)",2.12363636363654
"N3",2.6e-07,1999.53,0.470000000000027,4,33,4,76,2.168,"rgb(32,178,170)",4.61276595744654
"N3",2.6e-07,1999.53,0.470000000000027,4,34,3,76,2.112,"rgb(32,178,170)",3.37021276595725
"N3",2.6e-07,1999.53,0.470000000000027,4,35,2,76,2.052,"rgb(32,178,170)",2.18297872340413
"N3",2.6e-07,1999.53,0.470000000000027,4,36,1,76,1.996,"rgb(32,178,170)",1.06170212765951
"N4",9.87e-10,1999.71,0.289999999999964,4,37,4,76,1.776,"rgb(0,206,209)",6.12413793103525
"N4",9.87e-10,1999.71,0.289999999999964,4,38,3,76,1.72,"rgb(0,206,209)",4.44827586206952
"N4",9.87e-10,1999.71,0.289999999999964,4,39,2,76,1.66,"rgb(0,206,209)",2.8620689655176
"N4",9.87e-10,1999.71,0.289999999999964,4,40,1,76,1.606,"rgb(0,206,209)",1.38448275862086
"N5",1.554e-09,1999.73,0.269999999999982,6,41,6,76,1.528,"rgb(64,224,208)",5.65925925925964
"N5",1.554e-09,1999.73,0.269999999999982,6,42,5,76,1.474,"rgb(64,224,208)",4.54938271604969
"N5",1.554e-09,1999.73,0.269999999999982,6,43,4,76,1.42,"rgb(64,224,208)",3.50617283950641
"N5",1.554e-09,1999.73,0.269999999999982,6,44,3,76,1.364,"rgb(64,224,208)",2.5259259259261
"N5",1.554e-09,1999.73,0.269999999999982,6,45,2,76,1.311,"rgb(64,224,208)",1.61851851851863
"N5",1.554e-09,1999.73,0.269999999999982,6,46,1,76,1.262,"rgb(64,224,208)",0.779012345679065
"N6",NA,1999.95,0.0499999999999545,6,47,6,76,1.015,"rgb(102,205,170)",20.3000000000185
"N6",NA,1999.95,0.0499999999999545,6,48,5,76,0.97,"rgb(102,205,170)",16.1666666666814
"N6",NA,1999.95,0.0499999999999545,6,49,4,76,0.92,"rgb(102,205,170)",12.2666666666778
"N6",NA,1999.95,0.0499999999999545,6,50,3,76,0.87,"rgb(102,205,170)",8.70000000000791
"N6",NA,1999.95,0.0499999999999545,6,51,2,76,0.82,"rgb(102,205,170)",5.46666666667164
"N6",NA,1999.95,0.0499999999999545,6,52,1,76,0.77,"rgb(102,205,170)",2.566666666669
"N7",NA,1999.95,0.0499999999999545,8,53,8,76,0.72,"rgb(127,255,212)",14.4000000000131
"N7",NA,1999.95,0.0499999999999545,8,54,7,76,0.67,"rgb(127,255,212)",11.7250000000107
"N7",NA,1999.95,0.0499999999999545,8,55,6,76,0.62,"rgb(127,255,212)",9.30000000000846
"N7",NA,1999.95,0.0499999999999545,8,56,5,76,0.57,"rgb(127,255,212)",7.12500000000648
"N7",NA,1999.95,0.0499999999999545,8,57,4,76,0.52,"rgb(127,255,212)",5.20000000000473
"N7",NA,1999.95,0.0499999999999545,8,58,3,76,0.47,"rgb(127,255,212)",3.52500000000321
"N7",NA,1999.95,0.0499999999999545,8,59,2,76,0.436,"rgb(127,255,212)",2.18000000000198
"N7",NA,1999.95,0.0499999999999545,8,60,1,76,0.41,"rgb(127,255,212)",1.02500000000093
