"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.001434,1914.47,85.53,2,1,2,81,98.5916,"rgb(123,104,238)",1.15271366771893
"K",0.001434,1914.47,85.53,2,2,1,81,96.78321,"rgb(123,104,238)",0.565785163100667
"L1",0.000203,1984.65,15.3499999999999,2,3,2,81,24.2341,"rgb(25,25,112)",1.5787687296417
"L1",0.000203,1984.65,15.3499999999999,2,4,1,81,23.85,"rgb(25,25,112)",0.776872964169386
"L2",2.12e-05,1985.3,14.7,2,5,2,81,23.25,"rgb(0,0,139)",1.58163265306122
"L2",2.12e-05,1985.3,14.7,2,6,1,81,22.78,"rgb(0,0,139)",0.774829931972787
"L3",5.58e-06,1987.34,12.6600000000001,4,7,4,81,20.21,"rgb(0,0,205)",1.59636650868877
"L3",5.58e-06,1987.34,12.6600000000001,4,8,3,81,19.84,"rgb(0,0,205)",1.17535545023696
"L3",5.58e-06,1987.34,12.6600000000001,4,9,2,81,19.44,"rgb(0,0,205)",0.767772511848336
"L3",5.58e-06,1987.34,12.6600000000001,4,10,1,81,19.07,"rgb(0,0,205)",0.376579778830961
"M1",4.62e-05,1996.3,3.70000000000005,2,11,2,81,8.88,"rgb(0,0,255)",2.39999999999997
"M1",4.62e-05,1996.3,3.70000000000005,2,12,1,81,8.73,"rgb(0,0,255)",1.17972972972972
"M2",5.46e-06,1996.58,3.42000000000007,2,13,2,81,8.42,"rgb(65,105,225)",2.46198830409351
"M2",5.46e-06,1996.58,3.42000000000007,2,14,1,81,8.26,"rgb(65,105,225)",1.20760233918126
"M3",1.492e-06,1997.04,2.96000000000004,4,15,4,81,7.57,"rgb(70,130,180)",2.5574324324324
"M3",1.492e-06,1997.04,2.96000000000004,4,16,3,81,7.43,"rgb(70,130,180)",1.88260135135133
"M3",1.492e-06,1997.04,2.96000000000004,4,17,2,81,7.281,"rgb(70,130,180)",1.22989864864863
"M3",1.492e-06,1997.04,2.96000000000004,4,18,1,81,7.146,"rgb(70,130,180)",0.60354729729729
"M4",6.46e-09,1997.51,2.49000000000001,4,19,4,81,6.714,"rgb(100,149,237)",2.69638554216866
"M4",6.46e-09,1997.51,2.49000000000001,4,20,3,81,6.56,"rgb(100,149,237)",1.97590361445782
"M4",6.46e-09,1997.51,2.49000000000001,4,21,2,81,6.392,"rgb(100,149,237)",1.28353413654618
"M4",6.46e-09,1997.51,2.49000000000001,4,22,1,81,6.241,"rgb(100,149,237)",0.626606425702809
"M5",9.48e-09,1997.61,2.3900000000001,6,23,6,81,5.969,"rgb(0,191,255)",2.49748953974885
"M5",9.48e-09,1997.61,2.3900000000001,6,24,5,81,5.824,"rgb(0,191,255)",2.03068340306826
"M5",9.48e-09,1997.61,2.3900000000001,6,25,4,81,5.674,"rgb(0,191,255)",1.58270571827051
"M5",9.48e-09,1997.61,2.3900000000001,6,26,3,81,5.518,"rgb(0,191,255)",1.15439330543928
"M5",9.48e-09,1997.61,2.3900000000001,6,27,2,81,5.371,"rgb(0,191,255)",0.749093444909313
"M5",9.48e-09,1997.61,2.3900000000001,6,28,1,81,5.234,"rgb(0,191,255)",0.364993026499287
"N1",1.164e-05,1999.15,0.849999999999909,2,29,2,81,3.1647,"rgb(0,128,128)",3.72317647058863
"N1",1.164e-05,1999.15,0.849999999999909,2,30,1,81,3.094,"rgb(0,128,128)",1.82000000000019
"N2",1.365e-06,1999.28,0.720000000000027,2,31,2,81,2.925,"rgb(95,158,160)",4.06249999999985
"N2",1.365e-06,1999.28,0.720000000000027,2,32,1,81,2.854,"rgb(95,158,160)",1.98194444444437
"N3",3.73e-07,1999.39,0.6099999999999,4,33,4,81,2.635,"rgb(32,178,170)",4.31967213114825
"N3",3.73e-07,1999.39,0.6099999999999,4,34,3,81,2.574,"rgb(32,178,170)",3.16475409836117
"N3",3.73e-07,1999.39,0.6099999999999,4,35,2,81,2.508,"rgb(32,178,170)",2.05573770491837
"N3",3.73e-07,1999.39,0.6099999999999,4,36,1,81,2.447,"rgb(32,178,170)",1.00286885245918
"N4",1.764e-09,1999.59,0.410000000000082,4,37,4,81,2.202,"rgb(0,206,209)",5.370731707316
"N4",1.764e-09,1999.59,0.410000000000082,4,38,3,81,2.14,"rgb(0,206,209)",3.91463414634068
"N4",1.764e-09,1999.59,0.410000000000082,4,39,2,81,2.075,"rgb(0,206,209)",2.53048780487754
"N4",1.764e-09,1999.59,0.410000000000082,4,40,1,81,2.014,"rgb(0,206,209)",1.22804878048756
"N5",2.56e-09,1999.61,0.3900000000001,6,41,6,81,1.92,"rgb(64,224,208)",4.92307692307566
"N5",2.56e-09,1999.61,0.3900000000001,6,42,5,81,1.862,"rgb(64,224,208)",3.97863247863146
"N5",2.56e-09,1999.61,0.3900000000001,6,43,4,81,1.802,"rgb(64,224,208)",3.08034188034109
