"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.00183,1901.6,98.4000000000001,2,1,2,86,112.8437,"rgb(123,104,238)",1.14678556910569
"K",0.00183,1901.6,98.4000000000001,2,2,1,86,110.842,"rgb(123,104,238)",0.563221544715447
"L1",0.000271,1981.95,18.05,2,3,2,86,27.9031,"rgb(25,25,112)",1.54587811634349
"L1",0.000271,1981.95,18.05,2,4,1,86,27.49,"rgb(25,25,112)",0.761495844875348
"L2",3.53e-05,1982.67,17.3299999999999,2,5,2,86,26.83,"rgb(0,0,139)",1.54818234275823
"L2",3.53e-05,1982.67,17.3299999999999,2,6,1,86,26.31,"rgb(0,0,139)",0.759088286208889
"L3",7.35e-06,1985.39,14.6099999999999,4,7,4,86,22.99,"rgb(0,0,205)",1.57357973990419
"L3",7.35e-06,1985.39,14.6099999999999,4,8,3,86,22.6,"rgb(0,0,205)",1.16016427104724
"L3",7.35e-06,1985.39,14.6099999999999,4,9,2,86,22.16,"rgb(0,0,205)",0.758384668035597
"L3",7.35e-06,1985.39,14.6099999999999,4,10,1,86,21.77,"rgb(0,0,205)",0.372518822724164
"M1",6.27e-05,1995.53,4.47000000000003,2,11,2,86,10.29,"rgb(0,0,255)",2.30201342281878
"M1",6.27e-05,1995.53,4.47000000000003,2,12,1,86,10.12,"rgb(0,0,255)",1.13199105145413
"M2",9.27e-06,1995.85,4.15000000000009,2,13,2,86,9.78,"rgb(65,105,225)",2.35662650602404
"M2",9.27e-06,1995.85,4.15000000000009,2,14,1,86,9.61,"rgb(65,105,225)",1.15783132530118
"M3",2.02e-06,1996.47,3.52999999999997,4,15,4,86,8.71,"rgb(70,130,180)",2.4674220963173
"M3",2.02e-06,1996.47,3.52999999999997,4,16,3,86,8.57,"rgb(70,130,180)",1.82082152974506
"M3",2.02e-06,1996.47,3.52999999999997,4,17,2,86,8.41,"rgb(70,130,180)",1.19121813031162
"M3",2.02e-06,1996.47,3.52999999999997,4,18,1,86,8.26,"rgb(70,130,180)",0.584985835694055
"M4",1.048e-08,1996.99,3.00999999999999,4,19,4,86,7.8,"rgb(100,149,237)",2.59136212624585
"M4",1.048e-08,1996.99,3.00999999999999,4,20,3,86,7.63,"rgb(100,149,237)",1.90116279069768
"M4",1.048e-08,1996.99,3.00999999999999,4,21,2,86,7.45,"rgb(100,149,237)",1.23754152823921
"M4",1.048e-08,1996.99,3.00999999999999,4,22,1,86,7.283,"rgb(100,149,237)",0.604900332225915
"M5",1.408e-08,1997.12,2.88000000000011,6,23,6,86,6.964,"rgb(0,191,255)",2.41805555555546
"M5",1.408e-08,1997.12,2.88000000000011,6,24,5,86,6.807,"rgb(0,191,255)",1.96961805555548
"M5",1.408e-08,1997.12,2.88000000000011,6,25,4,86,6.646,"rgb(0,191,255)",1.53842592592587
"M5",1.408e-08,1997.12,2.88000000000011,6,26,3,86,6.476,"rgb(0,191,255)",1.12430555555551
"M5",1.408e-08,1997.12,2.88000000000011,6,27,2,86,6.318,"rgb(0,191,255)",0.731249999999972
"M5",1.408e-08,1997.12,2.88000000000011,6,28,1,86,6.169,"rgb(0,191,255)",0.357002314814801
"N1",1.631e-05,1998.91,1.08999999999992,2,29,2,86,3.777,"rgb(0,128,128)",3.46513761467916
"N1",1.631e-05,1998.91,1.08999999999992,2,30,1,86,3.699,"rgb(0,128,128)",1.69678899082582
"N2",2.4e-06,1999.05,0.950000000000045,2,31,2,86,3.51,"rgb(95,158,160)",3.69473684210509
"N2",2.4e-06,1999.05,0.950000000000045,2,32,1,86,3.433,"rgb(95,158,160)",1.80684210526307
"N3",5.25e-07,1999.21,0.789999999999964,4,33,4,86,3.149,"rgb(32,178,170)",3.98607594936727
"N3",5.25e-07,1999.21,0.789999999999964,4,34,3,86,3.082,"rgb(32,178,170)",2.92594936708874
"N3",5.25e-07,1999.21,0.789999999999964,4,35,2,86,3.01,"rgb(32,178,170)",1.90506329113933
"N3",5.25e-07,1999.21,0.789999999999964,4,36,1,86,2.944,"rgb(32,178,170)",0.931645569620296
"N4",3.04e-09,1999.44,0.559999999999945,4,37,4,86,2.674,"rgb(0,206,209)",4.77500000000046
"N4",3.04e-09,1999.44,0.559999999999945,4,38,3,86,2.606,"rgb(0,206,209)",3.49017857142891
"N4",3.04e-09,1999.44,0.559999999999945,4,39,2,86,2.535,"rgb(0,206,209)",2.26339285714308
"N4",3.04e-09,1999.44,0.559999999999945,4,40,1,86,2.467,"rgb(0,206,209)",1.10133928571439
"N5",4.05e-09,1999.47,0.529999999999973,6,41,6,86,2.357,"rgb(64,224,208)",4.44716981132098
"N5",4.05e-09,1999.47,0.529999999999973,6,42,5,86,2.293,"rgb(64,224,208)",3.60534591194987
"N5",4.05e-09,1999.47,0.529999999999973,6,43,4,86,2.227,"rgb(64,224,208)",2.80125786163536
"N5",4.05e-09,1999.47,0.529999999999973,6,44,3,86,2.158,"rgb(64,224,208)",2.03584905660388
"N5",4.05e-09,1999.47,0.529999999999973,6,45,2,86,2.094,"rgb(64,224,208)",1.31698113207554
"N5",4.05e-09,1999.47,0.529999999999973,6,46,1,86,2.033,"rgb(64,224,208)",0.639308176100662
"N6",1.39e-12,1999.77,0.230000000000018,6,47,6,86,1.72,"rgb(102,205,170)",7.47826086956463
"N6",1.39e-12,1999.77,0.230000000000018,6,48,5,86,1.66,"rgb(102,205,170)",6.01449275362271
"N6",1.39e-12,1999.77,0.230000000000018,6,49,4,86,1.59,"rgb(102,205,170)",4.60869565217355
"N6",1.39e-12,1999.77,0.230000000000018,6,50,3,86,1.52,"rgb(102,205,170)",3.3043478260867
"N6",1.39e-12,1999.77,0.230000000000018,6,51,2,86,1.46,"rgb(102,205,170)",2.11594202898534
"N6",1.39e-12,1999.77,0.230000000000018,6,52,1,86,1.39,"rgb(102,205,170)",1.00724637681151
"N7",5.62e-12,1999.78,0.220000000000027,8,53,8,86,1.31,"rgb(127,255,212)",5.95454545454472
"N7",5.62e-12,1999.78,0.220000000000027,8,54,7,86,1.25,"rgb(127,255,212)",4.97159090909029
"N7",5.62e-12,1999.78,0.220000000000027,8,55,6,86,1.18,"rgb(127,255,212)",4.02272727272677
"N7",5.62e-12,1999.78,0.220000000000027,8,56,5,86,1.11,"rgb(127,255,212)",3.1534090909087
"N7",5.62e-12,1999.78,0.220000000000027,8,57,4,86,1.05,"rgb(127,255,212)",2.38636363636334
"N7",5.62e-12,1999.78,0.220000000000027,8,58,3,86,0.98,"rgb(127,255,212)",1.67045454545434
"N7",5.62e-12,1999.78,0.220000000000027,8,59,2,86,0.92,"rgb(127,255,212)",1.04545454545442
"N7",5.62e-12,1999.78,0.220000000000027,8,60,1,86,0.85,"rgb(127,255,212)",0.482954545454486
"O1",3.6e-06,1999.79,0.210000000000036,2,61,2,86,0.8,"rgb(0,255,255)",3.80952380952315
"O1",3.6e-06,1999.79,0.210000000000036,2,62,1,86,0.76,"rgb(0,255,255)",1.8095238095235
"O2",4.9e-07,1999.84,0.160000000000082,2,63,2,86,0.68,"rgb(0,250,154)",4.24999999999783
"O2",4.9e-07,1999.84,0.160000000000082,2,64,1,86,0.64,"rgb(0,250,154)",1.99999999999898
"O3",1.043e-07,1999.88,0.119999999999891,4,65,4,86,0.58,"rgb(0,255,127)",4.83333333333773
"O3",1.043e-07,1999.88,0.119999999999891,4,66,3,86,0.55,"rgb(0,255,127)",3.43750000000313
"O3",1.043e-07,1999.88,0.119999999999891,4,67,2,86,0.52,"rgb(0,255,127)",2.16666666666864
"O3",1.043e-07,1999.88,0.119999999999891,4,68,1,86,0.488,"rgb(0,255,127)",1.01666666666759
"O4",4.71e-10,1999.95,0.0499999999999545,4,69,4,86,0.367,"rgb(173,255,47)",7.34000000000668
"O4",4.71e-10,1999.95,0.0499999999999545,4,70,3,86,0.342,"rgb(173,255,47)",5.13000000000467
"O4",4.71e-10,1999.95,0.0499999999999545,4,71,2,86,0.317,"rgb(173,255,47)",3.17000000000288
"O4",4.71e-10,1999.95,0.0499999999999545,4,72,1,86,0.293,"rgb(173,255,47)",1.46500000000133
"O5",6.14e-10,1999.96,0.0399999999999636,6,73,6,86,0.264,"rgb(107,142,35)",6.600000000006
"O5",6.14e-10,1999.96,0.0399999999999636,6,74,5,86,0.24,"rgb(107,142,35)",5.00000000000455
"O5",6.14e-10,1999.96,0.0399999999999636,6,75,4,86,0.218,"rgb(107,142,35)",3.63333333333664
"O5",6.14e-10,1999.96,0.0399999999999636,6,76,3,86,0.195,"rgb(107,142,35)",2.43750000000222
"O5",6.14e-10,1999.96,0.0399999999999636,6,77,2,86,0.1739,"rgb(107,142,35)",1.44916666666798
"O5",6.14e-10,1999.96,0.0399999999999636,6,78,1,86,0.154,"rgb(107,142,35)",0.64166666666725
"P1",5.39e-07,1999.98,0.0199999999999818,2,79,2,86,0.102,"rgb(189,183,107)",5.10000000000464
"P1",5.39e-07,1999.98,0.0199999999999818,2,80,1,86,0.088,"rgb(189,183,107)",2.200000000002
"P2",5.77e-08,1999.99,0.00999999999999091,2,81,2,86,0.064,"rgb(255,255,0)",6.40000000000582
"P2",5.77e-08,1999.99,0.00999999999999091,2,82,1,86,0.0529,"rgb(255,255,0)",2.64500000000241
"P3",1.052e-08,2000,0.0369,4,83,2,86,0.0369,"rgb(255,228,181)",0.5
"P3",1.052e-08,2000,0.0294,4,84,2,86,0.0294,"rgb(255,228,181)",0.5
"P3",1.052e-08,2000,0.0214,4,85,2,86,0.0214,"rgb(255,228,181)",0.5
"P3",1.052e-08,2000,0.0107485,4,86,2,86,0.0107485,"rgb(255,228,181)",0.5
