"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000218,1975.65,24.3499999999999,2,1,2,46,29.6226,"rgb(123,104,238)",1.2165338809035
"K",0.000218,1975.65,24.3499999999999,2,2,1,46,28.776034,"rgb(123,104,238)",0.590883655030803
"L1",2.39e-05,1996.4,3.59999999999991,2,3,2,46,6.943097,"rgb(25,25,112)",1.9286380555556
"L1",2.39e-05,1996.4,3.59999999999991,2,4,1,46,6.759,"rgb(25,25,112)",0.938750000000024
"L2",4.32e-07,1996.67,3.32999999999993,2,5,2,46,6.469,"rgb(0,0,139)",1.94264264264269
"L2",4.32e-07,1996.67,3.32999999999993,2,6,1,46,6.242,"rgb(0,0,139)",0.937237237237258
"L3",3.99e-07,1996.83,3.17000000000007,4,7,4,46,5.88,"rgb(0,0,205)",1.85488958990532
"L3",3.99e-07,1996.83,3.17000000000007,4,8,3,46,5.683,"rgb(0,0,205)",1.34455835962142
"L3",3.99e-07,1996.83,3.17000000000007,4,9,2,46,5.475,"rgb(0,0,205)",0.863564668769696
"L3",3.99e-07,1996.83,3.17000000000007,4,10,1,46,5.284,"rgb(0,0,205)",0.416719242902199
"M1",4.47e-06,1999.33,0.670000000000073,2,11,2,46,2.24887,"rgb(0,0,255)",3.35652238805934
"M1",4.47e-06,1999.33,0.670000000000073,2,12,1,46,2.181,"rgb(0,0,255)",1.62761194029833
"M2",8.67e-08,1999.44,0.559999999999945,2,13,2,46,2.016,"rgb(65,105,225)",3.60000000000035
"M2",8.67e-08,1999.44,0.559999999999945,2,14,1,46,1.962,"rgb(65,105,225)",1.75178571428589
"M3",8.06e-08,1999.47,0.529999999999973,4,15,4,46,1.869,"rgb(70,130,180)",3.5264150943398
"M3",8.06e-08,1999.47,0.529999999999973,4,16,3,46,1.7813,"rgb(70,130,180)",2.52070754716994
"M3",8.06e-08,1999.47,0.529999999999973,4,17,2,46,1.7062,"rgb(70,130,180)",1.60962264150952
"M3",8.06e-08,1999.47,0.529999999999973,4,18,1,46,1.644,"rgb(70,130,180)",0.775471698113247
"M4",6.09e-11,1999.66,0.339999999999918,4,19,4,46,1.438,"rgb(100,149,237)",4.2294117647069
"M4",6.09e-11,1999.66,0.339999999999918,4,20,3,46,1.366,"rgb(100,149,237)",3.01323529411837
"M4",6.09e-11,1999.66,0.339999999999918,4,21,2,46,1.29,"rgb(100,149,237)",1.89705882352987
"M4",6.09e-11,1999.66,0.339999999999918,4,22,1,46,1.218,"rgb(100,149,237)",0.895588235294333
"M5",1.486e-10,1999.67,0.329999999999927,6,23,6,46,1.145,"rgb(0,191,255)",3.46969696969773
"M5",1.486e-10,1999.67,0.329999999999927,6,24,5,46,1.065,"rgb(0,191,255)",2.68939393939453
"M5",1.486e-10,1999.67,0.329999999999927,6,25,4,46,1,"rgb(0,191,255)",2.02020202020247
"M5",1.486e-10,1999.67,0.329999999999927,6,26,3,46,0.933,"rgb(0,191,255)",1.41363636363668
"M5",1.486e-10,1999.67,0.329999999999927,6,27,2,46,0.869,"rgb(0,191,255)",0.877777777777971
"M5",1.486e-10,1999.67,0.329999999999927,6,28,1,46,0.81,"rgb(0,191,255)",0.409090909090999
"N1",7.57e-07,1999.91,0.0899999999999181,2,29,2,46,0.4575,"rgb(0,128,128)",5.08333333333796
"N1",7.57e-07,1999.91,0.0899999999999181,2,30,1,46,0.427,"rgb(0,128,128)",2.37222222222438
"N2",1.307e-08,1999.95,0.0499999999999545,2,31,2,46,0.3691,"rgb(95,158,160)",7.38200000000671
"N2",1.307e-08,1999.95,0.0499999999999545,2,32,1,46,0.342,"rgb(95,158,160)",3.42000000000311
"N3",1.204e-08,1999.95,0.0499999999999545,4,33,4,46,0.311,"rgb(32,178,170)",6.22000000000566
"N3",1.204e-08,1999.95,0.0499999999999545,4,34,3,46,0.286,"rgb(32,178,170)",4.2900000000039
"N3",1.204e-08,1999.95,0.0499999999999545,4,35,2,46,0.26,"rgb(32,178,170)",2.60000000000236
"N3",1.204e-08,1999.95,0.0499999999999545,4,36,1,46,0.23857,"rgb(32,178,170)",1.19285000000108
"N4",5.46e-12,2000,0.1599,4,37,4,46,0.1599,"rgb(0,206,209)",1
"N4",5.46e-12,2000,0.141,4,38,3,46,0.141,"rgb(0,206,209)",0.75
"N4",5.46e-12,2000,0.12,4,39,2,46,0.12,"rgb(0,206,209)",0.5
"N4",5.46e-12,2000,0.101,4,40,1,46,0.101,"rgb(0,206,209)",0.25
"N5",1.303e-11,2000,0.0841,6,41,2,46,0.0841,"rgb(64,224,208)",0.333333333333333
"N5",1.303e-11,2000,0.061,6,42,2,46,0.061,"rgb(64,224,208)",0.333333333333333
"N5",1.303e-11,2000,0.046,6,43,2,46,0.046,"rgb(64,224,208)",0.333333333333333
"N5",1.303e-11,2000,0.03293,6,44,2,46,0.03293,"rgb(64,224,208)",0.333333333333333
"N5",1.303e-11,2000,0.01943,6,45,2,46,0.01943,"rgb(64,224,208)",0.333333333333333
"N5",1.303e-11,2000,0.008336839,6,46,2,46,0.008336839,"rgb(64,224,208)",0.333333333333333
