"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.001238,1921.61,78.3900000000001,2,1,2,78,90.6597,"rgb(123,104,238)",1.15652123995407
"K",0.001238,1921.61,78.3900000000001,2,2,1,78,88.95518,"rgb(123,104,238)",0.567388569970659
"L1",0.0001703,1986.12,13.8800000000001,2,3,2,78,22.2057,"rgb(25,25,112)",1.59983429394811
"L1",0.0001703,1986.12,13.8800000000001,2,4,1,78,21.84,"rgb(25,25,112)",0.786743515850138
"L2",1.557e-05,1986.73,13.27,2,5,2,78,21.28,"rgb(0,0,139)",1.60361718161266
"L2",1.557e-05,1986.73,13.27,2,6,1,78,20.84,"rgb(0,0,139)",0.785229841748306
"L3",4.69e-06,1988.44,11.5599999999999,4,7,4,78,18.63,"rgb(0,0,205)",1.61159169550174
"L3",4.69e-06,1988.44,11.5599999999999,4,8,3,78,18.28,"rgb(0,0,205)",1.18598615916956
"L3",4.69e-06,1988.44,11.5599999999999,4,9,2,78,17.89,"rgb(0,0,205)",0.773788927335644
"L3",4.69e-06,1988.44,11.5599999999999,4,10,1,78,17.54,"rgb(0,0,205)",0.379325259515573
"M1",3.85e-05,1996.7,3.29999999999995,2,11,2,78,8.1,"rgb(0,0,255)",2.45454545454549
"M1",3.85e-05,1996.7,3.29999999999995,2,12,1,78,7.96,"rgb(0,0,255)",1.20606060606062
"M2",3.98e-06,1996.97,3.02999999999997,2,13,2,78,7.66,"rgb(65,105,225)",2.52805280528055
"M2",3.98e-06,1996.97,3.02999999999997,2,14,1,78,7.512,"rgb(65,105,225)",1.23960396039605
"M3",1.236e-06,1997.35,2.65000000000009,4,15,4,78,6.918,"rgb(70,130,180)",2.61056603773576
"M3",1.236e-06,1997.35,2.65000000000009,4,16,3,78,6.787,"rgb(70,130,180)",1.92084905660371
"M3",1.236e-06,1997.35,2.65000000000009,4,17,2,78,6.646,"rgb(70,130,180)",1.2539622641509
"M3",1.236e-06,1997.35,2.65000000000009,4,18,1,78,6.517,"rgb(70,130,180)",0.614811320754696
"M4",4.77e-09,1997.8,2.20000000000005,4,19,4,78,6.106,"rgb(100,149,237)",2.77545454545449
"M4",4.77e-09,1997.8,2.20000000000005,4,20,3,78,5.959,"rgb(100,149,237)",2.03147727272723
"M4",4.77e-09,1997.8,2.20000000000005,4,21,2,78,5.8,"rgb(100,149,237)",1.31818181818179
