"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.0001437,1982,18,2,1,2,40,22.236678,"rgb(123,104,238)",1.235371
"K",0.0001437,1982,18,2,2,1,40,21.516469,"rgb(123,104,238)",0.597679694444444
"L1",1.521e-05,1997.47,2.52999999999997,2,3,2,40,5.146935,"rgb(25,25,112)",2.03436166007907
"L1",1.521e-05,1997.47,2.52999999999997,2,4,1,40,4.991,"rgb(25,25,112)",0.986363636363647
"L2",1.88e-07,1997.69,2.30999999999995,2,5,2,40,4.744,"rgb(0,0,139)",2.0536796536797
"L2",1.88e-07,1997.69,2.30999999999995,2,6,1,40,4.553,"rgb(0,0,139)",0.985497835497859
"L3",2.04e-07,1997.78,2.22000000000003,4,7,4,40,4.3,"rgb(0,0,205)",1.93693693693691
"L3",2.04e-07,1997.78,2.22000000000003,4,8,3,40,4.127,"rgb(0,0,205)",1.39425675675674
"L3",2.04e-07,1997.78,2.22000000000003,4,9,2,40,3.95,"rgb(0,0,205)",0.889639639639629
"L3",2.04e-07,1997.78,2.22000000000003,4,10,1,40,3.788,"rgb(0,0,205)",0.426576576576571
"M1",2.63e-06,1999.57,0.430000000000064,2,11,2,40,1.58237,"rgb(0,0,255)",3.67993023255759
"M1",2.63e-06,1999.57,0.430000000000064,2,12,1,40,1.5251,"rgb(0,0,255)",1.77337209302299
"M2",3.41e-08,1999.66,0.339999999999918,2,13,2,40,1.392,"rgb(65,105,225)",4.09411764705981
"M2",3.41e-08,1999.66,0.339999999999918,2,14,1,40,1.344,"rgb(65,105,225)",1.97647058823577
"M3",3.71e-08,1999.67,0.329999999999927,4,15,4,40,1.277,"rgb(70,130,180)",3.86969696969782
"M3",3.71e-08,1999.67,0.329999999999927,4,16,3,40,1.2054,"rgb(70,130,180)",2.73954545454606
"M3",3.71e-08,1999.67,0.329999999999927,4,17,2,40,1.1447,"rgb(70,130,180)",1.73439393939432
"M3",3.71e-08,1999.67,0.329999999999927,4,18,1,40,1.092,"rgb(70,130,180)",0.82727272727291
"M4",1.747e-11,1999.82,0.180000000000064,4,19,4,40,0.922,"rgb(100,149,237)",5.12222222222041
"M4",1.747e-11,1999.82,0.180000000000064,4,20,3,40,0.863,"rgb(100,149,237)",3.59583333333206
"M4",1.747e-11,1999.82,0.180000000000064,4,21,2,40,0.803,"rgb(100,149,237)",2.23055555555477
"M4",1.747e-11,1999.82,0.180000000000064,4,22,1,40,0.745,"rgb(100,149,237)",1.03472222222186
"M5",4.55e-11,1999.82,0.180000000000064,6,23,6,40,0.69,"rgb(0,191,255)",3.83333333333198
"M5",4.55e-11,1999.82,0.180000000000064,6,24,5,40,0.622,"rgb(0,191,255)",2.87962962962861
"M5",4.55e-11,1999.82,0.180000000000064,6,25,4,40,0.573,"rgb(0,191,255)",2.12222222222147
"M5",4.55e-11,1999.82,0.180000000000064,6,26,3,40,0.52,"rgb(0,191,255)",1.44444444444393
"M5",4.55e-11,1999.82,0.180000000000064,6,27,2,40,0.47,"rgb(0,191,255)",0.870370370370062
"M5",4.55e-11,1999.82,0.180000000000064,6,28,1,40,0.426,"rgb(0,191,255)",0.394444444444305
"N1",3.76e-07,1999.95,0.0499999999999545,2,29,2,40,0.236252,"rgb(0,128,128)",4.7250400000043
"N1",3.76e-07,1999.95,0.0499999999999545,2,30,1,40,0.2149,"rgb(0,128,128)",2.14900000000195
"N2",4.09e-09,1999.97,0.0299999999999727,2,31,2,40,0.17202,"rgb(95,158,160)",5.73400000000522
"N2",4.09e-09,1999.97,0.0299999999999727,2,32,1,40,0.153,"rgb(95,158,160)",2.55000000000232
"N3",4.5e-09,1999.97,0.0299999999999727,4,33,4,40,0.1337,"rgb(32,178,170)",4.45666666667072
"N3",4.5e-09,1999.97,0.0299999999999727,4,34,3,40,0.112,"rgb(32,178,170)",2.80000000000255
"N3",4.5e-09,1999.97,0.0299999999999727,4,35,2,40,0.09638,"rgb(32,178,170)",1.60633333333479
"N3",4.5e-09,1999.97,0.0299999999999727,4,36,1,40,0.080348,"rgb(32,178,170)",0.669566666667276
"N4",9.95e-13,2000,0.03441836,4,37,2,40,0.03441836,"rgb(0,206,209)",0.5
"N4",9.95e-13,2000,0.02317,4,38,2,40,0.02317,"rgb(0,206,209)",0.5
"N4",9.95e-13,2000,0.01313,4,39,2,40,0.01313,"rgb(0,206,209)",0.5
"N4",9.95e-13,2000,0.006634126,4,40,2,40,0.006634126,"rgb(0,206,209)",0.5
