"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000297,1969.51,30.49,2,1,2,51,36.66805,"rgb(123,104,238)",1.20262545096753
"K",0.000297,1969.51,30.49,2,2,1,51,35.710028,"rgb(123,104,238)",0.5856022958347
"L1",3.38e-05,1995.3,4.70000000000005,2,3,2,51,8.66948,"rgb(25,25,112)",1.84457021276594
"L1",3.38e-05,1995.3,4.70000000000005,2,4,1,51,8.455,"rgb(25,25,112)",0.899468085106374
"L2",8.15e-07,1995.62,4.38000000000011,2,5,2,51,8.14,"rgb(0,0,139)",1.85844748858443
"L2",8.15e-07,1995.62,4.38000000000011,2,6,1,51,7.887,"rgb(0,0,139)",0.900342465753402
"L3",6.51e-07,1995.87,4.13000000000011,4,7,4,51,7.39,"rgb(0,0,205)",1.78934624697332
"L3",6.51e-07,1995.87,4.13000000000011,4,8,3,51,7.167,"rgb(0,0,205)",1.30151331719125
"L3",6.51e-07,1995.87,4.13000000000011,4,9,2,51,6.929,"rgb(0,0,205)",0.838861985472133
"L3",6.51e-07,1995.87,4.13000000000011,4,10,1,51,6.714,"rgb(0,0,205)",0.40641646489103
"M1",6.61e-06,1999.06,0.940000000000055,2,11,2,51,2.9,"rgb(0,0,255)",3.08510638297854
"M1",6.61e-06,1999.06,0.940000000000055,2,12,1,51,2.815,"rgb(0,0,255)",1.49734042553183
"M2",1.737e-07,1999.19,0.809999999999945,2,13,2,51,2.654,"rgb(65,105,225)",3.27654320987676
"M2",1.737e-07,1999.19,0.809999999999945,2,14,1,51,2.567,"rgb(65,105,225)",1.58456790123467
"M3",1.401e-07,1999.23,0.769999999999982,4,15,4,51,2.428,"rgb(70,130,180)",3.15324675324683
"M3",1.401e-07,1999.23,0.769999999999982,4,16,3,51,2.349,"rgb(70,130,180)",2.28798701298707
"M3",1.401e-07,1999.23,0.769999999999982,4,17,2,51,2.266,"rgb(70,130,180)",1.47142857142861
"M3",1.401e-07,1999.23,0.769999999999982,4,18,1,51,2.19,"rgb(70,130,180)",0.711038961038978
"M4",1.473e-10,1999.46,0.539999999999964,4,19,4,51,1.954,"rgb(100,149,237)",3.61851851851876
"M4",1.473e-10,1999.46,0.539999999999964,4,20,3,51,1.869,"rgb(100,149,237)",2.59583333333351
"M4",1.473e-10,1999.46,0.539999999999964,4,21,2,51,1.781,"rgb(100,149,237)",1.64907407407419
"M4",1.473e-10,1999.46,0.539999999999964,4,22,1,51,1.698,"rgb(100,149,237)",0.786111111111164
"M5",3.38e-10,1999.47,0.529999999999973,6,23,6,51,1.606,"rgb(0,191,255)",3.03018867924544
"M5",3.38e-10,1999.47,0.529999999999973,6,24,5,51,1.518,"rgb(0,191,255)",2.38679245283031
"M5",3.38e-10,1999.47,0.529999999999973,6,25,4,51,1.441,"rgb(0,191,255)",1.81257861635229
"M5",3.38e-10,1999.47,0.529999999999973,6,26,3,51,1.36,"rgb(0,191,255)",1.28301886792459
"M5",3.38e-10,1999.47,0.529999999999973,6,27,2,51,1.285,"rgb(0,191,255)",0.808176100628972
"M5",3.38e-10,1999.47,0.529999999999973,6,28,1,51,1.214,"rgb(0,191,255)",0.381761006289328
"N1",1.282e-06,1999.85,0.150000000000091,2,29,2,51,0.69326,"rgb(0,128,128)",4.62173333333053
"N1",1.282e-06,1999.85,0.150000000000091,2,30,1,51,0.657,"rgb(0,128,128)",2.18999999999867
"N2",3.13e-08,1999.9,0.0999999999999091,2,31,2,51,0.584,"rgb(95,158,160)",5.84000000000531
"N2",3.13e-08,1999.9,0.0999999999999091,2,32,1,51,0.552,"rgb(95,158,160)",2.76000000000251
"N3",2.51e-08,1999.9,0.0999999999999091,4,33,4,51,0.51,"rgb(32,178,170)",5.10000000000464
"N3",2.51e-08,1999.9,0.0999999999999091,4,34,3,51,0.479,"rgb(32,178,170)",3.59250000000327
"N3",2.51e-08,1999.9,0.0999999999999091,4,35,2,51,0.447,"rgb(32,178,170)",2.23500000000203
"N3",2.51e-08,1999.9,0.0999999999999091,4,36,1,51,0.42,"rgb(32,178,170)",1.05000000000095
"N4",2.19e-11,1999.97,0.0299999999999727,4,37,4,51,0.317,"rgb(0,206,209)",10.5666666666763
"N4",2.19e-11,1999.97,0.0299999999999727,4,38,3,51,0.292,"rgb(0,206,209)",7.30000000000664
"N4",2.19e-11,1999.97,0.0299999999999727,4,39,2,51,0.265,"rgb(0,206,209)",4.41666666667068
"N4",2.19e-11,1999.97,0.0299999999999727,4,40,1,51,0.238,"rgb(0,206,209)",1.98333333333514
"N5",5.01e-11,1999.97,0.0299999999999727,6,41,6,51,0.214,"rgb(64,224,208)",7.13333333333982
"N5",5.01e-11,1999.97,0.0299999999999727,6,42,5,51,0.185,"rgb(64,224,208)",5.13888888889356
"N5",5.01e-11,1999.97,0.0299999999999727,6,43,4,51,0.162,"rgb(64,224,208)",3.60000000000327
"N5",5.01e-11,1999.97,0.0299999999999727,6,44,3,51,0.139,"rgb(64,224,208)",2.31666666666877
"N5",5.01e-11,1999.97,0.0299999999999727,6,45,2,51,0.117,"rgb(64,224,208)",1.30000000000118
"N5",5.01e-11,1999.97,0.0299999999999727,6,46,1,51,0.09951,"rgb(64,224,208)",0.552833333333836
"O1",1.298e-07,1999.99,0.00999999999999091,2,47,2,51,0.055,"rgb(0,255,255)",5.500000000005
"O1",1.298e-07,1999.99,0.00999999999999091,2,48,1,51,0.043804,"rgb(0,255,255)",2.19020000000199
"O2",2.08e-09,2000,0.0253235,2,49,2,51,0.0253235,"rgb(0,250,154)",1
"O2",2.08e-09,2000,0.016626,2,50,1,51,0.016626,"rgb(0,250,154)",0.5
"O3",1.608e-09,2000,0.008608389,4,51,2,51,0.008608389,"rgb(0,255,127)",0.5
