"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000445,1959.56,40.4400000000001,2,1,2,58,47.96572,"rgb(123,104,238)",1.1860959446093
"K",0.000445,1959.56,40.4400000000001,2,2,1,58,46.840306,"rgb(123,104,238)",0.579133358061325
"L1",5.28e-05,1993.45,6.54999999999995,2,3,2,58,11.45985,"rgb(25,25,112)",1.74959541984734
"L1",5.28e-05,1993.45,6.54999999999995,2,4,1,58,11.21,"rgb(25,25,112)",0.855725190839701
"L2",1.86e-06,1993.84,6.16000000000008,2,5,2,58,10.84,"rgb(0,0,139)",1.75974025974024
"L2",1.86e-06,1993.84,6.16000000000008,2,6,1,58,10.542,"rgb(0,0,139)",0.855681818181807
"L3",1.191e-06,1994.28,5.72000000000003,4,7,4,58,9.803,"rgb(0,0,205)",1.71381118881118
"L3",1.191e-06,1994.28,5.72000000000003,4,8,3,58,9.545,"rgb(0,0,205)",1.25152972027971
"L3",1.191e-06,1994.28,5.72000000000003,4,9,2,58,9.269,"rgb(0,0,205)",0.810227272727269
"L3",1.191e-06,1994.28,5.72000000000003,4,10,1,58,9.02,"rgb(0,0,205)",0.394230769230767
"M1",1.089e-05,1998.57,1.43000000000006,2,11,2,58,3.963,"rgb(0,0,255)",2.77132867132855
"M1",1.089e-05,1998.57,1.43000000000006,2,12,1,58,3.865,"rgb(0,0,255)",1.35139860139854
"M2",4.22e-07,1998.73,1.26999999999998,2,13,2,58,3.672,"rgb(65,105,225)",2.89133858267721
"M2",4.22e-07,1998.73,1.26999999999998,2,14,1,58,3.57,"rgb(65,105,225)",1.40551181102364
"M3",2.75e-07,1998.81,1.19000000000005,4,15,4,58,3.366,"rgb(70,130,180)",2.8285714285713
"M3",2.75e-07,1998.81,1.19000000000005,4,16,3,58,3.274,"rgb(70,130,180)",2.06344537815117
"M3",2.75e-07,1998.81,1.19000000000005,4,17,2,58,3.176,"rgb(70,130,180)",1.33445378151254
"M3",2.75e-07,1998.81,1.19000000000005,4,18,1,58,3.087,"rgb(70,130,180)",0.648529411764676
"M4",4.3e-10,1999.1,0.900000000000091,4,19,4,58,2.806,"rgb(100,149,237)",3.11777777777746
"M4",4.3e-10,1999.1,0.900000000000091,4,20,3,58,2.706,"rgb(100,149,237)",2.25499999999977
"M4",4.3e-10,1999.1,0.900000000000091,4,21,2,58,2.6,"rgb(100,149,237)",1.4444444444443
"M4",4.3e-10,1999.1,0.900000000000091,4,22,1,58,2.5,"rgb(100,149,237)",0.694444444444374
"M5",8.99e-10,1999.12,0.880000000000109,6,23,6,58,2.378,"rgb(0,191,255)",2.70227272727239
"M5",8.99e-10,1999.12,0.880000000000109,6,24,5,58,2.28,"rgb(0,191,255)",2.15909090909064
"M5",8.99e-10,1999.12,0.880000000000109,6,25,4,58,2.185,"rgb(0,191,255)",1.65530303030283
"M5",8.99e-10,1999.12,0.880000000000109,6,26,3,58,2.087,"rgb(0,191,255)",1.18579545454531
"M5",8.99e-10,1999.12,0.880000000000109,6,27,2,58,1.994,"rgb(0,191,255)",0.755303030302937
"M5",8.99e-10,1999.12,0.880000000000109,6,28,1,58,1.908,"rgb(0,191,255)",0.361363636363592
"N1",2.42e-06,1999.71,0.289999999999964,2,29,2,58,1.1035,"rgb(0,128,128)",3.80517241379358
"N1",2.42e-06,1999.71,0.289999999999964,2,30,1,58,1.06,"rgb(0,128,128)",1.82758620689678
"N2",9.02e-08,1999.78,0.220000000000027,2,31,2,58,0.965,"rgb(95,158,160)",4.38636363636309
"N2",9.02e-08,1999.78,0.220000000000027,2,32,1,58,0.924,"rgb(95,158,160)",2.09999999999974
"N3",5.88e-08,1999.79,0.210000000000036,4,33,4,58,0.862,"rgb(32,178,170)",4.10476190476119
"N3",5.88e-08,1999.79,0.210000000000036,4,34,3,58,0.824,"rgb(32,178,170)",2.94285714285663
"N3",5.88e-08,1999.79,0.210000000000036,4,35,2,58,0.785,"rgb(32,178,170)",1.8690476190473
"N3",5.88e-08,1999.79,0.210000000000036,4,36,1,58,0.749,"rgb(32,178,170)",0.891666666666512
"N4",8.95e-11,1999.89,0.1099999999999,4,37,4,58,0.613,"rgb(0,206,209)",5.57272727273234
"N4",8.95e-11,1999.89,0.1099999999999,4,38,3,58,0.579,"rgb(0,206,209)",3.94772727273086
"N4",8.95e-11,1999.89,0.1099999999999,4,39,2,58,0.543,"rgb(0,206,209)",2.46818181818406
"N4",8.95e-11,1999.89,0.1099999999999,4,40,1,58,0.509,"rgb(0,206,209)",1.15681818181923
"N5",1.86e-10,1999.89,0.1099999999999,6,41,6,58,0.472,"rgb(64,224,208)",4.29090909091299
"N5",1.86e-10,1999.89,0.1099999999999,6,42,5,58,0.435,"rgb(64,224,208)",3.29545454545754
"N5",1.86e-10,1999.89,0.1099999999999,6,43,4,58,0.403,"rgb(64,224,208)",2.44242424242646
"N5",1.86e-10,1999.89,0.1099999999999,6,44,3,58,0.371,"rgb(64,224,208)",1.68636363636517
"N5",1.86e-10,1999.89,0.1099999999999,6,45,2,58,0.34,"rgb(64,224,208)",1.03030303030397
"N5",1.86e-10,1999.89,0.1099999999999,6,46,1,58,0.312,"rgb(64,224,208)",0.472727272727703
"N6",NA,2000,0.19224,6,47,6,58,0.19224,"rgb(102,205,170)",1
"N6",NA,2000,0.172,6,48,5,58,0.172,"rgb(102,205,170)",0.833333333333333
"N6",NA,2000,0.14,6,49,4,58,0.14,"rgb(102,205,170)",0.666666666666667
"N6",NA,2000,0.125,6,50,3,58,0.125,"rgb(102,205,170)",0.5
"N6",NA,2000,0.106,6,51,2,58,0.106,"rgb(102,205,170)",0.333333333333333
"N6",NA,2000,0.091,6,52,1,58,0.091,"rgb(102,205,170)",0.166666666666667
