"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.00416,1850.7,149.3,2,1,2,102,168.806,"rgb(123,104,238)",1.13064969859344
"K",0.00416,1850.7,149.3,2,2,1,102,NA,"rgb(123,104,238)",NA
"L1",0.000741,1970.78,29.22,2,3,2,102,42.632,"rgb(25,25,112)",1.4590006844627
"L1",0.000741,1970.78,29.22,2,4,1,102,42.1,"rgb(25,25,112)",0.720396988364133
"L2",0.00019,1971.72,28.28,2,5,2,102,41.2,"rgb(0,0,139)",1.45685997171146
"L2",0.00019,1971.72,28.28,2,6,1,102,40.5,"rgb(0,0,139)",0.716053748231967
"L3",1.64e-05,1978.15,21.8499999999999,4,7,4,102,33.2,"rgb(0,0,205)",1.51945080091534
"L3",1.64e-05,1978.15,21.8499999999999,4,8,3,102,32.7,"rgb(0,0,205)",1.12242562929062
"L3",1.64e-05,1978.15,21.8499999999999,4,9,2,102,32.2,"rgb(0,0,205)",0.736842105263161
"L3",1.64e-05,1978.15,21.8499999999999,4,10,1,102,31.7,"rgb(0,0,205)",0.362700228832953
"M1",0.0001785,1992.33,7.67000000000007,2,11,2,102,15.8,"rgb(0,0,255)",2.05997392438068
"M1",0.0001785,1992.33,7.67000000000007,2,12,1,102,15.6,"rgb(0,0,255)",1.01694915254236
"M2",5.22e-05,1992.77,7.23000000000002,2,13,2,102,15.2,"rgb(65,105,225)",2.10235131396957
"M2",5.22e-05,1992.77,7.23000000000002,2,14,1,102,15,"rgb(65,105,225)",1.03734439834025
"M3",4.84e-06,1994.27,5.73000000000002,4,15,4,102,12.98,"rgb(70,130,180)",2.2652705061082
"M3",4.84e-06,1994.27,5.73000000000002,4,16,3,102,12.8,"rgb(70,130,180)",1.67539267015706
"M3",4.84e-06,1994.27,5.73000000000002,4,17,2,102,12.6,"rgb(70,130,180)",1.09947643979057
"M3",4.84e-06,1994.27,5.73000000000002,4,18,1,102,12.42,"rgb(70,130,180)",0.541884816753925
"M4",4.33e-08,1994.95,5.04999999999995,4,19,4,102,11.84,"rgb(100,149,237)",2.34455445544557
"M4",4.33e-08,1994.95,5.04999999999995,4,20,3,102,11.63,"rgb(100,149,237)",1.72722772277229
"M4",4.33e-08,1994.95,5.04999999999995,4,21,2,102,11.41,"rgb(100,149,237)",1.12970297029704
"M4",4.33e-08,1994.95,5.04999999999995,4,22,1,102,11.2,"rgb(100,149,237)",0.554455445544559
"M5",4.2e-08,1995.24,4.75999999999999,6,23,6,102,10.66,"rgb(0,191,255)",2.23949579831933
"M5",4.2e-08,1995.24,4.75999999999999,6,24,5,102,10.47,"rgb(0,191,255)",1.83298319327731
"M5",4.2e-08,1995.24,4.75999999999999,6,25,4,102,10.27,"rgb(0,191,255)",1.43837535014006
"M5",4.2e-08,1995.24,4.75999999999999,6,26,3,102,10.06,"rgb(0,191,255)",1.05672268907563
"M5",4.2e-08,1995.24,4.75999999999999,6,27,2,102,9.86,"rgb(0,191,255)",0.690476190476192
"M5",4.2e-08,1995.24,4.75999999999999,6,28,1,102,9.68,"rgb(0,191,255)",0.338935574229693
"N1",5.01e-05,1997.92,2.07999999999993,2,29,2,102,6.21,"rgb(0,128,128)",2.98557692307703
"N1",5.01e-05,1997.92,2.07999999999993,2,30,1,102,6.11,"rgb(0,128,128)",1.46875000000005
"N2",1.475e-05,1998.12,1.88000000000011,2,31,2,102,5.85,"rgb(95,158,160)",3.11170212765939
"N2",1.475e-05,1998.12,1.88000000000011,2,32,1,102,5.75,"rgb(95,158,160)",1.52925531914885
"N3",1.397e-06,1998.54,1.46000000000004,4,33,4,102,5.11,"rgb(32,178,170)",3.49999999999991
"N3",1.397e-06,1998.54,1.46000000000004,4,34,3,102,5.03,"rgb(32,178,170)",2.58390410958898
"N3",1.397e-06,1998.54,1.46000000000004,4,35,2,102,4.93,"rgb(32,178,170)",1.68835616438352
"N3",1.397e-06,1998.54,1.46000000000004,4,36,1,102,4.85,"rgb(32,178,170)",0.830479452054774
"N4",1.461e-08,1998.86,1.1400000000001,4,37,4,102,4.5,"rgb(0,206,209)",3.94736842105229
"N4",1.461e-08,1998.86,1.1400000000001,4,38,3,102,4.413,"rgb(0,206,209)",2.90328947368396
"N4",1.461e-08,1998.86,1.1400000000001,4,39,2,102,4.32,"rgb(0,206,209)",1.8947368421051
"N4",1.461e-08,1998.86,1.1400000000001,4,40,1,102,4.234,"rgb(0,206,209)",0.928508771929743
"N5",1.407e-08,1998.93,1.06999999999994,6,41,6,102,4.045,"rgb(64,224,208)",3.78037383177593
"N5",1.407e-08,1998.93,1.06999999999994,6,42,5,102,3.962,"rgb(64,224,208)",3.08566978193165
"N5",1.407e-08,1998.93,1.06999999999994,6,43,4,102,3.878,"rgb(64,224,208)",2.41619937694718
"N5",1.407e-08,1998.93,1.06999999999994,6,44,3,102,3.79,"rgb(64,224,208)",1.77102803738328
"N5",1.407e-08,1998.93,1.06999999999994,6,45,2,102,3.705,"rgb(64,224,208)",1.1542056074767
"N5",1.407e-08,1998.93,1.06999999999994,6,46,1,102,3.627,"rgb(64,224,208)",0.564953271028071
"N6",9.69e-12,1999.32,0.680000000000064,6,47,6,102,3.14,"rgb(102,205,170)",4.6176470588231
"N6",9.69e-12,1999.32,0.680000000000064,6,48,5,102,3.05,"rgb(102,205,170)",3.73774509803887
"N6",9.69e-12,1999.32,0.680000000000064,6,49,4,102,2.95,"rgb(102,205,170)",2.89215686274483
"N6",9.69e-12,1999.32,0.680000000000064,6,50,3,102,2.86,"rgb(102,205,170)",2.10294117647039
"N6",9.69e-12,1999.32,0.680000000000064,6,51,2,102,2.76,"rgb(102,205,170)",1.35294117647046
"N6",9.69e-12,1999.32,0.680000000000064,6,52,1,102,2.68,"rgb(102,205,170)",0.656862745097978
"N7",3.52e-11,1999.35,0.650000000000091,8,53,8,102,2.57,"rgb(127,255,212)",3.9538461538456
"N7",3.52e-11,1999.35,0.650000000000091,8,54,7,102,2.47,"rgb(127,255,212)",3.32499999999954
"N7",3.52e-11,1999.35,0.650000000000091,8,55,6,102,2.38,"rgb(127,255,212)",2.74615384615346
"N7",3.52e-11,1999.35,0.650000000000091,8,56,5,102,2.29,"rgb(127,255,212)",2.20192307692277
"N7",3.52e-11,1999.35,0.650000000000091,8,57,4,102,2.2,"rgb(127,255,212)",1.69230769230746
"N7",3.52e-11,1999.35,0.650000000000091,8,58,3,102,2.11,"rgb(127,255,212)",1.21730769230752
"N7",3.52e-11,1999.35,0.650000000000091,8,59,2,102,2.01,"rgb(127,255,212)",0.773076923076815
"N7",3.52e-11,1999.35,0.650000000000091,8,60,1,102,1.92,"rgb(127,255,212)",0.369230769230718
"O1",1.352e-05,1999.5,0.5,2,61,2,102,1.73,"rgb(0,255,255)",3.46
"O1",1.352e-05,1999.5,0.5,2,62,1,102,1.68,"rgb(0,255,255)",1.68
"O2",3.81e-06,1999.59,0.410000000000082,2,63,2,102,1.55,"rgb(0,250,154)",3.78048780487729
"O2",3.81e-06,1999.59,0.410000000000082,2,64,1,102,1.5,"rgb(0,250,154)",1.82926829268256
"O3",3.54e-07,1999.71,0.289999999999964,4,65,4,102,1.35,"rgb(0,255,127)",4.65517241379369
"O3",3.54e-07,1999.71,0.289999999999964,4,66,3,102,1.3,"rgb(0,255,127)",3.36206896551766
