"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.00068,1946.21,53.79,2,1,2,66,63.0735,"rgb(123,104,238)",1.17258784160625
"K",0.00068,1946.21,53.79,2,2,1,66,61.73656,"rgb(123,104,238)",0.573866517940138
"L1",8.53e-05,1990.95,9.04999999999995,2,3,2,66,15.22806,"rgb(25,25,112)",1.68265856353592
"L1",8.53e-05,1990.95,9.04999999999995,2,4,1,66,14.936,"rgb(25,25,112)",0.82519337016575
"L2",4.47e-06,1991.42,8.57999999999993,2,5,2,66,14.495,"rgb(0,0,139)",1.68939393939395
"L2",4.47e-06,1991.42,8.57999999999993,2,6,1,66,14.144,"rgb(0,0,139)",0.824242424242431
"L3",2.17e-06,1992.21,7.78999999999996,4,7,4,66,12.986,"rgb(0,0,205)",1.66700898587934
"L3",2.17e-06,1992.21,7.78999999999996,4,8,3,66,12.69,"rgb(0,0,205)",1.22175866495508
"L3",2.17e-06,1992.21,7.78999999999996,4,9,2,66,12.37,"rgb(0,0,205)",0.793966623876769
"L3",2.17e-06,1992.21,7.78999999999996,4,10,1,66,12.081,"rgb(0,0,205)",0.38770860077022
"M1",1.84e-05,1997.95,2.04999999999995,2,11,2,66,5.412,"rgb(0,0,255)",2.64000000000006
"M1",1.84e-05,1997.95,2.04999999999995,2,12,1,66,5.296,"rgb(0,0,255)",1.2917073170732
"M2",1.075e-06,1998.16,1.83999999999992,2,13,2,66,5.066,"rgb(65,105,225)",2.75326086956534
"M2",1.075e-06,1998.16,1.83999999999992,2,14,1,66,4.945,"rgb(65,105,225)",1.34375000000006
"M3",5.34e-07,1998.32,1.68000000000006,4,15,4,66,4.629,"rgb(70,130,180)",2.75535714285704
"M3",5.34e-07,1998.32,1.68000000000006,4,16,3,66,4.523,"rgb(70,130,180)",2.01919642857135
"M3",5.34e-07,1998.32,1.68000000000006,4,17,2,66,4.407,"rgb(70,130,180)",1.31160714285709
"M3",5.34e-07,1998.32,1.68000000000006,4,18,1,66,4.303,"rgb(70,130,180)",0.640327380952357
"M4",1.239e-09,1998.67,1.32999999999993,4,19,4,66,3.97,"rgb(100,149,237)",2.9849624060152
"M4",1.239e-09,1998.67,1.32999999999993,4,20,3,66,3.852,"rgb(100,149,237)",2.17218045112794
