"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.00213,1893.24,106.76,2,1,2,89,122.0629,"rgb(123,104,238)",1.14333926564256
"K",0.00213,1893.24,106.76,2,2,1,89,119.9386,"rgb(123,104,238)",0.561720681903335
"L1",0.000324,1980.15,19.8499999999999,2,3,2,89,30.2931,"rgb(25,25,112)",1.52610075566751
"L1",0.000324,1980.15,19.8499999999999,2,4,1,89,29.85,"rgb(25,25,112)",0.751889168765747
"L2",4.8e-05,1980.92,19.0799999999999,2,5,2,89,29.16,"rgb(0,0,139)",1.52830188679246
"L2",4.8e-05,1980.92,19.0799999999999,2,6,1,89,28.61,"rgb(0,0,139)",0.749737945492665
"L3",8.62e-06,1984.13,15.8699999999999,4,7,4,89,24.76,"rgb(0,0,205)",1.56017643352238
"L3",8.62e-06,1984.13,15.8699999999999,4,8,3,89,24.34,"rgb(0,0,205)",1.15028355387524
"L3",8.62e-06,1984.13,15.8699999999999,4,9,2,89,23.89,"rgb(0,0,205)",0.752678008821681
"L3",8.62e-06,1984.13,15.8699999999999,4,10,1,89,23.48,"rgb(0,0,205)",0.369880277252681
"M1",7.57e-05,1995,5,2,11,2,89,11.2,"rgb(0,0,255)",2.24
"M1",7.57e-05,1995,5,2,12,1,89,11.03,"rgb(0,0,255)",1.103
"M2",1.274e-05,1995.34,4.66000000000008,2,13,2,89,10.66,"rgb(65,105,225)",2.28755364806863
"M2",1.274e-05,1995.34,4.66000000000008,2,14,1,89,10.48,"rgb(65,105,225)",1.12446351931329
"M3",2.4e-06,1996.08,3.92000000000007,4,15,4,89,9.44,"rgb(70,130,180)",2.40816326530608
"M3",2.4e-06,1996.08,3.92000000000007,4,16,3,89,9.29,"rgb(70,130,180)",1.77742346938772
"M3",2.4e-06,1996.08,3.92000000000007,4,17,2,89,9.12,"rgb(70,130,180)",1.16326530612243
"M3",2.4e-06,1996.08,3.92000000000007,4,18,1,89,8.97,"rgb(70,130,180)",0.572066326530602
"M4",1.386e-08,1996.63,3.36999999999989,4,19,4,89,8.48,"rgb(100,149,237)",2.51632047477753
"M4",1.386e-08,1996.63,3.36999999999989,4,20,3,89,8.31,"rgb(100,149,237)",1.84940652818997
"M4",1.386e-08,1996.63,3.36999999999989,4,21,2,89,8.12,"rgb(100,149,237)",1.20474777448075
"M4",1.386e-08,1996.63,3.36999999999989,4,22,1,89,7.95,"rgb(100,149,237)",0.589762611275984
"M5",1.761e-08,1996.78,3.22000000000003,6,23,6,89,7.6,"rgb(0,191,255)",2.36024844720495
"M5",1.761e-08,1996.78,3.22000000000003,6,24,5,89,7.43,"rgb(0,191,255)",1.92287784679087
"M5",1.761e-08,1996.78,3.22000000000003,6,25,4,89,7.265,"rgb(0,191,255)",1.50414078674947
"M5",1.761e-08,1996.78,3.22000000000003,6,26,3,89,7.088,"rgb(0,191,255)",1.10062111801241
"M5",1.761e-08,1996.78,3.22000000000003,6,27,2,89,6.923,"rgb(0,191,255)",0.716666666666661
"M5",1.761e-08,1996.78,3.22000000000003,6,28,1,89,6.767,"rgb(0,191,255)",0.35025879917184
"N1",2e-05,1998.73,1.26999999999998,2,29,2,89,4.175,"rgb(0,128,128)",3.2874015748032
"N1",2e-05,1998.73,1.26999999999998,2,30,1,89,4.093,"rgb(0,128,128)",1.61141732283467
"N2",3.37e-06,1998.89,1.1099999999999,2,31,2,89,3.893,"rgb(95,158,160)",3.50720720720752
"N2",3.37e-06,1998.89,1.1099999999999,2,32,1,89,3.811,"rgb(95,158,160)",1.71666666666682
