"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.0013,1919.28,80.72,2,1,2,79,93.2543,"rgb(123,104,238)",1.15528121902874
"K",0.0013,1919.28,80.72,2,2,1,79,91.51582,"rgb(123,104,238)",0.566872026759167
"L1",0.00018,1985.65,14.3499999999999,2,3,2,79,22.8681,"rgb(25,25,112)",1.59359581881534
"L1",0.00018,1985.65,14.3499999999999,2,4,1,79,22.5,"rgb(25,25,112)",0.783972125435545
"L2",1.725e-05,1986.27,13.73,2,5,2,79,21.92,"rgb(0,0,139)",1.59650400582665
"L2",1.725e-05,1986.27,13.73,2,6,1,79,21.47,"rgb(0,0,139)",0.781864530225782
"L3",4.97e-06,1988.08,11.9200000000001,4,7,4,79,19.15,"rgb(0,0,205)",1.60654362416106
"L3",4.97e-06,1988.08,11.9200000000001,4,8,3,79,18.79,"rgb(0,0,205)",1.18225671140939
"L3",4.97e-06,1988.08,11.9200000000001,4,9,2,79,18.4,"rgb(0,0,205)",0.771812080536908
"L3",4.97e-06,1988.08,11.9200000000001,4,10,1,79,18.04,"rgb(0,0,205)",0.378355704697984
"M1",4.09e-05,1996.58,3.42000000000007,2,11,2,79,8.36,"rgb(0,0,255)",2.44444444444439
"M1",4.09e-05,1996.58,3.42000000000007,2,12,1,79,8.21,"rgb(0,0,255)",1.20029239766079
"M2",4.42e-06,1996.85,3.15000000000009,2,13,2,79,7.91,"rgb(65,105,225)",2.51111111111104
"M2",4.42e-06,1996.85,3.15000000000009,2,14,1,79,7.76,"rgb(65,105,225)",1.231746031746
"M3",1.317e-06,1997.26,2.74000000000001,4,15,4,79,7.13,"rgb(70,130,180)",2.60218978102189
"M3",1.317e-06,1997.26,2.74000000000001,4,16,3,79,6.997,"rgb(70,130,180)",1.91523722627737
"M3",1.317e-06,1997.26,2.74000000000001,4,17,2,79,6.854,"rgb(70,130,180)",1.2507299270073
"M3",1.317e-06,1997.26,2.74000000000001,4,18,1,79,6.724,"rgb(70,130,180)",0.613503649635034
"M4",5.28e-09,1997.71,2.28999999999996,4,19,4,79,6.305,"rgb(100,149,237)",2.75327510917035
"M4",5.28e-09,1997.71,2.28999999999996,4,20,3,79,6.156,"rgb(100,149,237)",2.01615720524021
"M4",5.28e-09,1997.71,2.28999999999996,4,21,2,79,5.994,"rgb(100,149,237)",1.30873362445417
"M4",5.28e-09,1997.71,2.28999999999996,4,22,1,79,5.846,"rgb(100,149,237)",0.63820960698691
"M5",8.02e-09,1997.79,2.21000000000004,6,23,6,79,5.594,"rgb(0,191,255)",2.53122171945697
"M5",8.02e-09,1997.79,2.21000000000004,6,24,5,79,5.452,"rgb(0,191,255)",2.05580693815985
"M5",8.02e-09,1997.79,2.21000000000004,6,25,4,79,5.307,"rgb(0,191,255)",1.60090497737554
"M5",8.02e-09,1997.79,2.21000000000004,6,26,3,79,5.156,"rgb(0,191,255)",1.16651583710405
"M5",8.02e-09,1997.79,2.21000000000004,6,27,2,79,5.013,"rgb(0,191,255)",0.756108597285055
"M5",8.02e-09,1997.79,2.21000000000004,6,28,1,79,4.888,"rgb(0,191,255)",0.368627450980386
"N1",1.017e-05,1999.24,0.759999999999991,2,29,2,79,2.941,"rgb(0,128,128)",3.86973684210531
"N1",1.017e-05,1999.24,0.759999999999991,2,30,1,79,2.87,"rgb(0,128,128)",1.88815789473686
"N2",1.087e-06,1999.36,0.6400000000001,2,31,2,79,2.708,"rgb(95,158,160)",4.23124999999934
"N2",1.087e-06,1999.36,0.6400000000001,2,32,1,79,2.64,"rgb(95,158,160)",2.06249999999968
"N3",3.24e-07,1999.45,0.549999999999955,4,33,4,79,2.443,"rgb(32,178,170)",4.44181818181855
"N3",3.24e-07,1999.45,0.549999999999955,4,34,3,79,2.383,"rgb(32,178,170)",3.24954545454572
"N3",3.24e-07,1999.45,0.549999999999955,4,35,2,79,2.32,"rgb(32,178,170)",2.10909090909108
"N3",3.24e-07,1999.45,0.549999999999955,4,36,1,79,2.261,"rgb(32,178,170)",1.02772727272736
"N4",1.404e-09,1999.65,0.349999999999909,4,37,4,79,2.026,"rgb(0,206,209)",5.78857142857293
"N4",1.404e-09,1999.65,0.349999999999909,4,38,3,79,1.967,"rgb(0,206,209)",4.21500000000109
"N4",1.404e-09,1999.65,0.349999999999909,4,39,2,79,1.904,"rgb(0,206,209)",2.72000000000071
"N4",1.404e-09,1999.65,0.349999999999909,4,40,1,79,1.845,"rgb(0,206,209)",1.31785714285749
"N5",2.11e-09,1999.67,0.329999999999927,6,41,6,79,1.758,"rgb(64,224,208)",5.3272727272739
"N5",2.11e-09,1999.67,0.329999999999927,6,42,5,79,1.702,"rgb(64,224,208)",4.29797979798075
"N5",2.11e-09,1999.67,0.329999999999927,6,43,4,79,1.644,"rgb(64,224,208)",3.32121212121285
"N5",2.11e-09,1999.67,0.329999999999927,6,44,3,79,1.584,"rgb(64,224,208)",2.40000000000053
"N5",2.11e-09,1999.67,0.329999999999927,6,45,2,79,1.527,"rgb(64,224,208)",1.54242424242458
"N5",2.11e-09,1999.67,0.329999999999927,6,46,1,79,1.475,"rgb(64,224,208)",0.744949494949659
"N6",NA,1999.91,0.0899999999999181,6,47,6,79,1.21,"rgb(102,205,170)",13.4444444444567
"N6",NA,1999.91,0.0899999999999181,6,48,5,79,1.15,"rgb(102,205,170)",10.6481481481578
"N6",NA,1999.91,0.0899999999999181,6,49,4,79,1.1,"rgb(102,205,170)",8.14814814815556
"N6",NA,1999.91,0.0899999999999181,6,50,3,79,1.04,"rgb(102,205,170)",5.77777777778303
