"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.0001237,1983.9,16.0999999999999,2,1,2,38,20.025233,"rgb(123,104,238)",1.24380329192547
"K",0.0001237,1983.9,16.0999999999999,2,2,1,38,19.345588,"rgb(123,104,238)",0.600794658385096
"L1",1.29e-05,1997.78,2.22000000000003,2,3,2,38,4.612397,"rgb(25,25,112)",2.07765630630628
"L1",1.29e-05,1997.78,2.22000000000003,2,4,1,38,4.465,"rgb(25,25,112)",1.00563063063062
"L2",1.388e-07,1997.99,2.00999999999999,2,5,2,38,4.232,"rgb(0,0,139)",2.10547263681593
"L2",1.388e-07,1997.99,2.00999999999999,2,6,1,38,4.053,"rgb(0,0,139)",1.00820895522389
"L3",1.586e-07,1998.06,1.94000000000005,4,7,4,38,3.83,"rgb(0,0,205)",1.97422680412366
"L3",1.586e-07,1998.06,1.94000000000005,4,8,3,38,3.664,"rgb(0,0,205)",1.41649484536078
"L3",1.586e-07,1998.06,1.94000000000005,4,9,2,38,3.497,"rgb(0,0,205)",0.901288659793789
"L3",1.586e-07,1998.06,1.94000000000005,4,10,1,38,3.3447,"rgb(0,0,205)",0.431018041237101
"M1",2.16e-06,1999.64,0.3599999999999,2,11,2,38,1.38719,"rgb(0,0,255)",3.85330555555663
"M1",2.16e-06,1999.64,0.3599999999999,2,12,1,38,1.3334,"rgb(0,0,255)",1.85194444444496
"M2",2.42e-08,1999.72,0.279999999999973,2,13,2,38,1.211,"rgb(65,105,225)",4.32500000000042
"M2",2.42e-08,1999.72,0.279999999999973,2,14,1,38,1.165,"rgb(65,105,225)",2.08035714285735
"M3",2.77e-08,1999.73,0.269999999999982,4,15,4,38,1.105,"rgb(70,130,180)",4.09259259259287
"M3",2.77e-08,1999.73,0.269999999999982,4,16,3,38,1.038,"rgb(70,130,180)",2.88333333333353
"M3",2.77e-08,1999.73,0.269999999999982,4,17,2,38,0.9821,"rgb(70,130,180)",1.81870370370383
"M3",2.77e-08,1999.73,0.269999999999982,4,18,1,38,0.932,"rgb(70,130,180)",0.862962962963021
"M4",1.08e-11,1999.86,0.1400000000001,4,19,4,38,0.774,"rgb(100,149,237)",5.52857142856748
"M4",1.08e-11,1999.86,0.1400000000001,4,20,3,38,0.722,"rgb(100,149,237)",3.86785714285438
"M4",1.08e-11,1999.86,0.1400000000001,4,21,2,38,0.665,"rgb(100,149,237)",2.3749999999983
"M4",1.08e-11,1999.86,0.1400000000001,4,22,1,38,0.612,"rgb(100,149,237)",1.09285714285636
"M5",2.88e-11,1999.87,0.130000000000109,6,23,6,38,0.562,"rgb(0,191,255)",4.32307692307329
"M5",2.88e-11,1999.87,0.130000000000109,6,24,5,38,0.499,"rgb(0,191,255)",3.19871794871526
"M5",2.88e-11,1999.87,0.130000000000109,6,25,4,38,0.454,"rgb(0,191,255)",2.32820512820317
"M5",2.88e-11,1999.87,0.130000000000109,6,26,3,38,0.408,"rgb(0,191,255)",1.56923076922945
"M5",2.88e-11,1999.87,0.130000000000109,6,27,2,38,0.362,"rgb(0,191,255)",0.928205128204349
"M5",2.88e-11,1999.87,0.130000000000109,6,28,1,38,0.32407,"rgb(0,191,255)",0.41547435897401
"N1",2.73e-07,1999.96,0.0399999999999636,2,29,2,38,0.1773,"rgb(0,128,128)",4.43250000000403
"N1",2.73e-07,1999.96,0.0399999999999636,2,30,1,38,0.15833,"rgb(0,128,128)",1.9791250000018
"N2",2.5e-09,1999.98,0.0199999999999818,2,31,2,38,0.12121,"rgb(95,158,160)",6.06050000000551
"N2",2.5e-09,1999.98,0.0199999999999818,2,32,1,38,0.104,"rgb(95,158,160)",2.60000000000236
"N3",2.84e-09,1999.98,0.0199999999999818,4,33,4,38,0.088,"rgb(32,178,170)",4.400000000004
"N3",2.84e-09,1999.98,0.0199999999999818,4,34,3,38,0.0707,"rgb(32,178,170)",2.65125000000241
"N3",2.84e-09,1999.98,0.0199999999999818,4,35,2,38,0.05628,"rgb(32,178,170)",1.40700000000128
"N3",2.84e-09,1999.98,0.0199999999999818,4,36,1,38,0.04288353,"rgb(32,178,170)",0.536044125000488
"O1",1.84e-08,2000,0.0110302765,2,37,2,38,0.0110302765,"rgb(0,255,255)",1
"O1",1.84e-08,2000,0.00569486745,2,38,2,38,0.00569486745,"rgb(0,255,255)",1
