"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000715,1944.38,55.6199999999999,2,1,2,67,65.1368,"rgb(123,104,238)",1.17110391945344
"K",0.000715,1944.38,55.6199999999999,2,2,1,67,63.77243,"rgb(123,104,238)",0.573286857245596
"L1",9.04e-05,1990.61,9.3900000000001,2,3,2,67,15.74577,"rgb(25,25,112)",1.67686581469647
"L1",9.04e-05,1990.61,9.3900000000001,2,4,1,67,15.448,"rgb(25,25,112)",0.822577209797648
"L2",4.97e-06,1991.08,8.92000000000007,2,5,2,67,14.998,"rgb(0,0,139)",1.68139013452913
"L2",4.97e-06,1991.08,8.92000000000007,2,6,1,67,14.639,"rgb(0,0,139)",0.820571748878917
"L3",2.33e-06,1991.93,8.06999999999994,4,7,4,67,13.417,"rgb(0,0,205)",1.66257744733582
"L3",2.33e-06,1991.93,8.06999999999994,4,8,3,67,13.116,"rgb(0,0,205)",1.2189591078067
"L3",2.33e-06,1991.93,8.06999999999994,4,9,2,67,12.79,"rgb(0,0,205)",0.792441140024789
"L3",2.33e-06,1991.93,8.06999999999994,4,10,1,67,12.495,"rgb(0,0,205)",0.38708178438662
"M1",1.96e-05,1997.87,2.13000000000011,2,11,2,67,5.611,"rgb(0,0,255)",2.63427230046935
"M1",1.96e-05,1997.87,2.13000000000011,2,12,1,67,5.494,"rgb(0,0,255)",1.28967136150228
"M2",1.203e-06,1998.08,1.92000000000007,2,13,2,67,5.258,"rgb(65,105,225)",2.73854166666656
"M2",1.203e-06,1998.08,1.92000000000007,2,14,1,67,5.135,"rgb(65,105,225)",1.33723958333328
"M3",5.76e-07,1998.26,1.74000000000001,4,15,4,67,4.802,"rgb(70,130,180)",2.75977011494251
"M3",5.76e-07,1998.26,1.74000000000001,4,16,3,67,4.693,"rgb(70,130,180)",2.0228448275862
"M3",5.76e-07,1998.26,1.74000000000001,4,17,2,67,4.576,"rgb(70,130,180)",1.31494252873563
"M3",5.76e-07,1998.26,1.74000000000001,4,18,1,67,4.469,"rgb(70,130,180)",0.642097701149422
"M4",1.4e-09,1998.61,1.3900000000001,4,19,4,67,4.131,"rgb(100,149,237)",2.97194244604295
"M4",1.4e-09,1998.61,1.3900000000001,4,20,3,67,4.009,"rgb(100,149,237)",2.16312949640272
"M4",1.4e-09,1998.61,1.3900000000001,4,21,2,67,3.88,"rgb(100,149,237)",1.39568345323731
"M4",1.4e-09,1998.61,1.3900000000001,4,22,1,67,3.76,"rgb(100,149,237)",0.676258992805707
"M5",2.58e-09,1998.65,1.34999999999991,6,23,6,67,3.592,"rgb(0,191,255)",2.66074074074092
"M5",2.58e-09,1998.65,1.34999999999991,6,24,5,67,3.476,"rgb(0,191,255)",2.14567901234582
"M5",2.58e-09,1998.65,1.34999999999991,6,25,4,67,3.359,"rgb(0,191,255)",1.65876543209888
"M5",2.58e-09,1998.65,1.34999999999991,6,26,3,67,3.238,"rgb(0,191,255)",1.19925925925934
"M5",2.58e-09,1998.65,1.34999999999991,6,27,2,67,3.125,"rgb(0,191,255)",0.771604938271657
"M5",2.58e-09,1998.65,1.34999999999991,6,28,1,67,3.018,"rgb(0,191,255)",0.372592592592618
"N1",4.55e-06,1999.56,0.440000000000055,2,29,2,67,1.7736,"rgb(0,128,128)",4.03090909090859
"N1",4.55e-06,1999.56,0.440000000000055,2,30,1,67,1.719,"rgb(0,128,128)",1.95340909090885
"N2",2.72e-07,1999.66,0.339999999999918,2,31,2,67,1.598,"rgb(95,158,160)",4.70000000000113
"N2",2.72e-07,1999.66,0.339999999999918,2,32,1,67,1.545,"rgb(95,158,160)",2.27205882352996
"N3",1.296e-07,1999.69,0.309999999999945,4,33,4,67,1.443,"rgb(32,178,170)",4.65483870967824
"N3",1.296e-07,1999.69,0.309999999999945,4,34,3,67,1.395,"rgb(32,178,170)",3.37500000000059
"N3",1.296e-07,1999.69,0.309999999999945,4,35,2,67,1.346,"rgb(32,178,170)",2.17096774193587
"N3",1.296e-07,1999.69,0.309999999999945,4,36,1,67,1.3,"rgb(32,178,170)",1.04838709677438
"N4",3.21e-10,1999.83,0.170000000000073,4,37,4,67,1.122,"rgb(0,206,209)",6.59999999999718
"N4",3.21e-10,1999.83,0.170000000000073,4,38,3,67,1.077,"rgb(0,206,209)",4.75147058823326
"N4",3.21e-10,1999.83,0.170000000000073,4,39,2,67,1.029,"rgb(0,206,209)",3.026470588234
"N4",3.21e-10,1999.83,0.170000000000073,4,40,1,67,0.985,"rgb(0,206,209)",1.44852941176409
"N5",5.81e-10,1999.84,0.160000000000082,6,41,6,67,0.929,"rgb(64,224,208)",5.80624999999703
"N5",5.81e-10,1999.84,0.160000000000082,6,42,5,67,0.885,"rgb(64,224,208)",4.60937499999764
"N5",5.81e-10,1999.84,0.160000000000082,6,43,4,67,0.842,"rgb(64,224,208)",3.50833333333154
"N5",5.81e-10,1999.84,0.160000000000082,6,44,3,67,0.797,"rgb(64,224,208)",2.49062499999873
"N5",5.81e-10,1999.84,0.160000000000082,6,45,2,67,0.755,"rgb(64,224,208)",1.57291666666586
"N5",5.81e-10,1999.84,0.160000000000082,6,46,1,67,0.715,"rgb(64,224,208)",0.744791666666286
"N6",NA,2000,0.51,6,47,6,67,0.51,"rgb(102,205,170)",1
"N6",NA,2000,0.475,6,48,5,67,0.475,"rgb(102,205,170)",0.833333333333333
"N6",NA,2000,0.441,6,49,4,67,0.441,"rgb(102,205,170)",0.666666666666667
"N6",NA,2000,0.408,6,50,3,67,0.408,"rgb(102,205,170)",0.5
"N6",NA,2000,0.373,6,51,2,67,0.373,"rgb(102,205,170)",0.333333333333333
"N6",NA,2000,0.34,6,52,1,67,0.34,"rgb(102,205,170)",0.166666666666667
"N7",NA,2000,0.305,8,53,8,67,0.305,"rgb(127,255,212)",1
"N7",NA,2000,0.284,8,54,7,67,0.284,"rgb(127,255,212)",0.875
"N7",NA,2000,0.263,8,55,6,67,0.263,"rgb(127,255,212)",0.75
"N7",NA,2000,0.229,8,56,5,67,0.229,"rgb(127,255,212)",0.625
"N7",NA,2000,0.197,8,57,4,67,0.197,"rgb(127,255,212)",0.5
"N7",NA,2000,0.173,8,58,3,67,0.173,"rgb(127,255,212)",0.375
"N7",NA,2000,0.155,8,59,2,67,0.155,"rgb(127,255,212)",0.25
"N7",NA,2000,0.129,8,60,1,67,0.129,"rgb(127,255,212)",0.125
"O1",6.74e-07,1999.95,0.0499999999999545,2,61,2,67,0.112,"rgb(0,255,255)",2.24000000000204
"O1",6.74e-07,1999.95,0.0499999999999545,2,62,1,67,0.095,"rgb(0,255,255)",0.950000000000864
"O2",3.32e-08,1999.98,0.0199999999999818,2,63,2,67,0.0639,"rgb(0,250,154)",3.19500000000291
"O2",3.32e-08,1999.98,0.0199999999999818,2,64,1,67,0.04252,"rgb(0,250,154)",1.06300000000097
"O3",1.468e-08,1999.98,0.0199999999999818,4,65,2,67,0.02279,"rgb(0,255,127)",0.569750000000518
"O3",1.468e-08,1999.98,0.0199999999999818,4,66,2,67,0.011781,"rgb(0,255,127)",0.294525000000268
"O3",1.468e-08,1999.98,0.0199999999999818,4,67,2,67,0.0060215,"rgb(0,255,127)",0.150537500000137
