"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",1.211e-05,1997.18,2.81999999999994,2,1,2,17,3.9462909,"rgb(123,104,238)",1.39939393617024
"K",1.211e-05,1997.18,2.81999999999994,2,2,1,17,3.6583438,"rgb(123,104,238)",0.648642517730511
"L1",9.59e-07,1999.73,0.269999999999982,2,3,2,17,0.809198,"rgb(25,25,112)",2.99702962962983
"L1",9.59e-07,1999.73,0.269999999999982,2,4,1,17,0.75023,"rgb(25,25,112)",1.38931481481491
"L2",1.289e-09,1999.8,0.200000000000045,2,5,2,17,0.6563,"rgb(0,0,139)",3.28149999999925
"L2",1.289e-09,1999.8,0.200000000000045,2,6,1,17,0.59158,"rgb(0,0,139)",1.47894999999966
"L3",2.33e-09,1999.8,0.200000000000045,4,7,4,17,0.53,"rgb(0,0,205)",2.6499999999994
"L3",2.33e-09,1999.8,0.200000000000045,4,8,3,17,0.4567,"rgb(0,0,205)",1.71262499999961
"L3",2.33e-09,1999.8,0.200000000000045,4,9,2,17,0.400851,"rgb(0,0,205)",1.00212749999977
"L3",2.33e-09,1999.8,0.200000000000045,4,10,1,17,0.348306,"rgb(0,0,205)",0.435382499999901
"M1",8.78e-08,1999.98,0.0199999999999818,2,11,2,17,0.1142013,"rgb(0,0,255)",5.71006500000519
"M1",8.78e-08,1999.98,0.0199999999999818,2,12,1,17,0.09694,"rgb(0,0,255)",2.4235000000022
"M2",9.17e-11,1999.99,0.00999999999999091,2,13,2,17,0.06768,"rgb(65,105,225)",6.76800000000616
"M2",9.17e-11,1999.99,0.00999999999999091,2,14,1,17,0.05324,"rgb(65,105,225)",2.66200000000242
"M3",1.665e-10,1999.99,0.00999999999999091,4,15,2,17,0.0398,"rgb(70,130,180)",1.99000000000181
"M3",1.665e-10,1999.99,0.00999999999999091,4,16,2,17,0.02381364,"rgb(70,130,180)",1.19068200000108
"M3",1.665e-10,1999.99,0.00999999999999091,4,17,2,17,0.012967633,"rgb(70,130,180)",0.64838165000059
