"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.001662,1906.9,93.0999999999999,2,1,2,84,106.9827,"rgb(123,104,238)",1.14911600429646
"K",0.001662,1906.9,93.0999999999999,2,2,1,84,105.0643,"rgb(123,104,238)",0.564255102040817
"L1",0.000241,1983.07,16.9300000000001,2,3,2,84,26.3904,"rgb(25,25,112)",1.55879503839338
"L1",0.000241,1983.07,16.9300000000001,2,4,1,84,25.99,"rgb(25,25,112)",0.767572356763139
"L2",2.88e-05,1983.76,16.24,2,5,2,84,25.36,"rgb(0,0,139)",1.5615763546798
"L2",2.88e-05,1983.76,16.24,2,6,1,84,24.86,"rgb(0,0,139)",0.76539408866995
"L3",6.6e-06,1986.19,13.8099999999999,4,7,4,84,21.86,"rgb(0,0,205)",1.58291093410573
"L3",6.6e-06,1986.19,13.8099999999999,4,8,3,84,21.47,"rgb(0,0,205)",1.16600289645185
"L3",6.6e-06,1986.19,13.8099999999999,4,9,2,84,21.05,"rgb(0,0,205)",0.762128892107172
"L3",6.6e-06,1986.19,13.8099999999999,4,10,1,84,20.67,"rgb(0,0,205)",0.374185372918177
"M1",5.55e-05,1995.85,4.15000000000009,2,11,2,84,9.71,"rgb(0,0,255)",2.33975903614453
"M1",5.55e-05,1995.85,4.15000000000009,2,12,1,84,9.55,"rgb(0,0,255)",1.15060240963853
"M2",7.51e-06,1996.16,3.83999999999992,2,13,2,84,9.22,"rgb(65,105,225)",2.40104166666672
"M2",7.51e-06,1996.16,3.83999999999992,2,14,1,84,9.05,"rgb(65,105,225)",1.17838541666669
"M3",1.79e-06,1996.71,3.28999999999996,4,15,4,84,8.24,"rgb(70,130,180)",2.50455927051674
"M3",1.79e-06,1996.71,3.28999999999996,4,16,3,84,8.1,"rgb(70,130,180)",1.84650455927054
"M3",1.79e-06,1996.71,3.28999999999996,4,17,2,84,7.95,"rgb(70,130,180)",1.2082066869301
"M3",1.79e-06,1996.71,3.28999999999996,4,18,1,84,7.81,"rgb(70,130,180)",0.593465045592712
"M4",8.66e-09,1997.21,2.78999999999996,4,19,4,84,7.35,"rgb(100,149,237)",2.63440860215057
"M4",8.66e-09,1997.21,2.78999999999996,4,20,3,84,7.191,"rgb(100,149,237)",1.93306451612906
"M4",8.66e-09,1997.21,2.78999999999996,4,21,2,84,7.015,"rgb(100,149,237)",1.25716845878138
"M4",8.66e-09,1997.21,2.78999999999996,4,22,1,84,6.856,"rgb(100,149,237)",0.614336917562732
"M5",1.206e-08,1997.32,2.68000000000006,6,23,6,84,6.557,"rgb(0,191,255)",2.44664179104472
"M5",1.206e-08,1997.32,2.68000000000006,6,24,5,84,6.405,"rgb(0,191,255)",1.99160447761189
"M5",1.206e-08,1997.32,2.68000000000006,6,25,4,84,6.248,"rgb(0,191,255)",1.55422885572136
"M5",1.206e-08,1997.32,2.68000000000006,6,26,3,84,6.084,"rgb(0,191,255)",1.13507462686564
"M5",1.206e-08,1997.32,2.68000000000006,6,27,2,84,5.93,"rgb(0,191,255)",0.737562189054709
"M5",1.206e-08,1997.32,2.68000000000006,6,28,1,84,5.785,"rgb(0,191,255)",0.359763681592031
"N1",1.426e-05,1999.01,0.990000000000009,2,29,2,84,3.5242,"rgb(0,128,128)",3.55979797979795
"N1",1.426e-05,1999.01,0.990000000000009,2,30,1,84,3.45,"rgb(0,128,128)",1.74242424242423
"N2",1.92e-06,1999.15,0.849999999999909,2,31,2,84,3.268,"rgb(95,158,160)",3.84470588235335
"N2",1.92e-06,1999.15,0.849999999999909,2,32,1,84,3.194,"rgb(95,158,160)",1.87882352941197
"N3",4.59e-07,1999.28,0.720000000000027,4,33,4,84,2.938,"rgb(32,178,170)",4.0805555555554
"N3",4.59e-07,1999.28,0.720000000000027,4,34,3,84,2.873,"rgb(32,178,170)",2.99270833333322
"N3",4.59e-07,1999.28,0.720000000000027,4,35,2,84,2.803,"rgb(32,178,170)",1.9465277777777
