"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",2.23e-05,1995.51,4.49000000000001,2,1,2,21,6.0337542,"rgb(123,104,238)",1.34382053452116
"K",2.23e-05,1995.51,4.49000000000001,2,2,1,21,5.6749037,"rgb(123,104,238)",0.631949187082404
"L1",1.94e-06,1999.5,0.5,2,3,2,21,1.287957,"rgb(25,25,112)",2.575914
"L1",1.94e-06,1999.5,0.5,2,4,1,21,1.2131,"rgb(25,25,112)",1.2131
"L2",4.5e-09,1999.59,0.410000000000082,2,5,2,21,1.0935,"rgb(0,0,139)",2.66707317073117
"L2",4.5e-09,1999.59,0.410000000000082,2,6,1,21,1.0086,"rgb(0,0,139)",1.22999999999975
"L3",7.54e-09,1999.6,0.400000000000091,4,7,4,21,0.9265,"rgb(0,0,205)",2.31624999999947
"L3",7.54e-09,1999.6,0.400000000000091,4,8,3,21,0.8332,"rgb(0,0,205)",1.56224999999964
"L3",7.54e-09,1999.6,0.400000000000091,4,9,2,21,0.7577,"rgb(0,0,205)",0.947124999999785
"L3",7.54e-09,1999.6,0.400000000000091,4,10,1,21,0.68736,"rgb(0,0,205)",0.429599999999902
"M1",2.41e-07,1999.95,0.0499999999999545,2,11,2,21,0.249798,"rgb(0,0,255)",4.99596000000454
"M1",2.41e-07,1999.95,0.0499999999999545,2,12,1,21,0.22518,"rgb(0,0,255)",2.25180000000205
"M2",5.07e-10,1999.97,0.0299999999999727,2,13,2,21,0.18003,"rgb(65,105,225)",6.00100000000546
"M2",5.07e-10,1999.97,0.0299999999999727,2,14,1,21,0.15808,"rgb(65,105,225)",2.63466666666906
"M3",8.49e-10,1999.97,0.0299999999999727,4,15,4,21,0.13799,"rgb(70,130,180)",4.59966666667085
"M3",8.49e-10,1999.97,0.0299999999999727,4,16,3,21,0.11068,"rgb(70,130,180)",2.76700000000252
"M3",8.49e-10,1999.97,0.0299999999999727,4,17,2,21,0.09195,"rgb(70,130,180)",1.53250000000139
"M3",8.49e-10,1999.97,0.0299999999999727,4,18,1,21,0.0734894,"rgb(70,130,180)",0.612411666667224
"M4",2.3e-14,1999.99,0.00999999999999091,4,19,2,21,0.024756839,"rgb(100,149,237)",1.23784195000113
"M4",2.3e-14,1999.99,0.00999999999999091,4,20,2,21,0.01279977,"rgb(100,149,237)",0.639988500000582
"M4",2.3e-14,1999.99,0.00999999999999091,4,21,2,21,0.00656149,"rgb(100,149,237)",0.328074500000298
