"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000247,1973.29,26.71,2,1,2,48,32.34149,"rgb(123,104,238)",1.21083826282291
"K",0.000247,1973.29,26.71,2,2,1,48,31.451062,"rgb(123,104,238)",0.588750692624484
"L1",2.76e-05,1995.98,4.01999999999998,2,3,2,48,7.60795,"rgb(25,25,112)",1.8925248756219
"L1",2.76e-05,1995.98,4.01999999999998,2,4,1,48,7.414,"rgb(25,25,112)",0.922139303482591
"L2",5.6e-07,1996.27,3.73000000000002,2,5,2,48,7.109,"rgb(0,0,139)",1.90589812332439
"L2",5.6e-07,1996.27,3.73000000000002,2,6,1,48,6.869,"rgb(0,0,139)",0.920777479892757
"L3",4.89e-07,1996.46,3.53999999999996,4,7,4,48,6.46,"rgb(0,0,205)",1.82485875706217
"L3",4.89e-07,1996.46,3.53999999999996,4,8,3,48,6.257,"rgb(0,0,205)",1.32563559322035
"L3",4.89e-07,1996.46,3.53999999999996,4,9,2,48,6.039,"rgb(0,0,205)",0.852966101694924
"L3",4.89e-07,1996.46,3.53999999999996,4,10,1,48,5.839,"rgb(0,0,205)",0.412358757062151
"M1",5.25e-06,1999.23,0.769999999999982,2,11,2,48,2.49862,"rgb(0,0,255)",3.24496103896112
"M1",5.25e-06,1999.23,0.769999999999982,2,12,1,48,2.427,"rgb(0,0,255)",1.57597402597406
"M2",1.153e-07,1999.35,0.650000000000091,2,13,2,48,2.25,"rgb(65,105,225)",3.46153846153798
"M2",1.153e-07,1999.35,0.650000000000091,2,14,1,48,2.195,"rgb(65,105,225)",1.6884615384613
"M3",1.013e-07,1999.38,0.619999999999891,4,15,4,48,2.091,"rgb(70,130,180)",3.37258064516188
"M3",1.013e-07,1999.38,0.619999999999891,4,16,3,48,1.998,"rgb(70,130,180)",2.41693548387139
"M3",1.013e-07,1999.38,0.619999999999891,4,17,2,48,1.9179,"rgb(70,130,180)",1.54669354838737
"M3",1.013e-07,1999.38,0.619999999999891,4,18,1,48,1.852,"rgb(70,130,180)",0.746774193548519
"M4",8.8e-11,1999.59,0.410000000000082,4,19,4,48,1.635,"rgb(100,149,237)",3.98780487804798
"M4",8.8e-11,1999.59,0.410000000000082,4,20,3,48,1.558,"rgb(100,149,237)",2.84999999999943
"M4",8.8e-11,1999.59,0.410000000000082,4,21,2,48,1.477,"rgb(100,149,237)",1.80121951219476
"M4",8.8e-11,1999.59,0.410000000000082,4,22,1,48,1.401,"rgb(100,149,237)",0.854268292682756
"M5",2.09e-10,1999.6,0.400000000000091,6,23,6,48,1.32,"rgb(0,191,255)",3.29999999999925
"M5",2.09e-10,1999.6,0.400000000000091,6,24,5,48,1.237,"rgb(0,191,255)",2.57708333333275
"M5",2.09e-10,1999.6,0.400000000000091,6,25,4,48,1.167,"rgb(0,191,255)",1.94499999999956
"M5",2.09e-10,1999.6,0.400000000000091,6,26,3,48,1.095,"rgb(0,191,255)",1.36874999999969
"M5",2.09e-10,1999.6,0.400000000000091,6,27,2,48,1.026,"rgb(0,191,255)",0.854999999999806
"M5",2.09e-10,1999.6,0.400000000000091,6,28,1,48,0.963,"rgb(0,191,255)",0.401249999999909
"N1",9.41e-07,1999.89,0.1099999999999,2,29,2,48,0.54619,"rgb(0,128,128)",4.96536363636815
"N1",9.41e-07,1999.89,0.1099999999999,2,30,1,48,0.513,"rgb(0,128,128)",2.3318181818203
"N2",1.87e-08,1999.93,0.0699999999999363,2,31,2,48,0.4526,"rgb(95,158,160)",6.46571428572017
"N2",1.87e-08,1999.93,0.0699999999999363,2,32,1,48,0.421,"rgb(95,158,160)",3.00714285714559
"N3",1.63e-08,1999.94,0.0599999999999454,4,33,4,48,0.385,"rgb(32,178,170)",6.4166666666725
"N3",1.63e-08,1999.94,0.0599999999999454,4,34,3,48,0.358,"rgb(32,178,170)",4.47500000000407
"N3",1.63e-08,1999.94,0.0599999999999454,4,35,2,48,0.329,"rgb(32,178,170)",2.74166666666916
"N3",1.63e-08,1999.94,0.0599999999999454,4,36,1,48,0.305,"rgb(32,178,170)",1.27083333333449
"N4",1.01e-11,1999.99,0.00999999999999091,4,37,4,48,0.218,"rgb(0,206,209)",21.8000000000198
"N4",1.01e-11,1999.99,0.00999999999999091,4,38,3,48,0.195,"rgb(0,206,209)",14.6250000000133
"N4",1.01e-11,1999.99,0.00999999999999091,4,39,2,48,0.173,"rgb(0,206,209)",8.65000000000787
"N4",1.01e-11,1999.99,0.00999999999999091,4,40,1,48,0.15,"rgb(0,206,209)",3.75000000000341
"N5",2.38e-11,1999.99,0.00999999999999091,6,41,6,48,0.1301,"rgb(64,224,208)",13.0100000000118
"N5",2.38e-11,1999.99,0.00999999999999091,6,42,5,48,0.105,"rgb(64,224,208)",8.75000000000796
"N5",2.38e-11,1999.99,0.00999999999999091,6,43,4,48,0.087,"rgb(64,224,208)",5.80000000000527
"N5",2.38e-11,1999.99,0.00999999999999091,6,44,3,48,0.0679,"rgb(64,224,208)",3.39500000000309
"N5",2.38e-11,1999.99,0.00999999999999091,6,45,2,48,0.051,"rgb(64,224,208)",1.70000000000155
"N5",2.38e-11,1999.99,0.00999999999999091,6,46,1,48,0.037468,"rgb(64,224,208)",0.624466666667235
"O1",5.78e-08,1999.99,0.00999999999999091,2,47,2,48,0.016908313,"rgb(0,255,255)",1.69083130000154
"O1",5.78e-08,1999.99,0.00999999999999091,2,48,2,48,0.00899382,"rgb(0,255,255)",0.899382000000818
