"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.00288,1875.02,124.98,2,1,2,95,142.161,"rgb(123,104,238)",1.13746999519923
"K",0.00288,1875.02,124.98,2,2,1,95,139.7695,"rgb(123,104,238)",0.559167466794687
"L1",0.000469,1976.19,23.8099999999999,2,3,2,95,35.5494,"rgb(25,25,112)",1.49304493910122
"L1",0.000469,1976.19,23.8099999999999,2,4,1,95,35.1,"rgb(25,25,112)",0.737085258294836
"L2",8.97e-05,1977.05,22.95,2,5,2,95,34.3,"rgb(0,0,139)",1.49455337690632
"L2",8.97e-05,1977.05,22.95,2,6,1,95,33.7,"rgb(0,0,139)",0.734204793028321
"L3",1.169e-05,1981.49,18.51,4,7,4,95,28.5,"rgb(0,0,205)",1.53970826580227
"L3",1.169e-05,1981.49,18.51,4,8,3,95,28.04,"rgb(0,0,205)",1.13614262560778
"L3",1.169e-05,1981.49,18.51,4,9,2,95,27.55,"rgb(0,0,205)",0.744192328471097
"L3",1.169e-05,1981.49,18.51,4,10,1,95,27.11,"rgb(0,0,205)",0.366153430578066
"M1",0.0001112,1993.87,6.13000000000011,2,11,2,95,13.19,"rgb(0,0,255)",2.15171288743879
"M1",0.0001112,1993.87,6.13000000000011,2,12,1,95,13,"rgb(0,0,255)",1.06035889070145
"M2",2.42e-05,1994.25,5.75,2,13,2,95,12.6,"rgb(65,105,225)",2.19130434782609
"M2",2.42e-05,1994.25,5.75,2,14,1,95,12.4,"rgb(65,105,225)",1.07826086956522
"M3",3.34e-06,1995.29,4.71000000000004,4,15,4,95,11,"rgb(70,130,180)",2.33545647558385
"M3",3.34e-06,1995.29,4.71000000000004,4,16,3,95,10.83,"rgb(70,130,180)",1.72452229299362
"M3",3.34e-06,1995.29,4.71000000000004,4,17,2,95,10.65,"rgb(70,130,180)",1.13057324840763
"M3",3.34e-06,1995.29,4.71000000000004,4,18,1,95,10.49,"rgb(70,130,180)",0.556794055201694
"M4",2.37e-08,1995.91,4.08999999999992,4,19,4,95,9.96,"rgb(100,149,237)",2.43520782396093
"M4",2.37e-08,1995.91,4.08999999999992,4,20,3,95,9.77,"rgb(100,149,237)",1.79156479217607
"M4",2.37e-08,1995.91,4.08999999999992,4,21,2,95,9.56,"rgb(100,149,237)",1.16870415647924
"M4",2.37e-08,1995.91,4.08999999999992,4,22,1,95,9.38,"rgb(100,149,237)",0.573349633251845
"M5",2.68e-08,1996.11,3.8900000000001,6,23,6,95,8.95,"rgb(0,191,255)",2.30077120822616
"M5",2.68e-08,1996.11,3.8900000000001,6,24,5,95,8.77,"rgb(0,191,255)",1.87874892887742
"M5",2.68e-08,1996.11,3.8900000000001,6,25,4,95,8.59,"rgb(0,191,255)",1.47215081405309
"M5",2.68e-08,1996.11,3.8900000000001,6,26,3,95,8.39,"rgb(0,191,255)",1.07840616966578
"M5",2.68e-08,1996.11,3.8900000000001,6,27,2,95,8.21,"rgb(0,191,255)",0.703513281919434
"M5",2.68e-08,1996.11,3.8900000000001,6,28,1,95,8.04,"rgb(0,191,255)",0.344473007712073
"N1",3.03e-05,1998.38,1.61999999999989,2,29,2,95,5.05,"rgb(0,128,128)",3.11728395061749
"N1",3.03e-05,1998.38,1.61999999999989,2,30,1,95,4.96,"rgb(0,128,128)",1.53086419753097
"N2",6.63e-06,1998.56,1.44000000000005,2,31,2,95,4.733,"rgb(95,158,160)",3.28680555555543
"N2",6.63e-06,1998.56,1.44000000000005,2,32,1,95,4.642,"rgb(95,158,160)",1.61180555555549
"N3",9.27e-07,1998.83,1.17000000000007,4,33,4,95,4.191,"rgb(32,178,170)",3.58205128205106
"N3",9.27e-07,1998.83,1.17000000000007,4,34,3,95,4.115,"rgb(32,178,170)",2.63782051282035
"N3",9.27e-07,1998.83,1.17000000000007,4,35,2,95,4.033,"rgb(32,178,170)",1.72350427350417
"N3",9.27e-07,1998.83,1.17000000000007,4,36,1,95,3.956,"rgb(32,178,170)",0.845299145299093
"N4",7.57e-09,1999.12,0.880000000000109,4,37,4,95,3.641,"rgb(0,206,209)",4.13749999999949
"N4",7.57e-09,1999.12,0.880000000000109,4,38,3,95,3.563,"rgb(0,206,209)",3.03664772727235
"N4",7.57e-09,1999.12,0.880000000000109,4,39,2,95,3.479,"rgb(0,206,209)",1.9767045454543
