"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",6.23e-05,1990.34,9.66000000000008,2,1,2,30,12.388929,"rgb(123,104,238)",1.28249782608695
"K",6.23e-05,1990.34,9.66000000000008,2,2,1,30,11.8649399,"rgb(123,104,238)",0.614127324016558
"L1",6.1e-06,1998.81,1.19000000000005,2,3,2,30,2.781996,"rgb(25,25,112)",2.33781176470578
"L1",6.1e-06,1998.81,1.19000000000005,2,4,1,30,2.6699,"rgb(25,25,112)",1.12180672268902
"L2",3.54e-08,1998.96,1.03999999999996,2,5,2,30,2.4915,"rgb(0,0,139)",2.39567307692316
"L2",3.54e-08,1998.96,1.03999999999996,2,6,1,30,2.358,"rgb(0,0,139)",1.13365384615389
"L3",4.89e-08,1998.98,1.01999999999998,4,7,4,30,2.214,"rgb(0,0,205)",2.17058823529416
"L3",4.89e-08,1998.98,1.01999999999998,4,8,3,30,2.085,"rgb(0,0,205)",1.53308823529414
"L3",4.89e-08,1998.98,1.01999999999998,4,9,2,30,1.961,"rgb(0,0,205)",0.961274509803939
"L3",4.89e-08,1998.98,1.01999999999998,4,10,1,30,1.8468,"rgb(0,0,205)",0.452647058823538
"M1",8.74e-07,1999.86,0.1400000000001,2,11,2,30,0.737366,"rgb(0,0,255)",5.26689999999624
"M1",8.74e-07,1999.86,0.1400000000001,2,12,1,30,0.6975,"rgb(0,0,255)",2.49107142856965
"M2",4.97e-09,1999.91,0.0899999999999181,2,13,2,30,0.6133,"rgb(65,105,225)",6.81444444445064
"M2",4.97e-09,1999.91,0.0899999999999181,2,14,1,30,0.5778,"rgb(65,105,225)",3.21000000000292
"M3",6.85e-09,1999.91,0.0899999999999181,4,15,4,30,0.54,"rgb(70,130,180)",6.00000000000546
"M3",6.85e-09,1999.91,0.0899999999999181,4,16,3,30,0.4906,"rgb(70,130,180)",4.08833333333705
"M3",6.85e-09,1999.91,0.0899999999999181,4,17,2,30,0.4534,"rgb(70,130,180)",2.51888888889118
"M3",6.85e-09,1999.91,0.0899999999999181,4,18,1,30,0.4176,"rgb(70,130,180)",1.16000000000106
"M4",9.63e-13,1999.99,0.00999999999999091,4,19,4,30,0.3108,"rgb(100,149,237)",31.0800000000283
"M4",9.63e-13,1999.99,0.00999999999999091,4,20,3,30,0.2744,"rgb(100,149,237)",20.5800000000187
"M4",9.63e-13,1999.99,0.00999999999999091,4,21,2,30,0.238,"rgb(100,149,237)",11.9000000000108
"M4",9.63e-13,1999.99,0.00999999999999091,4,22,1,30,0.203,"rgb(100,149,237)",5.07500000000462
"M5",2.63e-12,1999.99,0.00999999999999091,6,23,6,30,0.1739,"rgb(0,191,255)",17.3900000000158
"M5",2.63e-12,1999.99,0.00999999999999091,6,24,5,30,0.1339,"rgb(0,191,255)",11.1583333333435
"M5",2.63e-12,1999.99,0.00999999999999091,6,25,4,30,0.108,"rgb(0,191,255)",7.20000000000655
"M5",2.63e-12,1999.99,0.00999999999999091,6,26,3,30,0.0826,"rgb(0,191,255)",4.13000000000376
"M5",2.63e-12,1999.99,0.00999999999999091,6,27,2,30,0.059573,"rgb(0,191,255)",1.98576666666847
"M5",2.63e-12,1999.99,0.00999999999999091,6,28,1,30,0.0397233,"rgb(0,191,255)",0.662055000000602
"N1",3.59e-08,2000,0.01796439,2,29,2,30,0.01796439,"rgb(0,128,128)",1
"N1",3.59e-08,2000,0.009394197,2,30,2,30,0.009394197,"rgb(0,128,128)",1
