"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.00273,1878.21,121.79,2,1,2,94,138.646,"rgb(123,104,238)",1.13840216766565
"K",0.00273,1878.21,121.79,2,2,1,94,136.2992,"rgb(123,104,238)",0.559566466869201
"L1",0.00044,1976.9,23.0999999999999,2,3,2,94,34.6258,"rgb(25,25,112)",1.49895238095239
"L1",0.00044,1976.9,23.0999999999999,2,4,1,94,34.1,"rgb(25,25,112)",0.738095238095241
"L2",8.07e-05,1977.73,22.27,2,5,2,94,33.4,"rgb(0,0,139)",1.49977548271217
"L2",8.07e-05,1977.73,22.27,2,6,1,94,32.8,"rgb(0,0,139)",0.736416704086215
"L3",1.113e-05,1981.94,18.0599999999999,4,7,4,94,27.84,"rgb(0,0,205)",1.54152823920266
"L3",1.113e-05,1981.94,18.0599999999999,4,8,3,94,27.4,"rgb(0,0,205)",1.13787375415283
"L3",1.113e-05,1981.94,18.0599999999999,4,9,2,94,26.92,"rgb(0,0,205)",0.745293466223701
"L3",1.113e-05,1981.94,18.0599999999999,4,10,1,94,26.48,"rgb(0,0,205)",0.366555924695461
"M1",0.0001041,1994.07,5.93000000000006,2,11,2,94,12.84,"rgb(0,0,255)",2.1652613827993
"M1",0.0001041,1994.07,5.93000000000006,2,12,1,94,12.66,"rgb(0,0,255)",1.06745362563237
"M2",2.17e-05,1994.46,5.53999999999996,2,13,2,94,12.26,"rgb(65,105,225)",2.21299638989171
"M2",2.17e-05,1994.46,5.53999999999996,2,14,1,94,12.06,"rgb(65,105,225)",1.08844765342961
"M3",3.16e-06,1995.44,4.55999999999995,4,15,4,94,10.73,"rgb(70,130,180)",2.35307017543862
"M3",3.16e-06,1995.44,4.55999999999995,4,16,3,94,10.57,"rgb(70,130,180)",1.73848684210528
"M3",3.16e-06,1995.44,4.55999999999995,4,17,2,94,10.39,"rgb(70,130,180)",1.13925438596493
"M3",3.16e-06,1995.44,4.55999999999995,4,18,1,94,10.23,"rgb(70,130,180)",0.560855263157901
"M4",2.17e-08,1996.03,3.97000000000003,4,19,4,94,9.7,"rgb(100,149,237)",2.44332493702769
"M4",2.17e-08,1996.03,3.97000000000003,4,20,3,94,9.52,"rgb(100,149,237)",1.79848866498739
