"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"M5",1.476e-09,1998.92,1.07999999999993,6,23,6,62,2.887,"rgb(0,191,255)",2.67314814814833
"M5",1.476e-09,1998.92,1.07999999999993,6,24,5,62,2.782,"rgb(0,191,255)",2.14660493827175
"M5",1.476e-09,1998.92,1.07999999999993,6,25,4,62,2.676,"rgb(0,191,255)",1.65185185185196
"M5",1.476e-09,1998.92,1.07999999999993,6,26,3,62,2.569,"rgb(0,191,255)",1.18935185185193
"M5",1.476e-09,1998.92,1.07999999999993,6,27,2,62,2.466,"rgb(0,191,255)",0.761111111111162
"M5",1.476e-09,1998.92,1.07999999999993,6,28,1,62,2.371,"rgb(0,191,255)",0.36589506172842
"N1",3.23e-06,1999.65,0.349999999999909,2,29,2,62,1.38156,"rgb(0,128,128)",3.94731428571531
"N1",3.23e-06,1999.65,0.349999999999909,2,30,1,62,1.332,"rgb(0,128,128)",1.90285714285764
"N2",1.492e-07,1999.73,0.269999999999982,2,31,2,62,1.226,"rgb(95,158,160)",4.54074074074105
"N2",1.492e-07,1999.73,0.269999999999982,2,32,1,62,1.18,"rgb(95,158,160)",2.18518518518533
"N3",8.49e-08,1999.75,0.25,4,33,4,62,1.103,"rgb(32,178,170)",4.412
"N3",8.49e-08,1999.75,0.25,4,34,3,62,1.06,"rgb(32,178,170)",3.18
"N3",8.49e-08,1999.75,0.25,4,35,2,62,1.016,"rgb(32,178,170)",2.032
"N3",8.49e-08,1999.75,0.25,4,36,1,62,0.976,"rgb(32,178,170)",0.976
"N4",1.623e-10,1999.86,0.1400000000001,4,37,4,62,0.822,"rgb(0,206,209)",5.87142857142438
"N4",1.623e-10,1999.86,0.1400000000001,4,38,3,62,0.782,"rgb(0,206,209)",4.18928571428272
"N4",1.623e-10,1999.86,0.1400000000001,4,39,2,62,0.742,"rgb(0,206,209)",2.64999999999811
"N4",1.623e-10,1999.86,0.1400000000001,4,40,1,62,0.702,"rgb(0,206,209)",1.25357142857053
"N5",3.17e-10,1999.88,0.119999999999891,6,41,6,62,0.658,"rgb(64,224,208)",5.48333333333832
"N5",3.17e-10,1999.88,0.119999999999891,6,42,5,62,0.617,"rgb(64,224,208)",4.28472222222612
"N5",3.17e-10,1999.88,0.119999999999891,6,43,4,62,0.581,"rgb(64,224,208)",3.22777777778071
"N5",3.17e-10,1999.88,0.119999999999891,6,44,3,62,0.543,"rgb(64,224,208)",2.26250000000206
"N5",3.17e-10,1999.88,0.119999999999891,6,45,2,62,0.506,"rgb(64,224,208)",1.40555555555683
"N5",3.17e-10,1999.88,0.119999999999891,6,46,1,62,0.474,"rgb(64,224,208)",0.658333333333932
"N6",NA,1999.99,0.00999999999999091,6,47,6,62,0.3065,"rgb(102,205,170)",30.6500000000279
"N6",NA,1999.99,0.00999999999999091,6,48,5,62,0.276,"rgb(102,205,170)",23.0000000000209
"N6",NA,1999.99,0.00999999999999091,6,49,4,62,0.257,"rgb(102,205,170)",17.1333333333489
"N6",NA,1999.99,0.00999999999999091,6,50,3,62,0.237,"rgb(102,205,170)",11.8500000000108
"N6",NA,1999.99,0.00999999999999091,6,51,2,62,0.208,"rgb(102,205,170)",6.93333333333964
"N6",NA,1999.99,0.00999999999999091,6,52,1,62,0.179,"rgb(102,205,170)",2.98333333333605
"O1",4.91e-07,1999.96,0.0399999999999636,2,53,2,62,0.158,"rgb(0,255,255)",3.95000000000359
"O1",4.91e-07,1999.96,0.0399999999999636,2,54,1,62,0.141,"rgb(0,255,255)",1.7625000000016
"O2",1.93e-08,1999.98,0.0199999999999818,2,55,2,62,0.118,"rgb(0,250,154)",5.90000000000537
"O2",1.93e-08,1999.98,0.0199999999999818,2,56,1,62,0.103,"rgb(0,250,154)",2.57500000000234
"O3",1.008e-08,1999.98,0.0199999999999818,4,57,4,62,0.087,"rgb(0,255,127)",4.35000000000396
"O3",1.008e-08,1999.98,0.0199999999999818,4,58,3,62,0.0627,"rgb(0,255,127)",2.35125000000214
"O3",1.008e-08,1999.98,0.0199999999999818,4,59,2,62,0.04164,"rgb(0,255,127)",1.04100000000095
"O3",1.008e-08,1999.98,0.0199999999999818,4,60,1,62,0.02355,"rgb(0,255,127)",0.294375000000268
"P1",3.28e-08,2000,0.011078,2,61,2,62,0.011078,"rgb(189,183,107)",1
"P1",3.28e-08,2000,0.00564371,2,62,2,62,0.00564371,"rgb(189,183,107)",1
