"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000166,1980,20,2,1,2,42,24.572156,"rgb(123,104,238)",1.2286078
"K",0.000166,1980,20,2,2,1,42,23.810654,"rgb(123,104,238)",0.59526635
"L1",1.78e-05,1997.13,2.86999999999989,2,3,2,42,5.713194,"rgb(25,25,112)",1.99065993031366
"L1",1.78e-05,1997.13,2.86999999999989,2,4,1,42,5.548,"rgb(25,25,112)",0.96655052264812
"L2",2.5e-07,1997.37,2.63000000000011,2,5,2,42,5.287,"rgb(0,0,139)",2.01026615969573
"L2",2.5e-07,1997.37,2.63000000000011,2,6,1,42,5.084,"rgb(0,0,139)",0.966539923954332
"L3",2.58e-07,1997.48,2.51999999999998,4,7,4,42,4.8,"rgb(0,0,205)",1.90476190476192
"L3",2.58e-07,1997.48,2.51999999999998,4,8,3,42,4.618,"rgb(0,0,205)",1.37440476190477
"L3",2.58e-07,1997.48,2.51999999999998,4,9,2,42,4.43,"rgb(0,0,205)",0.87896825396826
"L3",2.58e-07,1997.48,2.51999999999998,4,10,1,42,4.259,"rgb(0,0,205)",0.422519841269844
"M1",3.17e-06,1999.5,0.5,2,11,2,42,1.79093,"rgb(0,0,255)",3.58186
"M1",3.17e-06,1999.5,0.5,2,12,1,42,1.7301,"rgb(0,0,255)",1.7301
"M2",4.72e-08,1999.59,0.410000000000082,2,13,2,42,1.587,"rgb(65,105,225)",3.8707317073163
"M2",4.72e-08,1999.59,0.410000000000082,2,14,1,42,1.537,"rgb(65,105,225)",1.87439024390206
"M3",4.88e-08,1999.61,0.3900000000001,4,15,4,42,1.462,"rgb(70,130,180)",3.74871794871699
"M3",4.88e-08,1999.61,0.3900000000001,4,16,3,42,1.3851,"rgb(70,130,180)",2.66365384615316
"M3",4.88e-08,1999.61,0.3900000000001,4,17,2,42,1.3196,"rgb(70,130,180)",1.69179487179444
"M3",4.88e-08,1999.61,0.3900000000001,4,18,1,42,1.263,"rgb(70,130,180)",0.809615384615177
"M4",2.73e-11,1999.77,0.230000000000018,4,19,4,42,1.082,"rgb(100,149,237)",4.70434782608659
"M4",2.73e-11,1999.77,0.230000000000018,4,20,3,42,1.019,"rgb(100,149,237)",3.32282608695626
"M4",2.73e-11,1999.77,0.230000000000018,4,21,2,42,0.953,"rgb(100,149,237)",2.07173913043462
"M4",2.73e-11,1999.77,0.230000000000018,4,22,1,42,0.89,"rgb(100,149,237)",0.96739130434775
"M5",6.95e-11,1999.77,0.230000000000018,6,23,6,42,0.829,"rgb(0,191,255)",3.60434782608667
"M5",6.95e-11,1999.77,0.230000000000018,6,24,5,42,0.758,"rgb(0,191,255)",2.74637681159399
"M5",6.95e-11,1999.77,0.230000000000018,6,25,4,42,0.702,"rgb(0,191,255)",2.03478260869549
"M5",6.95e-11,1999.77,0.230000000000018,6,26,3,42,0.646,"rgb(0,191,255)",1.40434782608685
"M5",6.95e-11,1999.77,0.230000000000018,6,27,2,42,0.591,"rgb(0,191,255)",0.856521739130367
"M5",6.95e-11,1999.77,0.230000000000018,6,28,1,42,0.544,"rgb(0,191,255)",0.394202898550693
"N1",4.85e-07,1999.94,0.0599999999999454,2,29,2,42,0.3026,"rgb(0,128,128)",5.04333333333792
"N1",4.85e-07,1999.94,0.0599999999999454,2,30,1,42,0.2791,"rgb(0,128,128)",2.32583333333545
"N2",6.18e-09,1999.96,0.0399999999999636,2,31,2,42,0.23028,"rgb(95,158,160)",5.75700000000524
"N2",6.18e-09,1999.96,0.0399999999999636,2,32,1,42,0.2093,"rgb(95,158,160)",2.61625000000238
"N3",6.47e-09,1999.97,0.0299999999999727,4,33,4,42,0.1863,"rgb(32,178,170)",6.21000000000565
"N3",6.47e-09,1999.97,0.0299999999999727,4,34,3,42,0.16412,"rgb(32,178,170)",4.10300000000373
"N3",6.47e-09,1999.97,0.0299999999999727,4,35,2,42,0.1436,"rgb(32,178,170)",2.39333333333551
"N3",6.47e-09,1999.97,0.0299999999999727,4,36,1,42,0.125638,"rgb(32,178,170)",1.04698333333429
"N4",1.86e-12,2000,0.06882704,4,37,4,42,0.06882704,"rgb(0,206,209)",1
"N4",1.86e-12,2000,0.054417,4,38,3,42,0.054417,"rgb(0,206,209)",0.75
"N4",1.86e-12,2000,0.04033,4,39,2,42,0.04033,"rgb(0,206,209)",0.5
"N4",1.86e-12,2000,0.02713,4,40,1,42,0.02713,"rgb(0,206,209)",0.25
"N5",4.54e-12,2000,0.01616,6,41,2,42,0.01616,"rgb(64,224,208)",0.333333333333333
"N5",4.54e-12,2000,0.00709243,6,42,2,42,0.00709243,"rgb(64,224,208)",0.333333333333333
