"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",6.89e-06,1998.16,1.83999999999992,2,1,2,14,2.67317755,"rgb(123,104,238)",1.45281388586963
"K",6.89e-06,1998.16,1.83999999999992,2,2,1,14,2.43765815,"rgb(123,104,238)",0.66240710597829
"L1",4.91e-07,1999.85,0.150000000000091,2,3,2,14,0.523415,"rgb(25,25,112)",3.48943333333122
"L1",4.91e-07,1999.85,0.150000000000091,2,4,1,14,0.476273,"rgb(25,25,112)",1.5875766666657
"L2",3.93e-10,1999.9,0.0999999999999091,2,5,2,14,0.40138,"rgb(0,0,139)",4.01380000000365
"L2",3.93e-10,1999.9,0.0999999999999091,2,6,1,14,0.35128,"rgb(0,0,139)",1.7564000000016
"L3",7.46e-10,1999.9,0.0999999999999091,4,7,4,14,0.30359,"rgb(0,0,205)",3.03590000000276
"L3",7.46e-10,1999.9,0.0999999999999091,4,8,3,14,0.24657,"rgb(0,0,205)",1.84927500000168
"L3",7.46e-10,1999.9,0.0999999999999091,4,9,2,14,0.205279,"rgb(0,0,205)",1.02639500000093
"L3",7.46e-10,1999.9,0.0999999999999091,4,10,1,14,0.166767,"rgb(0,0,205)",0.416917500000379
"M1",3.24e-08,1999.99,0.00999999999999091,2,11,2,14,0.04514179,"rgb(0,0,255)",4.51417900000411
"M1",3.24e-08,1999.99,0.00999999999999091,2,12,1,14,0.033493,"rgb(0,0,255)",1.67465000000152
"M2",1.709e-11,2000,0.01634585,2,13,2,14,0.01634585,"rgb(65,105,225)",1
"M2",1.709e-11,2000,0.00815168,2,14,2,14,0.00815168,"rgb(65,105,225)",1
