"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000355,1965.44,34.5599999999999,2,1,2,54,41.29971,"rgb(123,104,238)",1.19501475694445
"K",0.000355,1965.44,34.5599999999999,2,2,1,54,40.271724,"rgb(123,104,238)",0.582634895833334
"L1",4.11e-05,1994.55,5.45000000000005,2,3,2,54,9.81037,"rgb(25,25,112)",1.80006788990824
"L1",4.11e-05,1994.55,5.45000000000005,2,4,1,54,9.581,"rgb(25,25,112)",0.878990825688066
"L2",1.169e-06,1994.9,5.09999999999991,2,5,2,54,9.243,"rgb(0,0,139)",1.8123529411765
"L2",1.169e-06,1994.9,5.09999999999991,2,6,1,54,8.971,"rgb(0,0,139)",0.879509803921584
"L3",8.52e-07,1995.22,4.77999999999997,4,7,4,54,8.382,"rgb(0,0,205)",1.75355648535566
"L3",8.52e-07,1995.22,4.77999999999997,4,8,3,54,8.144,"rgb(0,0,205)",1.27782426778243
"L3",8.52e-07,1995.22,4.77999999999997,4,9,2,54,7.889,"rgb(0,0,205)",0.825209205020925
"L3",8.52e-07,1995.22,4.77999999999997,4,10,1,54,7.66,"rgb(0,0,205)",0.400627615062764
"M1",8.24e-06,1998.85,1.15000000000009,2,11,2,54,3.3338,"rgb(0,0,255)",2.8989565217389
"M1",8.24e-06,1998.85,1.15000000000009,2,12,1,54,3.243,"rgb(0,0,255)",1.40999999999989
"M2",2.57e-07,1999,1,2,13,2,54,3.068,"rgb(65,105,225)",3.068
"M2",2.57e-07,1999,1,2,14,1,54,2.975,"rgb(65,105,225)",1.4875
"M3",1.89e-07,1999.06,0.940000000000055,4,15,4,54,2.811,"rgb(70,130,180)",2.99042553191472
"M3",1.89e-07,1999.06,0.940000000000055,4,16,3,54,2.726,"rgb(70,130,180)",2.17499999999987
"M3",1.89e-07,1999.06,0.940000000000055,4,17,2,54,2.637,"rgb(70,130,180)",1.402659574468
"M3",1.89e-07,1999.06,0.940000000000055,4,18,1,54,2.556,"rgb(70,130,180)",0.679787234042514
"M4",2.38e-10,1999.31,0.690000000000055,4,19,4,54,2.3,"rgb(100,149,237)",3.33333333333307
"M4",2.38e-10,1999.31,0.690000000000055,4,20,3,54,2.209,"rgb(100,149,237)",2.40108695652155
"M4",2.38e-10,1999.31,0.690000000000055,4,21,2,54,2.113,"rgb(100,149,237)",1.53115942028973
"M4",2.38e-10,1999.31,0.690000000000055,4,22,1,54,2.023,"rgb(100,149,237)",0.732971014492696
"M5",5.25e-10,1999.33,0.670000000000073,6,23,6,54,1.919,"rgb(0,191,255)",2.8641791044773
"M5",5.25e-10,1999.33,0.670000000000073,6,24,5,54,1.826,"rgb(0,191,255)",2.27114427860672
"M5",5.25e-10,1999.33,0.670000000000073,6,25,4,54,1.742,"rgb(0,191,255)",1.73333333333315
"M5",5.25e-10,1999.33,0.670000000000073,6,26,3,54,1.653,"rgb(0,191,255)",1.2335820895521
"M5",5.25e-10,1999.33,0.670000000000073,6,27,2,54,1.571,"rgb(0,191,255)",0.78159203980091
"M5",5.25e-10,1999.33,0.670000000000073,6,28,1,54,1.493,"rgb(0,191,255)",0.37139303482583
"N1",1.71e-06,1999.78,0.220000000000027,2,29,2,54,0.857,"rgb(0,128,128)",3.89545454545406
"N1",1.71e-06,1999.78,0.220000000000027,2,30,1,54,0.818,"rgb(0,128,128)",1.85909090909068
"N2",5.04e-08,1999.84,0.160000000000082,2,31,2,54,0.736,"rgb(95,158,160)",4.59999999999765
"N2",5.04e-08,1999.84,0.160000000000082,2,32,1,54,0.7,"rgb(95,158,160)",2.18749999999888
"N3",3.72e-08,1999.84,0.160000000000082,4,33,4,54,0.65,"rgb(32,178,170)",4.06249999999792
"N3",3.72e-08,1999.84,0.160000000000082,4,34,3,54,0.616,"rgb(32,178,170)",2.88749999999852
"N3",3.72e-08,1999.84,0.160000000000082,4,35,2,54,0.582,"rgb(32,178,170)",1.81874999999907
"N3",3.72e-08,1999.84,0.160000000000082,4,36,1,54,0.549,"rgb(32,178,170)",0.857812499999561
"N4",4.23e-11,1999.93,0.0699999999999363,4,37,4,54,0.434,"rgb(0,206,209)",6.20000000000564
"N4",4.23e-11,1999.93,0.0699999999999363,4,38,3,54,0.404,"rgb(0,206,209)",4.32857142857537
"N4",4.23e-11,1999.93,0.0699999999999363,4,39,2,54,0.374,"rgb(0,206,209)",2.671428571431
"N4",4.23e-11,1999.93,0.0699999999999363,4,40,1,54,0.343,"rgb(0,206,209)",1.22500000000111
"N5",9.3e-11,1999.93,0.0699999999999363,6,41,6,54,0.314,"rgb(64,224,208)",4.48571428571837
"N5",9.3e-11,1999.93,0.0699999999999363,6,42,5,54,0.281,"rgb(64,224,208)",3.34523809524114
"N5",9.3e-11,1999.93,0.0699999999999363,6,43,4,54,0.255,"rgb(64,224,208)",2.42857142857364
"N5",9.3e-11,1999.93,0.0699999999999363,6,44,3,54,0.22902,"rgb(64,224,208)",1.63585714285863
"N5",9.3e-11,1999.93,0.0699999999999363,6,45,2,54,0.202,"rgb(64,224,208)",0.961904761905637
"N5",9.3e-11,1999.93,0.0699999999999363,6,46,1,54,0.17984,"rgb(64,224,208)",0.428190476190866
"O1",2.18e-07,1999.98,0.0199999999999818,2,47,2,54,0.1059778,"rgb(0,255,255)",5.29889000000482
"O1",2.18e-07,1999.98,0.0199999999999818,2,48,1,54,0.0916,"rgb(0,255,255)",2.29000000000208
"O2",4.92e-09,1999.99,0.00999999999999091,2,49,2,54,0.066703,"rgb(0,250,154)",6.67030000000607
"O2",4.92e-09,1999.99,0.00999999999999091,2,50,1,54,0.0541,"rgb(0,250,154)",2.70500000000246
"O3",3.46e-09,1999.99,0.00999999999999091,4,51,2,54,0.0422,"rgb(0,255,127)",2.11000000000192
"O3",3.46e-09,1999.99,0.00999999999999091,4,52,2,54,0.03105,"rgb(0,255,127)",1.55250000000141
"O3",3.46e-09,1999.99,0.00999999999999091,4,53,2,54,0.020975,"rgb(0,255,127)",1.04875000000095
"O3",3.46e-09,1999.99,0.00999999999999091,4,54,2,54,0.0121298437,"rgb(0,255,127)",0.606492185000552
