"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.000523,1954.82,45.1800000000001,2,1,2,61,53.3461,"rgb(123,104,238)",1.18074590526782
"K",0.000523,1954.82,45.1800000000001,2,2,1,61,52.14429,"rgb(123,104,238)",0.577072709163346
"L1",6.34e-05,1992.57,7.43000000000006,2,3,2,61,12.79726,"rgb(25,25,112)",1.72237685060564
"L1",6.34e-05,1992.57,7.43000000000006,2,4,1,61,12.532,"rgb(25,25,112)",0.84333781965006
"L2",2.6e-06,1992.99,7.00999999999999,2,5,2,61,12.136,"rgb(0,0,139)",1.73124108416548
"L2",2.6e-06,1992.99,7.00999999999999,2,6,1,61,11.819,"rgb(0,0,139)",0.843009985734666
"L3",1.506e-06,1993.54,6.46000000000004,4,7,4,61,10.942,"rgb(0,0,205)",1.69380804953559
"L3",1.506e-06,1993.54,6.46000000000004,4,8,3,61,10.671,"rgb(0,0,205)",1.23889318885448
"L3",1.506e-06,1993.54,6.46000000000004,4,9,2,61,10.378,"rgb(0,0,205)",0.803250773993804
"L3",1.506e-06,1993.54,6.46000000000004,4,10,1,61,10.115,"rgb(0,0,205)",0.39144736842105
"M1",1.332e-05,1998.35,1.65000000000009,2,11,2,61,4.476,"rgb(0,0,255)",2.71272727272712
"M1",1.332e-05,1998.35,1.65000000000009,2,12,1,61,4.371,"rgb(0,0,255)",1.32454545454538
"M2",6.05e-07,1998.53,1.47000000000003,2,13,2,61,4.166,"rgb(65,105,225)",2.83401360544212
"M2",6.05e-07,1998.53,1.47000000000003,2,14,1,61,4.056,"rgb(65,105,225)",1.37959183673467
"M3",3.57e-07,1998.64,1.3599999999999,4,15,4,61,3.816,"rgb(70,130,180)",2.80588235294138
"M3",3.57e-07,1998.64,1.3599999999999,4,16,3,61,3.718,"rgb(70,130,180)",2.05036764705897
"M3",3.57e-07,1998.64,1.3599999999999,4,17,2,61,3.613,"rgb(70,130,180)",1.32830882352951
"M3",3.57e-07,1998.64,1.3599999999999,4,18,1,61,3.519,"rgb(70,130,180)",0.646875000000048
"M4",6.51e-10,1998.95,1.04999999999995,4,19,4,61,3.219,"rgb(100,149,237)",3.06571428571442
"M4",6.51e-10,1998.95,1.04999999999995,4,20,3,61,3.112,"rgb(100,149,237)",2.22285714285724
"M4",6.51e-10,1998.95,1.04999999999995,4,21,2,61,2.997,"rgb(100,149,237)",1.42714285714292
"M4",6.51e-10,1998.95,1.04999999999995,4,22,1,61,2.892,"rgb(100,149,237)",0.688571428571458
