"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",1.016e-05,1997.53,2.47000000000003,2,1,2,16,3.4941879,"rgb(123,104,238)",1.4146509716599
"K",1.016e-05,1997.53,2.47000000000003,2,2,1,16,3.2237807,"rgb(123,104,238)",0.652587186234811
"L1",7.81e-07,1999.77,0.230000000000018,2,3,2,16,0.706994,"rgb(25,25,112)",3.0738869565215
"L1",7.81e-07,1999.77,0.230000000000018,2,4,1,16,0.65196,"rgb(25,25,112)",1.41730434782597
"L2",8.95e-10,1999.83,0.170000000000073,2,5,2,16,0.56441,"rgb(0,0,139)",3.32005882352799
"L2",8.95e-10,1999.83,0.170000000000073,2,6,1,16,0.50455,"rgb(0,0,139)",1.48397058823466
"L3",1.644e-09,1999.84,0.160000000000082,4,7,4,16,0.4477,"rgb(0,0,205)",2.79812499999857
"L3",1.644e-09,1999.84,0.160000000000082,4,8,3,16,0.37984,"rgb(0,0,205)",1.78049999999909
"L3",1.644e-09,1999.84,0.160000000000082,4,9,2,16,0.328794,"rgb(0,0,205)",1.02748124999947
"L3",1.644e-09,1999.84,0.160000000000082,4,10,1,16,0.280954,"rgb(0,0,205)",0.438990624999775
"M1",6.59e-08,1999.98,0.0199999999999818,2,11,2,16,0.0880529,"rgb(0,0,255)",4.402645000004
"M1",6.59e-08,1999.98,0.0199999999999818,2,12,1,16,0.0725945,"rgb(0,0,255)",1.81486250000165
"M2",5.66e-11,1999.99,0.00999999999999091,2,13,2,16,0.047222,"rgb(65,105,225)",4.7222000000043
"M2",5.66e-11,1999.99,0.00999999999999091,2,14,1,16,0.03486,"rgb(65,105,225)",1.74300000000159
"M3",1.054e-10,1999.99,0.00999999999999091,4,15,2,16,0.02333788,"rgb(70,130,180)",1.16689400000106
"M3",1.054e-10,1999.99,0.00999999999999091,4,16,2,16,0.01036001,"rgb(70,130,180)",0.518000500000471
