"subshell","CCp","Eic","Vi_q0","nmax","Occ","nh","Z","Ebind","shell_colours","multiplier"
"K",0.001506,1912,88,2,1,2,82,101.3364,"rgb(123,104,238)",1.15155
"K",0.001506,1912,88,2,2,1,82,99.49185,"rgb(123,104,238)",0.565294602272727
"L1",0.000215,1984.14,15.8599999999999,2,3,2,82,24.9382,"rgb(25,25,112)",1.57239596469106
"L1",0.000215,1984.14,15.8599999999999,2,4,1,82,24.55,"rgb(25,25,112)",0.773959646910471
"L2",2.34e-05,1984.8,15.2,2,5,2,82,23.94,"rgb(0,0,139)",1.575
"L2",2.34e-05,1984.8,15.2,2,6,1,82,23.46,"rgb(0,0,139)",0.771710526315787
"L3",5.9e-06,1986.96,13.04,4,7,4,82,20.75,"rgb(0,0,205)",1.59125766871166
"L3",5.9e-06,1986.96,13.04,4,8,3,82,20.38,"rgb(0,0,205)",1.17216257668712
"L3",5.9e-06,1986.96,13.04,4,9,2,82,19.97,"rgb(0,0,205)",0.765720858895708
"L3",5.9e-06,1986.96,13.04,4,10,1,82,19.59,"rgb(0,0,205)",0.375575153374234
"M1",4.91e-05,1996.15,3.84999999999991,2,11,2,82,9.15,"rgb(0,0,255)",2.37662337662343
"M1",4.91e-05,1996.15,3.84999999999991,2,12,1,82,9,"rgb(0,0,255)",1.1688311688312
"M2",6.07e-06,1996.45,3.54999999999995,2,13,2,82,8.68,"rgb(65,105,225)",2.44507042253524
"M2",6.07e-06,1996.45,3.54999999999995,2,14,1,82,8.52,"rgb(65,105,225)",1.20000000000002
"M3",1.587e-06,1996.93,3.06999999999994,4,15,4,82,7.79,"rgb(70,130,180)",2.53745928338767
"M3",1.587e-06,1996.93,3.06999999999994,4,16,3,82,7.65,"rgb(70,130,180)",1.86889250814336
"M3",1.587e-06,1996.93,3.06999999999994,4,17,2,82,7.5,"rgb(70,130,180)",1.22149837133553
"M3",1.587e-06,1996.93,3.06999999999994,4,18,1,82,7.362,"rgb(70,130,180)",0.599511400651478
"M4",7.13e-09,1997.41,2.58999999999992,4,19,4,82,6.924,"rgb(100,149,237)",2.67335907335916
"M4",7.13e-09,1997.41,2.58999999999992,4,20,3,82,6.767,"rgb(100,149,237)",1.95955598455605
"M4",7.13e-09,1997.41,2.58999999999992,4,21,2,82,6.597,"rgb(100,149,237)",1.27355212355216
"M4",7.13e-09,1997.41,2.58999999999992,4,22,1,82,6.442,"rgb(100,149,237)",0.621814671814692
"M5",1.029e-08,1997.52,2.48000000000002,6,23,6,82,6.162,"rgb(0,191,255)",2.48467741935482
"M5",1.029e-08,1997.52,2.48000000000002,6,24,5,82,6.015,"rgb(0,191,255)",2.02116935483869
"M5",1.029e-08,1997.52,2.48000000000002,6,25,4,82,5.862,"rgb(0,191,255)",1.57580645161289
"M5",1.029e-08,1997.52,2.48000000000002,6,26,3,82,5.703,"rgb(0,191,255)",1.14979838709677
"M5",1.029e-08,1997.52,2.48000000000002,6,27,2,82,5.555,"rgb(0,191,255)",0.746639784946231
