"Z","ne_cm3","Te_eV","q","frac"
38,1e+12,0.5,0,0.34726
38,1e+12,0.5,1,0.6527
38,1e+12,0.5,2,3.4751e-05
38,1e+12,0.5,3,6.5605e-38
38,1e+12,0.5,4,0
38,1e+12,0.5,5,0
38,1e+12,0.5,6,0
38,1e+12,0.5,7,0
38,1e+12,0.5,8,0
38,1e+12,0.5,9,0
38,1e+12,0.5,10,0
38,1e+12,0.5,11,0
38,1e+12,0.5,12,0
38,1e+12,0.5,13,0
38,1e+12,0.5,14,0
38,1e+12,0.5,15,0
38,1e+12,0.5,16,0
38,1e+12,0.5,17,0
38,1e+12,0.5,18,0
38,1e+12,0.5,19,0
38,1e+12,0.5,20,0
38,1e+12,0.5,21,0
38,1e+12,0.5,22,0
38,1e+12,0.5,23,0
38,1e+12,0.5,24,0
38,1e+12,0.5,25,0
38,1e+12,0.5,26,0
38,1e+12,0.5,27,0
38,1e+12,0.5,28,0
38,1e+12,0.5,29,0
38,1e+12,0.5,30,0
38,1e+12,0.5,31,0
38,1e+12,0.5,32,0
38,1e+12,0.5,33,0
38,1e+12,0.5,34,0
38,1e+12,0.5,35,0
38,1e+12,0.5,36,0
38,1e+12,0.5,37,0
38,1e+12,0.5,38,0
38,1e+12,1,0,0.00053389
38,1e+12,1,1,0.1604
38,1e+12,1,2,0.83907
38,1e+12,1,3,4.3525e-15
38,1e+12,1,4,4.7416e-36
38,1e+12,1,5,0
38,1e+12,1,6,0
38,1e+12,1,7,0
38,1e+12,1,8,0
38,1e+12,1,9,0
38,1e+12,1,10,0
38,1e+12,1,11,0
38,1e+12,1,12,0
38,1e+12,1,13,0
38,1e+12,1,14,0
38,1e+12,1,15,0
38,1e+12,1,16,0
38,1e+12,1,17,0
38,1e+12,1,18,0
38,1e+12,1,19,0
38,1e+12,1,20,0
38,1e+12,1,21,0
38,1e+12,1,22,0
38,1e+12,1,23,0
38,1e+12,1,24,0
38,1e+12,1,25,0
38,1e+12,1,26,0
38,1e+12,1,27,0
38,1e+12,1,28,0
38,1e+12,1,29,0
38,1e+12,1,30,0
38,1e+12,1,31,0
38,1e+12,1,32,0
38,1e+12,1,33,0
38,1e+12,1,34,0
38,1e+12,1,35,0
38,1e+12,1,36,0
38,1e+12,1,37,0
38,1e+12,1,38,0
38,1e+12,1.5,0,2.2833e-06
38,1e+12,1.5,1,0.0033948
38,1e+12,1.5,2,0.9966
38,1e+12,1.5,3,8.9202e-09
38,1e+12,1.5,4,1.8306e-21
38,1e+12,1.5,5,6.7688e-39
38,1e+12,1.5,6,0
38,1e+12,1.5,7,0
38,1e+12,1.5,8,0
38,1e+12,1.5,9,0
38,1e+12,1.5,10,0
38,1e+12,1.5,11,0
38,1e+12,1.5,12,0
38,1e+12,1.5,13,0
38,1e+12,1.5,14,0
38,1e+12,1.5,15,0
