"Z","ne_cm3","Te_eV","q","frac"
52,1e+12,0.5,0,0.99986
52,1e+12,0.5,1,0.00013778
52,1e+12,0.5,2,1.8346e-15
52,1e+12,0.5,3,9.475e-34
52,1e+12,0.5,4,0
52,1e+12,0.5,5,0
52,1e+12,0.5,6,0
52,1e+12,0.5,7,0
52,1e+12,0.5,8,0
52,1e+12,0.5,9,0
52,1e+12,0.5,10,0
52,1e+12,0.5,11,0
52,1e+12,0.5,12,0
52,1e+12,0.5,13,0
52,1e+12,0.5,14,0
52,1e+12,0.5,15,0
52,1e+12,0.5,16,0
52,1e+12,0.5,17,0
52,1e+12,0.5,18,0
52,1e+12,0.5,19,0
52,1e+12,0.5,20,0
52,1e+12,0.5,21,0
52,1e+12,0.5,22,0
52,1e+12,0.5,23,0
52,1e+12,0.5,24,0
52,1e+12,0.5,25,0
52,1e+12,0.5,26,0
52,1e+12,0.5,27,0
52,1e+12,0.5,28,0
52,1e+12,0.5,29,0
52,1e+12,0.5,30,0
52,1e+12,0.5,31,0
52,1e+12,0.5,32,0
52,1e+12,0.5,33,0
52,1e+12,0.5,34,0
52,1e+12,0.5,35,0
52,1e+12,0.5,36,0
52,1e+12,0.5,37,0
52,1e+12,0.5,38,0
52,1e+12,0.5,39,0
52,1e+12,0.5,40,0
52,1e+12,0.5,41,0
52,1e+12,0.5,42,0
52,1e+12,0.5,43,0
52,1e+12,0.5,44,0
52,1e+12,0.5,45,0
52,1e+12,0.5,46,0
52,1e+12,0.5,47,0
52,1e+12,0.5,48,0
52,1e+12,0.5,49,0
52,1e+12,0.5,50,0
52,1e+12,0.5,51,0
52,1e+12,0.5,52,0
52,1e+12,1,0,0.49616
52,1e+12,1,1,0.50378
52,1e+12,1,2,6.4716e-05
52,1e+12,1,3,8.076e-13
52,1e+12,1,4,5.3013e-25
52,1e+12,1,5,0
52,1e+12,1,6,0
52,1e+12,1,7,0
52,1e+12,1,8,0
52,1e+12,1,9,0
52,1e+12,1,10,0
52,1e+12,1,11,0
52,1e+12,1,12,0
52,1e+12,1,13,0
52,1e+12,1,14,0
52,1e+12,1,15,0
52,1e+12,1,16,0
52,1e+12,1,17,0
52,1e+12,1,18,0
52,1e+12,1,19,0
52,1e+12,1,20,0
52,1e+12,1,21,0
52,1e+12,1,22,0
52,1e+12,1,23,0
52,1e+12,1,24,0
52,1e+12,1,25,0
52,1e+12,1,26,0
52,1e+12,1,27,0
52,1e+12,1,28,0
52,1e+12,1,29,0
52,1e+12,1,30,0
52,1e+12,1,31,0
52,1e+12,1,32,0
52,1e+12,1,33,0
52,1e+12,1,34,0
52,1e+12,1,35,0
52,1e+12,1,36,0
52,1e+12,1,37,0
52,1e+12,1,38,0
52,1e+12,1,39,0
52,1e+12,1,40,0
52,1e+12,1,41,0
52,1e+12,1,42,0
52,1e+12,1,43,0
52,1e+12,1,44,0
52,1e+12,1,45,0
52,1e+12,1,46,0
52,1e+12,1,47,0
52,1e+12,1,48,0
52,1e+12,1,49,0
52,1e+12,1,50,0
52,1e+12,1,51,0
52,1e+12,1,52,0
52,1e+12,1.5,0,0.038622
52,1e+12,1.5,1,0.9306
52,1e+12,1.5,2,0.030776
52,1e+12,1.5,3,1.2419e-06
52,1e+12,1.5,4,7.4468e-14
52,1e+12,1.5,5,1.5303e-28
52,1e+12,1.5,6,0
52,1e+12,1.5,7,0
52,1e+12,1.5,8,0
52,1e+12,1.5,9,0
52,1e+12,1.5,10,0
52,1e+12,1.5,11,0
52,1e+12,1.5,12,0
52,1e+12,1.5,13,0
52,1e+12,1.5,14,0
52,1e+12,1.5,15,0
52,1e+12,1.5,16,0
52,1e+12,1.5,17,0
