"Z","ne_cm3","Te_eV","q","frac"
12,1e+12,0.5,0,0.99184
12,1e+12,0.5,1,0.008156
12,1e+12,0.5,2,1.0502e-11
12,1e+12,0.5,3,0
12,1e+12,0.5,4,0
12,1e+12,0.5,5,0
12,1e+12,0.5,6,0
12,1e+12,0.5,7,0
12,1e+12,0.5,8,0
12,1e+12,0.5,9,0
12,1e+12,0.5,10,0
12,1e+12,0.5,11,0
12,1e+12,0.5,12,0
12,1e+12,1,0,0.01775
12,1e+12,1,1,0.97465
12,1e+12,1,2,0.0075972
12,1e+12,1,3,1.4602e-34
12,1e+12,1,4,0
12,1e+12,1,5,0
12,1e+12,1,6,0
12,1e+12,1,7,0
12,1e+12,1,8,0
12,1e+12,1,9,0
12,1e+12,1,10,0
12,1e+12,1,11,0
12,1e+12,1,12,0
12,1e+12,1.5,0,0.0003656
12,1e+12,1.5,1,0.37417
12,1e+12,1.5,2,0.62547
12,1e+12,1.5,3,7.5743e-21
12,1e+12,1.5,4,0
12,1e+12,1.5,5,0
12,1e+12,1.5,6,0
12,1e+12,1.5,7,0
12,1e+12,1.5,8,0
12,1e+12,1.5,9,0
12,1e+12,1.5,10,0
12,1e+12,1.5,11,0
12,1e+12,1.5,12,0
12,1e+12,2,0,1.1642e-05
12,1e+12,2,1,0.036164
12,1e+12,2,2,0.96382
12,1e+12,2,3,1.0273e-14
12,1e+12,2,4,1.3488e-35
12,1e+12,2,5,0
12,1e+12,2,6,0
12,1e+12,2,7,0
12,1e+12,2,8,0
12,1e+12,2,9,0
12,1e+12,2,10,0
12,1e+12,2,11,0
12,1e+12,2,12,0
12,1e+12,5,0,1.3266e-08
12,1e+12,5,1,0.00018607
12,1e+12,5,2,0.99895
12,1e+12,5,3,0.00086587
12,1e+12,5,4,5.6089e-10
12,1e+12,5,5,1.8954e-19
12,1e+12,5,6,2.4062e-33
12,1e+12,5,7,0
12,1e+12,5,8,0
12,1e+12,5,9,0
12,1e+12,5,10,0
12,1e+12,5,11,0
12,1e+12,5,12,0
12,1e+12,7,0,5.2872e-09
12,1e+12,7,1,0.00011448
12,1e+12,7,2,0.90192
12,1e+12,7,3,0.097924
12,1e+12,7,4,4.6081e-05
12,1e+12,7,5,7.3114e-11
12,1e+12,7,6,5.6509e-20
12,1e+12,7,7,6.995e-32
12,1e+12,7,8,0
12,1e+12,7,9,0
12,1e+12,7,10,0
12,1e+12,7,11,0
12,1e+12,7,12,0
12,1e+12,10,0,5.494e-10
12,1e+12,10,1,6.8363e-05
12,1e+12,10,2,0.3155
12,1e+12,10,3,0.65204
12,1e+12,10,4,0.032364
12,1e+12,10,5,2.9389e-05
12,1e+12,10,6,9.1657e-11
12,1e+12,10,7,2.3787e-18
12,1e+12,10,8,4.2282e-28
12,1e+12,10,9,4.28517e-42
12,1e+12,10,10,0
12,1e+12,10,11,0
12,1e+12,10,12,0
12,1e+12,15,0,4.3637e-11
12,1e+12,15,1,1.7155e-05
12,1e+12,15,2,0.051139
12,1e+12,15,3,0.51613
12,1e+12,15,4,0.40278
12,1e+12,15,5,0.029896
12,1e+12,15,6,4.5956e-05
12,1e+12,15,7,2.4258e-09
12,1e+12,15,8,4.1312e-15
12,1e+12,15,9,4.893e-24
12,1e+12,15,10,9.2168e-34
12,1e+12,15,11,0
12,1e+12,15,12,0
12,1e+12,23,0,1.4026e-12
12,1e+12,23,1,1.3826e-06
12,1e+12,23,2,0.0039606
12,1e+12,23,3,0.12346
12,1e+12,23,4,0.48965
12,1e+12,23,5,0.36182
12,1e+12,23,6,0.020967
12,1e+12,23,7,0.00014042
12,1e+12,23,8,1.1594e-07
12,1e+12,23,9,5.1697e-13
12,1e+12,23,10,7.8648e-19
12,1e+12,23,11,0
12,1e+12,23,12,0
12,1e+12,32,0,5.6354e-14
12,1e+12,32,1,1.0338e-07
12,1e+12,32,2,0.00034886
12,1e+12,32,3,0.022935
12,1e+12,32,4,0.23801
12,1e+12,32,5,0.55385
12,1e+12,32,6,0.17368
12,1e+12,32,7,0.011008
12,1e+12,32,8,0.00017069
12,1e+12,32,9,5.6547e-08
12,1e+12,32,10,1.1169e-11
12,1e+12,32,11,1.2447e-35
12,1e+12,32,12,0
12,1e+12,52,0,2.0768e-16
12,1e+12,52,1,8.6184e-10
12,1e+12,52,2,4.4209e-06
12,1e+12,52,3,0.00078458
12,1e+12,52,4,0.026859
12,1e+12,52,5,0.23592
12,1e+12,52,6,0.43601
12,1e+12,52,7,0.24716
12,1e+12,52,8,0.052244
12,1e+12,52,9,0.00099089
12,1e+12,52,10,2.8095e-05
12,1e+12,52,11,8.7119e-20
12,1e+12,52,12,1.577e-36
12,1e+12,74,0,1.5249e-18
12,1e+12,74,1,1.0843e-11
12,1e+12,74,2,8.0912e-08
12,1e+12,74,3,2.7916e-05
12,1e+12,74,4,0.0020507
12,1e+12,74,5,0.040994
12,1e+12,74,6,0.21
12,1e+12,74,7,0.39017
12,1e+12,74,8,0.30464
12,1e+12,74,9,0.038698
12,1e+12,74,10,0.013418
12,1e+12,74,11,1.5016e-12
12,1e+12,74,12,3.0477e-24
12,1e+12,100,0,1.0576e-20
12,1e+12,100,1,1.1625e-13
12,1e+12,100,2,1.2307e-09
12,1e+12,100,3,7.2908e-07
12,1e+12,100,4,9.7749e-05
12,1e+12,100,5,0.0037096
12,1e+12,100,6,0.040686
12,1e+12,100,7,0.1786
12,1e+12,100,8,0.34873
12,1e+12,100,9,0.15399
12,1e+12,100,10,0.27418
12,1e+12,100,11,2.15e-08
12,1e+12,100,12,6.1226e-17
12,1e+12,165,0,4.4225e-25
12,1e+12,165,1,9.6482e-18
12,1e+12,165,2,1.856e-13
12,1e+12,165,3,2.5648e-10
12,1e+12,165,4,8.6869e-08
12,1e+12,165,5,8.7028e-06
12,1e+12,165,6,0.00029022
12,1e+12,165,7,0.0043235
12,1e+12,165,8,0.030396
12,1e+12,165,9,0.068075
12,1e+12,165,10,0.89677
12,1e+12,165,11,0.00013232
12,1e+12,165,12,1.5392e-09
12,1e+12,235,0,4.8402e-28
12,1e+12,235,1,1.6875e-20
12,1e+12,235,2,5.0385e-16
12,1e+12,235,3,1.2304e-12
12,1e+12,235,4,7.6427e-10
12,1e+12,235,5,1.446e-07
12,1e+12,235,6,9.7232e-06
12,1e+12,235,7,0.00030827
12,1e+12,235,8,0.0047352
12,1e+12,235,9,0.026872
12,1e+12,235,10,0.96295
12,1e+12,235,11,0.005122
12,1e+12,235,12,3.1052e-06
12,1e+12,310,0,3.4652e-30
12,1e+12,310,1,1.7378e-22
12,1e+12,310,2,7.3535e-18
12,1e+12,310,3,2.7541e-14
12,1e+12,310,4,2.7037e-11
12,1e+12,310,5,8.1997e-09
12,1e+12,310,6,9.2188e-07
12,1e+12,310,7,5.0364e-05
12,1e+12,310,8,0.0013529
12,1e+12,310,9,0.014554
12,1e+12,310,10,0.94245
12,1e+12,310,11,0.041327
12,1e+12,310,12,0.00026069
12,1e+12,390,0,6.6243e-32
12,1e+12,390,1,4.4878e-24
12,1e+12,390,2,2.5385e-19
12,1e+12,390,3,1.3561e-15
12,1e+12,390,4,1.9201e-12
12,1e+12,390,5,8.5055e-10
12,1e+12,390,6,1.4292e-07
