"Z","ne_cm3","Te_eV","q","frac"
11,1e+12,0.5,0,0.26141
11,1e+12,0.5,1,0.73859
11,1e+12,0.5,2,2.7251e-38
11,1e+12,0.5,3,0
11,1e+12,0.5,4,0
11,1e+12,0.5,5,0
11,1e+12,0.5,6,0
11,1e+12,0.5,7,0
11,1e+12,0.5,8,0
11,1e+12,0.5,9,0
11,1e+12,0.5,10,0
11,1e+12,0.5,11,0
11,1e+12,1,0,0.00063789
11,1e+12,1,1,0.99936
11,1e+12,1,2,2.6296e-17
11,1e+12,1,3,2.8026e-45
11,1e+12,1,4,0
11,1e+12,1,5,0
11,1e+12,1,6,0
11,1e+12,1,7,0
11,1e+12,1,8,0
11,1e+12,1,9,0
11,1e+12,1,10,0
11,1e+12,1,11,0
11,1e+12,1.5,0,5.7925e-05
11,1e+12,1.5,1,0.99994
11,1e+12,1.5,2,2.8753e-10
11,1e+12,1.5,3,1.1299e-27
11,1e+12,1.5,4,0
11,1e+12,1.5,5,0
11,1e+12,1.5,6,0
11,1e+12,1.5,7,0
11,1e+12,1.5,8,0
11,1e+12,1.5,9,0
11,1e+12,1.5,10,0
11,1e+12,1.5,11,0
11,1e+12,2,0,1.5264e-05
11,1e+12,2,1,0.99998
11,1e+12,2,2,1.0557e-06
11,1e+12,2,3,8.8398e-19
11,1e+12,2,4,2.1525e-37
11,1e+12,2,5,0
11,1e+12,2,6,0
11,1e+12,2,7,0
11,1e+12,2,8,0
11,1e+12,2,9,0
11,1e+12,2,10,0
11,1e+12,2,11,0
11,1e+12,5,0,1.9446e-07
11,1e+12,5,1,0.21003
11,1e+12,5,2,0.78592
11,1e+12,5,3,0.0040484
11,1e+12,5,4,2.194e-08
11,1e+12,5,5,1.1337e-17
11,1e+12,5,6,2.362e-30
11,1e+12,5,7,0
11,1e+12,5,8,0
11,1e+12,5,9,0
11,1e+12,5,10,0
11,1e+12,5,11,0
11,1e+12,7,0,1.069e-08
11,1e+12,7,1,0.022416
11,1e+12,7,2,0.73888
11,1e+12,7,3,0.23819
11,1e+12,7,4,0.00051723
11,1e+12,7,5,1.0188e-09
11,1e+12,7,6,5.5345e-18
11,1e+12,7,7,6.1385e-29
11,1e+12,7,8,4.2039e-45
11,1e+12,7,9,0
11,1e+12,7,10,0
11,1e+12,7,11,0
11,1e+12,10,0,1.2122e-09
11,1e+12,10,1,0.0022349
11,1e+12,10,2,0.20987
11,1e+12,10,3,0.68773
11,1e+12,10,4,0.10008
11,1e+12,10,5,8.7605e-05
11,1e+12,10,6,9.5733e-10
11,1e+12,10,7,1.1154e-16
11,1e+12,10,8,1.4012e-27
11,1e+12,10,9,1.3195e-39
11,1e+12,10,10,0
11,1e+12,10,11,0
11,1e+12,15,0,7.6806e-11
11,1e+12,15,1,0.000126
11,1e+12,15,2,0.026971
11,1e+12,15,3,0.36121
11,1e+12,15,4,0.57935
11,1e+12,15,5,0.032242
11,1e+12,15,6,9.6176e-05
11,1e+12,15,7,1.4363e-08
11,1e+12,15,8,2.4239e-15
11,1e+12,15,9,7.8417e-23
11,1e+12,15,10,0
11,1e+12,15,11,0
11,1e+12,23,0,2.7519e-12
11,1e+12,23,1,4.6597e-06
11,1e+12,23,2,0.0021698
11,1e+12,23,3,0.086983
11,1e+12,23,4,0.56007
11,1e+12,23,5,0.32309
11,1e+12,23,6,0.027275
11,1e+12,23,7,0.00040059
11,1e+12,23,8,5.2484e-08
11,1e+12,23,9,2.8705e-12
11,1e+12,23,10,6.9186e-40
11,1e+12,23,11,0
11,1e+12,32,0,1.2629e-13
11,1e+12,32,1,2.4171e-07
11,1e+12,32,2,0.00020017
11,1e+12,32,3,0.016787
11,1e+12,32,4,0.2501
11,1e+12,32,5,0.49538
11,1e+12,32,6,0.2123
11,1e+12,32,7,0.025129
11,1e+12,32,8,9.8276e-05
11,1e+12,32,9,3.0537e-07
11,1e+12,32,10,6.531e-27
11,1e+12,32,11,0
11,1e+12,52,0,4.2013e-16
11,1e+12,52,1,1.1232e-09
11,1e+12,52,2,2.0971e-06
11,1e+12,52,3,0.00046884
11,1e+12,52,4,0.020396
11,1e+12,52,5,0.16833
11,1e+12,52,6,0.41141
11,1e+12,52,7,0.3587
11,1e+12,52,8,0.033949
11,1e+12,52,9,0.0067429
11,1e+12,52,10,1.1362e-14
11,1e+12,52,11,1.4882e-28
11,1e+12,74,0,2.3443e-18
11,1e+12,74,1,8.7485e-12
11,1e+12,74,2,2.8869e-08
11,1e+12,74,3,1.2495e-05
11,1e+12,74,4,0.0011007
11,1e+12,74,5,0.021718
11,1e+12,74,6,0.14547
11,1e+12,74,7,0.3765
11,1e+12,74,8,0.17168
11,1e+12,74,9,0.28352
11,1e+12,74,10,3.1688e-09
11,1e+12,74,11,7.7551e-19
11,1e+12,100,0,9.0167e-21
11,1e+12,100,1,4.6317e-14
11,1e+12,100,2,2.4463e-10
11,1e+12,100,3,1.8035e-07
11,1e+12,100,4,2.791e-05
11,1e+12,100,5,0.0010748
11,1e+12,100,6,0.015293
11,1e+12,100,7,0.087724
11,1e+12,100,8,0.1168
11,1e+12,100,9,0.77908
11,1e+12,100,10,2.1495e-06
11,1e+12,100,11,2.4485e-13
11,1e+12,165,0,8.4991e-25
11,1e+12,165,1,7.8675e-18
11,1e+12,165,2,8.9362e-14
11,1e+12,165,3,1.5272e-10
11,1e+12,165,4,5.7101e-08
11,1e+12,165,5,6.0097e-06
11,1e+12,165,6,0.00025732
11,1e+12,165,7,0.0046564
11,1e+12,165,8,0.026251
11,1e+12,165,9,0.96728
11,1e+12,165,10,0.0015482
11,1e+12,165,11,2.091e-07
11,1e+12,235,0,2.3929e-27
11,1e+12,235,1,3.4641e-20
11,1e+12,235,2,6.6121e-16
11,1e+12,235,3,1.9822e-12
11,1e+12,235,4,1.3313e-09
11,1e+12,235,5,2.6834e-07
11,1e+12,235,6,2.3026e-05
11,1e+12,235,7,0.0008541
11,1e+12,235,8,0.011231
11,1e+12,235,9,0.95598
11,1e+12,235,10,0.031783
11,1e+12,235,11,0.00012712
11,1e+12,310,0,3.0312e-29
11,1e+12,310,1,6.2963e-22
11,1e+12,310,2,1.7971e-17
11,1e+12,310,3,8.25e-14
11,1e+12,310,4,8.5912e-11
11,1e+12,310,5,2.7982e-08
11,1e+12,310,6,3.979e-06
11,1e+12,310,7,0.00024875
11,1e+12,310,8,0.005897
11,1e+12,310,9,0.82475
11,1e+12,310,10,0.16416
11,1e+12,310,11,0.0049444
11,1e+12,390,0,7.7579e-31
11,1e+12,390,1,2.1815e-23
11,1e+12,390,2,8.574e-19
11,1e+12,390,3,5.5141e-15
11,1e+12,390,4,8.1742e-12
11,1e+12,390,5,3.9007e-09
11,1e+12,390,6,8.3092e-07
11,1e+12,390,7,7.8231e-05
11,1e+12,390,8,0.0029103
11,1e+12,390,9,0.57529
11,1e+12,390,10,0.37762
11,1e+12,390,11,0.044104
11,1e+12,475,0,2.8197e-32
11,1e+12,475,1,1.0293e-24
11,1e+12,475,2,5.2044e-20
11,1e+12,475,3,4.532e-16
11,1e+12,475,4,9.1467e-13
11,1e+12,475,5,6.0053e-10
11,1e+12,475,6,1.783e-07
11,1e+12,475,7,2.3589e-05
11,1e+12,475,8,0.0012612
11,1e+12,475,9,0.32857
11,1e+12,475,10,0.51065
11,1e+12,475,11,0.1595
11,1e+12,655,0,9.704e-35
11,1e+12,655,1,5.4176e-27
11,1e+12,655,2,4.2201e-22
11,1e+12,655,3,5.7465e-18
11,1e+12,655,4,1.8748e-14
11,1e+12,655,5,2.0356e-11
11,1e+12,655,6,1.0119e-08
11,1e+12,655,7,2.2628e-06
11,1e+12,655,8,0.00021009
11,1e+12,655,9,0.084493
11,1e+12,655,10,0.42162
11,1e+12,655,11,0.49368
11,1e+12,845,0,1.0168e-36
11,1e+12,845,1,7.9329e-29
11,1e+12,845,2,8.6532e-24
11,1e+12,845,3,1.6612e-19
11,1e+12,845,4,7.7756e-16
11,1e+12,845,5,1.2361e-12
11,1e+12,845,6,9.1768e-10
11,1e+12,845,7,3.0599e-07
11,1e+12,845,8,4.2729e-05
11,1e+12,845,9,0.024245
11,1e+12,845,10,0.25973
11,1e+12,845,11,0.71598
11,1e+12,1000,0,5.1931e-38
11,1e+12,1000,1,5.0498e-30
11,1e+12,1000,2,6.8639e-25
11,1e+12,1000,3,1.6582e-20
11,1e+12,1000,4,9.6756e-17
11,1e+12,1000,5,1.9929e-13
11,1e+12,1000,6,1.8903e-10
11,1e+12,1000,7,8.2405e-08
11,1e+12,1000,8,1.4994e-05
11,1e+12,1000,9,0.010695
11,1e+12,1000,10,0.17967
11,1e+12,1000,11,0.80962
