"Z","ne_cm3","Te_eV","q","frac"
41,1e+12,0.5,0,0.70268
41,1e+12,0.5,1,0.29732
41,1e+12,0.5,2,1.7646e-07
41,1e+12,0.5,3,6.9686e-24
41,1e+12,0.5,4,0
41,1e+12,0.5,5,0
41,1e+12,0.5,6,0
41,1e+12,0.5,7,0
41,1e+12,0.5,8,0
41,1e+12,0.5,9,0
41,1e+12,0.5,10,0
41,1e+12,0.5,11,0
41,1e+12,0.5,12,0
41,1e+12,0.5,13,0
41,1e+12,0.5,14,0
41,1e+12,0.5,15,0
41,1e+12,0.5,16,0
41,1e+12,0.5,17,0
41,1e+12,0.5,18,0
41,1e+12,0.5,19,0
41,1e+12,0.5,20,0
41,1e+12,0.5,21,0
41,1e+12,0.5,22,0
41,1e+12,0.5,23,0
41,1e+12,0.5,24,0
41,1e+12,0.5,25,0
41,1e+12,0.5,26,0
41,1e+12,0.5,27,0
41,1e+12,0.5,28,0
41,1e+12,0.5,29,0
41,1e+12,0.5,30,0
41,1e+12,0.5,31,0
41,1e+12,0.5,32,0
41,1e+12,0.5,33,0
41,1e+12,0.5,34,0
41,1e+12,0.5,35,0
41,1e+12,0.5,36,0
41,1e+12,0.5,37,0
41,1e+12,0.5,38,0
41,1e+12,0.5,39,0
41,1e+12,0.5,40,0
41,1e+12,0.5,41,0
41,1e+12,1,0,0.010019
41,1e+12,1,1,0.90738
41,1e+12,1,2,0.0826
41,1e+12,1,3,9.8211e-08
41,1e+12,1,4,1.5123e-19
41,1e+12,1,5,7.4749e-38
41,1e+12,1,6,0
41,1e+12,1,7,0
41,1e+12,1,8,0
41,1e+12,1,9,0
41,1e+12,1,10,0
41,1e+12,1,11,0
41,1e+12,1,12,0
41,1e+12,1,13,0
41,1e+12,1,14,0
41,1e+12,1,15,0
41,1e+12,1,16,0
41,1e+12,1,17,0
41,1e+12,1,18,0
41,1e+12,1,19,0
41,1e+12,1,20,0
41,1e+12,1,21,0
41,1e+12,1,22,0
41,1e+12,1,23,0
41,1e+12,1,24,0
41,1e+12,1,25,0
41,1e+12,1,26,0
41,1e+12,1,27,0
41,1e+12,1,28,0
41,1e+12,1,29,0
41,1e+12,1,30,0
41,1e+12,1,31,0
41,1e+12,1,32,0
41,1e+12,1,33,0
41,1e+12,1,34,0
41,1e+12,1,35,0
41,1e+12,1,36,0
41,1e+12,1,37,0
41,1e+12,1,38,0
41,1e+12,1,39,0
41,1e+12,1,40,0
41,1e+12,1,41,0
41,1e+12,1.5,0,0.00051088
41,1e+12,1.5,1,0.27286
41,1e+12,1.5,2,0.72532
41,1e+12,1.5,3,0.0013003
41,1e+12,1.5,4,3.7558e-10
41,1e+12,1.5,5,4.5127e-21
41,1e+12,1.5,6,0
41,1e+12,1.5,7,0
41,1e+12,1.5,8,0
41,1e+12,1.5,9,0
41,1e+12,1.5,10,0
41,1e+12,1.5,11,0
41,1e+12,1.5,12,0
41,1e+12,1.5,13,0
41,1e+12,1.5,14,0
41,1e+12,1.5,15,0
41,1e+12,1.5,16,0
41,1e+12,1.5,17,0
41,1e+12,1.5,18,0
41,1e+12,1.5,19,0
41,1e+12,1.5,20,0
41,1e+12,1.5,21,0
41,1e+12,1.5,22,0
41,1e+12,1.5,23,0
41,1e+12,1.5,24,0
41,1e+12,1.5,25,0
41,1e+12,1.5,26,0
41,1e+12,1.5,27,0
41,1e+12,1.5,28,0
41,1e+12,1.5,29,0
41,1e+12,1.5,30,0
41,1e+12,1.5,31,0
41,1e+12,1.5,32,0
41,1e+12,1.5,33,0
41,1e+12,1.5,34,0
41,1e+12,1.5,35,0
41,1e+12,1.5,36,0
41,1e+12,1.5,37,0
41,1e+12,1.5,38,0
41,1e+12,1.5,39,0
41,1e+12,1.5,40,0
41,1e+12,1.5,41,0
41,1e+12,2,0,4.95e-05
41,1e+12,2,1,0.066869
41,1e+12,2,2,0.89039
41,1e+12,2,3,0.04269
41,1e+12,2,4,3.56e-06
41,1e+12,2,5,2.3249e-13
41,1e+12,2,6,1.3647e-32
41,1e+12,2,7,0
41,1e+12,2,8,0
41,1e+12,2,9,0
41,1e+12,2,10,0
41,1e+12,2,11,0
41,1e+12,2,12,0
41,1e+12,2,13,0
41,1e+12,2,14,0
41,1e+12,2,15,0
41,1e+12,2,16,0
41,1e+12,2,17,0
41,1e+12,2,18,0
41,1e+12,2,19,0
41,1e+12,2,20,0
41,1e+12,2,21,0
41,1e+12,2,22,0
41,1e+12,2,23,0
41,1e+12,2,24,0
41,1e+12,2,25,0
41,1e+12,2,26,0
41,1e+12,2,27,0
41,1e+12,2,28,0
41,1e+12,2,29,0
41,1e+12,2,30,0
41,1e+12,2,31,0
41,1e+12,2,32,0
41,1e+12,2,33,0
41,1e+12,2,34,0
41,1e+12,2,35,0
41,1e+12,2,36,0
41,1e+12,2,37,0
41,1e+12,2,38,0
41,1e+12,2,39,0
