"Z","ne_cm3","Te_eV","q","frac"
29,1e+12,0.5,0,0.99988
29,1e+12,0.5,1,0.00011875
29,1e+12,0.5,2,1.47e-14
29,1e+12,0.5,3,1.54773e-41
29,1e+12,0.5,4,0
29,1e+12,0.5,5,0
29,1e+12,0.5,6,0
29,1e+12,0.5,7,0
29,1e+12,0.5,8,0
29,1e+12,0.5,9,0
29,1e+12,0.5,10,0
29,1e+12,0.5,11,0
29,1e+12,0.5,12,0
29,1e+12,0.5,13,0
29,1e+12,0.5,14,0
29,1e+12,0.5,15,0
29,1e+12,0.5,16,0
29,1e+12,0.5,17,0
29,1e+12,0.5,18,0
29,1e+12,0.5,19,0
29,1e+12,0.5,20,0
29,1e+12,0.5,21,0
29,1e+12,0.5,22,0
29,1e+12,0.5,23,0
29,1e+12,0.5,24,0
29,1e+12,0.5,25,0
29,1e+12,0.5,26,0
29,1e+12,0.5,27,0
29,1e+12,0.5,28,0
29,1e+12,0.5,29,0
29,1e+12,1,0,0.88607
29,1e+12,1,1,0.11377
29,1e+12,1,2,0.0001665
29,1e+12,1,3,7.1135e-16
29,1e+12,1,4,5.6569e-37
29,1e+12,1,5,0
29,1e+12,1,6,0
29,1e+12,1,7,0
29,1e+12,1,8,0
29,1e+12,1,9,0
29,1e+12,1,10,0
29,1e+12,1,11,0
29,1e+12,1,12,0
29,1e+12,1,13,0
29,1e+12,1,14,0
29,1e+12,1,15,0
29,1e+12,1,16,0
29,1e+12,1,17,0
29,1e+12,1,18,0
29,1e+12,1,19,0
29,1e+12,1,20,0
29,1e+12,1,21,0
29,1e+12,1,22,0
29,1e+12,1,23,0
29,1e+12,1,24,0
29,1e+12,1,25,0
29,1e+12,1,26,0
29,1e+12,1,27,0
29,1e+12,1,28,0
29,1e+12,1,29,0
29,1e+12,1.5,0,0.33054
29,1e+12,1.5,1,0.58934
29,1e+12,1.5,2,0.080119
29,1e+12,1.5,3,4.2983e-08
29,1e+12,1.5,4,7.7519e-21
29,1e+12,1.5,5,7.02989e-41
29,1e+12,1.5,6,0
29,1e+12,1.5,7,0
29,1e+12,1.5,8,0
29,1e+12,1.5,9,0
29,1e+12,1.5,10,0
29,1e+12,1.5,11,0
29,1e+12,1.5,12,0
29,1e+12,1.5,13,0
29,1e+12,1.5,14,0
29,1e+12,1.5,15,0
29,1e+12,1.5,16,0
29,1e+12,1.5,17,0
29,1e+12,1.5,18,0
29,1e+12,1.5,19,0
29,1e+12,1.5,20,0
29,1e+12,1.5,21,0
29,1e+12,1.5,22,0
29,1e+12,1.5,23,0
29,1e+12,1.5,24,0
29,1e+12,1.5,25,0
29,1e+12,1.5,26,0
29,1e+12,1.5,27,0
29,1e+12,1.5,28,0
29,1e+12,1.5,29,0
29,1e+12,2,0,0.051303
29,1e+12,2,1,0.40147
29,1e+12,2,2,0.54713
29,1e+12,2,3,0.00010006
29,1e+12,2,4,2.4982e-13
29,1e+12,2,5,1.8617e-27
29,1e+12,2,6,0
29,1e+12,2,7,0
29,1e+12,2,8,0
29,1e+12,2,9,0
29,1e+12,2,10,0
29,1e+12,2,11,0
29,1e+12,2,12,0
29,1e+12,2,13,0
