"Z","ne_cm3","Te_eV","q","frac"
43,1e+12,0.5,0,0.57095
43,1e+12,0.5,1,0.42905
43,1e+12,0.5,2,9.1145e-10
43,1e+12,0.5,3,1.2328e-29
43,1e+12,0.5,4,0
43,1e+12,0.5,5,0
43,1e+12,0.5,6,0
43,1e+12,0.5,7,0
43,1e+12,0.5,8,0
43,1e+12,0.5,9,0
43,1e+12,0.5,10,0
43,1e+12,0.5,11,0
43,1e+12,0.5,12,0
43,1e+12,0.5,13,0
43,1e+12,0.5,14,0
43,1e+12,0.5,15,0
43,1e+12,0.5,16,0
43,1e+12,0.5,17,0
43,1e+12,0.5,18,0
43,1e+12,0.5,19,0
43,1e+12,0.5,20,0
43,1e+12,0.5,21,0
43,1e+12,0.5,22,0
43,1e+12,0.5,23,0
43,1e+12,0.5,24,0
43,1e+12,0.5,25,0
43,1e+12,0.5,26,0
43,1e+12,0.5,27,0
43,1e+12,0.5,28,0
43,1e+12,0.5,29,0
43,1e+12,0.5,30,0
43,1e+12,0.5,31,0
43,1e+12,0.5,32,0
43,1e+12,0.5,33,0
43,1e+12,0.5,34,0
43,1e+12,0.5,35,0
43,1e+12,0.5,36,0
43,1e+12,0.5,37,0
43,1e+12,0.5,38,0
43,1e+12,0.5,39,0
43,1e+12,0.5,40,0
43,1e+12,0.5,41,0
43,1e+12,0.5,42,0
43,1e+12,0.5,43,0
43,1e+12,1,0,0.0088117
43,1e+12,1,1,0.97697
43,1e+12,1,2,0.014219
43,1e+12,1,3,3.5083e-10
43,1e+12,1,4,2.9742e-24
43,1e+12,1,5,4.2039e-45
43,1e+12,1,6,0
43,1e+12,1,7,0
43,1e+12,1,8,0
43,1e+12,1,9,0
43,1e+12,1,10,0
43,1e+12,1,11,0
43,1e+12,1,12,0
43,1e+12,1,13,0
43,1e+12,1,14,0
43,1e+12,1,15,0
43,1e+12,1,16,0
43,1e+12,1,17,0
43,1e+12,1,18,0
43,1e+12,1,19,0
43,1e+12,1,20,0
43,1e+12,1,21,0
43,1e+12,1,22,0
43,1e+12,1,23,0
43,1e+12,1,24,0
43,1e+12,1,25,0
43,1e+12,1,26,0
43,1e+12,1,27,0
43,1e+12,1,28,0
43,1e+12,1,29,0
43,1e+12,1,30,0
43,1e+12,1,31,0
43,1e+12,1,32,0
43,1e+12,1,33,0
43,1e+12,1,34,0
43,1e+12,1,35,0
43,1e+12,1,36,0
43,1e+12,1,37,0
43,1e+12,1,38,0
