"Z","ne_cm3","Te_eV","q","frac"
32,1e+12,0.5,0,0.72847
32,1e+12,0.5,1,0.27153
32,1e+12,0.5,2,2.7711e-09
32,1e+12,0.5,3,2.4806e-35
32,1e+12,0.5,4,0
32,1e+12,0.5,5,0
32,1e+12,0.5,6,0
32,1e+12,0.5,7,0
32,1e+12,0.5,8,0
32,1e+12,0.5,9,0
32,1e+12,0.5,10,0
32,1e+12,0.5,11,0
32,1e+12,0.5,12,0
32,1e+12,0.5,13,0
32,1e+12,0.5,14,0
32,1e+12,0.5,15,0
32,1e+12,0.5,16,0
32,1e+12,0.5,17,0
32,1e+12,0.5,18,0
32,1e+12,0.5,19,0
32,1e+12,0.5,20,0
32,1e+12,0.5,21,0
32,1e+12,0.5,22,0
32,1e+12,0.5,23,0
32,1e+12,0.5,24,0
32,1e+12,0.5,25,0
32,1e+12,0.5,26,0
32,1e+12,0.5,27,0
32,1e+12,0.5,28,0
32,1e+12,0.5,29,0
32,1e+12,0.5,30,0
32,1e+12,0.5,31,0
32,1e+12,0.5,32,0
32,1e+12,1,0,0.0027882
32,1e+12,1,1,0.96212
32,1e+12,1,2,0.035096
32,1e+12,1,3,2.6426e-13
32,1e+12,1,4,1.4435e-30
32,1e+12,1,5,0
32,1e+12,1,6,0
32,1e+12,1,7,0
32,1e+12,1,8,0
32,1e+12,1,9,0
32,1e+12,1,10,0
32,1e+12,1,11,0
32,1e+12,1,12,0
32,1e+12,1,13,0
32,1e+12,1,14,0
32,1e+12,1,15,0
32,1e+12,1,16,0
32,1e+12,1,17,0
32,1e+12,1,18,0
32,1e+12,1,19,0
32,1e+12,1,20,0
32,1e+12,1,21,0
32,1e+12,1,22,0
32,1e+12,1,23,0
32,1e+12,1,24,0
32,1e+12,1,25,0
32,1e+12,1,26,0
32,1e+12,1,27,0
32,1e+12,1,28,0
32,1e+12,1,29,0
32,1e+12,1,30,0
32,1e+12,1,31,0
32,1e+12,1,32,0
32,1e+12,1.5,0,0.00016912
32,1e+12,1.5,1,0.12808
32,1e+12,1.5,2,0.87175
32,1e+12,1.5,3,7.6535e-07
32,1e+12,1.5,4,2.7597e-17
32,1e+12,1.5,5,4.0349e-40
32,1e+12,1.5,6,0
32,1e+12,1.5,7,0
