"Z","ne_cm3","Te_eV","q","frac"
24,1e+12,0.5,0,0.99658
24,1e+12,0.5,1,0.0034188
24,1e+12,0.5,2,3.017e-13
24,1e+12,0.5,3,2.5687e-36
24,1e+12,0.5,4,0
24,1e+12,0.5,5,0
24,1e+12,0.5,6,0
24,1e+12,0.5,7,0
24,1e+12,0.5,8,0
24,1e+12,0.5,9,0
24,1e+12,0.5,10,0
24,1e+12,0.5,11,0
24,1e+12,0.5,12,0
24,1e+12,0.5,13,0
24,1e+12,0.5,14,0
24,1e+12,0.5,15,0
24,1e+12,0.5,16,0
24,1e+12,0.5,17,0
24,1e+12,0.5,18,0
24,1e+12,0.5,19,0
24,1e+12,0.5,20,0
24,1e+12,0.5,21,0
24,1e+12,0.5,22,0
24,1e+12,0.5,23,0
24,1e+12,0.5,24,0
24,1e+12,1,0,0.35077
24,1e+12,1,1,0.64833
24,1e+12,1,2,0.00089883
24,1e+12,1,3,3.6096e-13
24,1e+12,1,4,5.1641e-31
24,1e+12,1,5,0
24,1e+12,1,6,0
24,1e+12,1,7,0
24,1e+12,1,8,0
24,1e+12,1,9,0
24,1e+12,1,10,0
24,1e+12,1,11,0
24,1e+12,1,12,0
24,1e+12,1,13,0
24,1e+12,1,14,0
24,1e+12,1,15,0
24,1e+12,1,16,0
24,1e+12,1,17,0
24,1e+12,1,18,0
24,1e+12,1,19,0
24,1e+12,1,20,0
24,1e+12,1,21,0
24,1e+12,1,22,0
24,1e+12,1,23,0
24,1e+12,1,24,0
24,1e+12,1.5,0,0.032948
24,1e+12,1.5,1,0.67981
24,1e+12,1.5,2,0.28723
24,1e+12,1.5,3,3.3025e-06
24,1e+12,1.5,4,8.71e-17
24,1e+12,1.5,5,2.7773e-34
24,1e+12,1.5,6,0
24,1e+12,1.5,7,0
24,1e+12,1.5,8,0
24,1e+12,1.5,9,0
24,1e+12,1.5,10,0
24,1e+12,1.5,11,0
24,1e+12,1.5,12,0
24,1e+12,1.5,13,0
24,1e+12,1.5,14,0
24,1e+12,1.5,15,0
24,1e+12,1.5,16,0
24,1e+12,1.5,17,0
24,1e+12,1.5,18,0
24,1e+12,1.5,19,0
24,1e+12,1.5,20,0
24,1e+12,1.5,21,0
24,1e+12,1.5,22,0
24,1e+12,1.5,23,0
24,1e+12,1.5,24,0
24,1e+12,2,0,0.0014651
24,1e+12,2,1,0.11727
24,1e+12,2,2,0.87966
24,1e+12,2,3,0.0016066
24,1e+12,2,4,1.6591e-10
24,1e+12,2,5,7.2983e-23
24,1e+12,2,6,1.1072e-39
24,1e+12,2,7,0
24,1e+12,2,8,0
24,1e+12,2,9,0
24,1e+12,2,10,0
24,1e+12,2,11,0
24,1e+12,2,12,0
24,1e+12,2,13,0
24,1e+12,2,14,0
24,1e+12,2,15,0
24,1e+12,2,16,0
24,1e+12,2,17,0
24,1e+12,2,18,0
24,1e+12,2,19,0
24,1e+12,2,20,0
24,1e+12,2,21,0
24,1e+12,2,22,0
24,1e+12,2,23,0
24,1e+12,2,24,0
24,1e+12,5,0,3.8131e-08
24,1e+12,5,1,6.8229e-05
24,1e+12,5,2,0.064147
24,1e+12,5,3,0.81057
24,1e+12,5,4,0.12515
24,1e+12,5,5,6.7418e-05
24,1e+12,5,6,1.7835e-09
24,1e+12,5,7,7.2053e-21
24,1e+12,5,8,1.4473e-34
24,1e+12,5,9,0
24,1e+12,5,10,0
24,1e+12,5,11,0
24,1e+12,5,12,0
24,1e+12,5,13,0
24,1e+12,5,14,0
24,1e+12,5,15,0
24,1e+12,5,16,0
24,1e+12,5,17,0
24,1e+12,5,18,0
24,1e+12,5,19,0
24,1e+12,5,20,0
24,1e+12,5,21,0
24,1e+12,5,22,0
24,1e+12,5,23,0
24,1e+12,5,24,0
