"Z","ne_cm3","Te_eV","q","frac"
56,1e+12,0.5,0,2.7362e-05
56,1e+12,0.5,1,0.94161
56,1e+12,0.5,2,0.058361
56,1e+12,0.5,3,1.4018e-28
56,1e+12,0.5,4,0
56,1e+12,0.5,5,0
56,1e+12,0.5,6,0
56,1e+12,0.5,7,0
56,1e+12,0.5,8,0
56,1e+12,0.5,9,0
56,1e+12,0.5,10,0
56,1e+12,0.5,11,0
56,1e+12,0.5,12,0
56,1e+12,0.5,13,0
56,1e+12,0.5,14,0
56,1e+12,0.5,15,0
56,1e+12,0.5,16,0
56,1e+12,0.5,17,0
56,1e+12,0.5,18,0
56,1e+12,0.5,19,0
56,1e+12,0.5,20,0
56,1e+12,0.5,21,0
56,1e+12,0.5,22,0
56,1e+12,0.5,23,0
56,1e+12,0.5,24,0
56,1e+12,0.5,25,0
56,1e+12,0.5,26,0
56,1e+12,0.5,27,0
56,1e+12,0.5,28,0
56,1e+12,0.5,29,0
56,1e+12,0.5,30,0
56,1e+12,0.5,31,0
56,1e+12,0.5,32,0
56,1e+12,0.5,33,0
56,1e+12,0.5,34,0
56,1e+12,0.5,35,0
56,1e+12,0.5,36,0
56,1e+12,0.5,37,0
56,1e+12,0.5,38,0
56,1e+12,0.5,39,0
56,1e+12,0.5,40,0
56,1e+12,0.5,41,0
56,1e+12,0.5,42,0
56,1e+12,0.5,43,0
56,1e+12,0.5,44,0
56,1e+12,0.5,45,0
56,1e+12,0.5,46,0
56,1e+12,0.5,47,0
56,1e+12,0.5,48,0
56,1e+12,0.5,49,0
56,1e+12,0.5,50,0
56,1e+12,0.5,51,0
56,1e+12,0.5,52,0
56,1e+12,0.5,53,0
56,1e+12,0.5,54,0
56,1e+12,0.5,55,0
56,1e+12,0.5,56,0
56,1e+12,1,0,6.4269e-11
56,1e+12,1,1,0.00044467
56,1e+12,1,2,0.99956
56,1e+12,1,3,1.0696e-12
56,1e+12,1,4,1.1266e-30
56,1e+12,1,5,0
56,1e+12,1,6,0
56,1e+12,1,7,0
56,1e+12,1,8,0
56,1e+12,1,9,0
56,1e+12,1,10,0
56,1e+12,1,11,0
56,1e+12,1,12,0
56,1e+12,1,13,0
56,1e+12,1,14,0
56,1e+12,1,15,0
56,1e+12,1,16,0
56,1e+12,1,17,0
56,1e+12,1,18,0
56,1e+12,1,19,0
56,1e+12,1,20,0
56,1e+12,1,21,0
56,1e+12,1,22,0
56,1e+12,1,23,0
56,1e+12,1,24,0
56,1e+12,1,25,0
56,1e+12,1,26,0
56,1e+12,1,27,0
56,1e+12,1,28,0
56,1e+12,1,29,0
56,1e+12,1,30,0
56,1e+12,1,31,0
56,1e+12,1,32,0
56,1e+12,1,33,0
56,1e+12,1,34,0
56,1e+12,1,35,0
56,1e+12,1,36,0
56,1e+12,1,37,0
56,1e+12,1,38,0
56,1e+12,1,39,0
56,1e+12,1,40,0
56,1e+12,1,41,0
56,1e+12,1,42,0
56,1e+12,1,43,0
56,1e+12,1,44,0
56,1e+12,1,45,0
56,1e+12,1,46,0
56,1e+12,1,47,0
56,1e+12,1,48,0
56,1e+12,1,49,0
56,1e+12,1,50,0
56,1e+12,1,51,0
56,1e+12,1,52,0
56,1e+12,1,53,0
56,1e+12,1,54,0
56,1e+12,1,55,0
56,1e+12,1,56,0
56,1e+12,1.5,0,2.3321e-13
56,1e+12,1.5,1,1.1286e-05
56,1e+12,1.5,2,0.99999
56,1e+12,1.5,3,9.9094e-08
56,1e+12,1.5,4,7.0675e-19
56,1e+12,1.5,5,1.8765e-32
56,1e+12,1.5,6,0
56,1e+12,1.5,7,0
56,1e+12,1.5,8,0
56,1e+12,1.5,9,0
56,1e+12,1.5,10,0
56,1e+12,1.5,11,0
56,1e+12,1.5,12,0
56,1e+12,1.5,13,0
56,1e+12,1.5,14,0
56,1e+12,1.5,15,0
56,1e+12,1.5,16,0
56,1e+12,1.5,17,0
56,1e+12,1.5,18,0
56,1e+12,1.5,19,0
56,1e+12,1.5,20,0
56,1e+12,1.5,21,0
56,1e+12,1.5,22,0
56,1e+12,1.5,23,0
56,1e+12,1.5,24,0
56,1e+12,1.5,25,0
56,1e+12,1.5,26,0
56,1e+12,1.5,27,0
56,1e+12,1.5,28,0
56,1e+12,1.5,29,0
56,1e+12,1.5,30,0
56,1e+12,1.5,31,0
56,1e+12,1.5,32,0
56,1e+12,1.5,33,0
56,1e+12,1.5,34,0
56,1e+12,1.5,35,0
56,1e+12,1.5,36,0
56,1e+12,1.5,37,0
56,1e+12,1.5,38,0
56,1e+12,1.5,39,0
56,1e+12,1.5,40,0
56,1e+12,1.5,41,0
56,1e+12,1.5,42,0
56,1e+12,1.5,43,0
56,1e+12,1.5,44,0
56,1e+12,1.5,45,0
56,1e+12,1.5,46,0
56,1e+12,1.5,47,0
56,1e+12,1.5,48,0
56,1e+12,1.5,49,0
56,1e+12,1.5,50,0
56,1e+12,1.5,51,0
56,1e+12,1.5,52,0
56,1e+12,1.5,53,0
56,1e+12,1.5,54,0
56,1e+12,1.5,55,0
56,1e+12,1.5,56,0
56,1e+12,2,0,1.1854e-14
56,1e+12,2,1,1.6523e-06
56,1e+12,2,2,0.99996
56,1e+12,2,3,3.3781e-05
56,1e+12,2,4,7.2452e-13
56,1e+12,2,5,1.7574e-22
56,1e+12,2,6,6.3152e-35
56,1e+12,2,7,0
56,1e+12,2,8,0
56,1e+12,2,9,0
56,1e+12,2,10,0
56,1e+12,2,11,0
56,1e+12,2,12,0
56,1e+12,2,13,0
56,1e+12,2,14,0
56,1e+12,2,15,0
56,1e+12,2,16,0
56,1e+12,2,17,0
56,1e+12,2,18,0
56,1e+12,2,19,0
56,1e+12,2,20,0
56,1e+12,2,21,0
56,1e+12,2,22,0
56,1e+12,2,23,0
56,1e+12,2,24,0
56,1e+12,2,25,0
56,1e+12,2,26,0
56,1e+12,2,27,0
56,1e+12,2,28,0
56,1e+12,2,29,0
56,1e+12,2,30,0
56,1e+12,2,31,0
56,1e+12,2,32,0
56,1e+12,2,33,0
56,1e+12,2,34,0
56,1e+12,2,35,0
56,1e+12,2,36,0
56,1e+12,2,37,0
56,1e+12,2,38,0
56,1e+12,2,39,0
56,1e+12,2,40,0
56,1e+12,2,41,0
56,1e+12,2,42,0
56,1e+12,2,43,0
56,1e+12,2,44,0
56,1e+12,2,45,0
56,1e+12,2,46,0
56,1e+12,2,47,0
56,1e+12,2,48,0
56,1e+12,2,49,0
56,1e+12,2,50,0
56,1e+12,2,51,0
56,1e+12,2,52,0
56,1e+12,2,53,0
56,1e+12,2,54,0
56,1e+12,2,55,0
56,1e+12,2,56,0
56,1e+12,5,0,1.034e-17
56,1e+12,5,1,1.4433e-08
56,1e+12,5,2,0.41535
56,1e+12,5,3,0.55517
56,1e+12,5,4,0.029397
56,1e+12,5,5,8.6457e-05
56,1e+12,5,6,1.4168e-08
56,1e+12,5,7,3.2015e-14
56,1e+12,5,8,2.0003e-21
56,1e+12,5,9,7.5258e-31
56,1e+12,5,10,6.61245e-41
