"Z","ne_cm3","Te_eV","q","frac"
25,1e+12,0.5,0,0.99978
25,1e+12,0.5,1,0.00021703
25,1e+12,0.5,2,2.7136e-13
25,1e+12,0.5,3,9.2127e-39
25,1e+12,0.5,4,0
25,1e+12,0.5,5,0
25,1e+12,0.5,6,0
25,1e+12,0.5,7,0
25,1e+12,0.5,8,0
25,1e+12,0.5,9,0
25,1e+12,0.5,10,0
25,1e+12,0.5,11,0
25,1e+12,0.5,12,0
25,1e+12,0.5,13,0
25,1e+12,0.5,14,0
25,1e+12,0.5,15,0
25,1e+12,0.5,16,0
25,1e+12,0.5,17,0
25,1e+12,0.5,18,0
25,1e+12,0.5,19,0
25,1e+12,0.5,20,0
25,1e+12,0.5,21,0
25,1e+12,0.5,22,0
25,1e+12,0.5,23,0
25,1e+12,0.5,24,0
25,1e+12,0.5,25,0
25,1e+12,1,0,0.47606
25,1e+12,1,1,0.51954
25,1e+12,1,2,0.0043935
25,1e+12,1,3,1.2984e-13
25,1e+12,1,4,3.4729e-33
25,1e+12,1,5,0
25,1e+12,1,6,0
25,1e+12,1,7,0
25,1e+12,1,8,0
25,1e+12,1,9,0
25,1e+12,1,10,0
25,1e+12,1,11,0
25,1e+12,1,12,0
25,1e+12,1,13,0
25,1e+12,1,14,0
25,1e+12,1,15,0
25,1e+12,1,16,0
25,1e+12,1,17,0
25,1e+12,1,18,0
25,1e+12,1,19,0
25,1e+12,1,20,0
25,1e+12,1,21,0
25,1e+12,1,22,0
25,1e+12,1,23,0
25,1e+12,1,24,0
25,1e+12,1,25,0
25,1e+12,1.5,0,0.015788
25,1e+12,1.5,1,0.39226
25,1e+12,1.5,2,0.59195
25,1e+12,1.5,3,1.6684e-06
25,1e+12,1.5,4,3.0528e-18
25,1e+12,1.5,5,3.0244e-36
25,1e+12,1.5,6,0
25,1e+12,1.5,7,0
25,1e+12,1.5,8,0
25,1e+12,1.5,9,0
25,1e+12,1.5,10,0
25,1e+12,1.5,11,0
25,1e+12,1.5,12,0
25,1e+12,1.5,13,0
25,1e+12,1.5,14,0
25,1e+12,1.5,15,0
25,1e+12,1.5,16,0
25,1e+12,1.5,17,0
25,1e+12,1.5,18,0
25,1e+12,1.5,19,0
25,1e+12,1.5,20,0
25,1e+12,1.5,21,0
25,1e+12,1.5,22,0
25,1e+12,1.5,23,0
25,1e+12,1.5,24,0
25,1e+12,1.5,25,0
25,1e+12,2,0,0.00034928
25,1e+12,2,1,0.047244
25,1e+12,2,2,0.95169
25,1e+12,2,3,0.000714
25,1e+12,2,4,9.9637e-12
25,1e+12,2,5,2.4334e-24
25,1e+12,2,6,1.23174e-42
25,1e+12,2,7,0
25,1e+12,2,8,0
25,1e+12,2,9,0
25,1e+12,2,10,0
25,1e+12,2,11,0
25,1e+12,2,12,0
25,1e+12,2,13,0
25,1e+12,2,14,0
25,1e+12,2,15,0
25,1e+12,2,16,0
25,1e+12,2,17,0
25,1e+12,2,18,0
25,1e+12,2,19,0
25,1e+12,2,20,0
25,1e+12,2,21,0
25,1e+12,2,22,0
25,1e+12,2,23,0
25,1e+12,2,24,0
25,1e+12,2,25,0
25,1e+12,5,0,1.2579e-08
