"Z","ne_cm3","Te_eV","q","frac"
10,1e+12,0.5,0,1
10,1e+12,0.5,1,2.726e-15
10,1e+12,0.5,2,0
10,1e+12,0.5,3,0
10,1e+12,0.5,4,0
10,1e+12,0.5,5,0
10,1e+12,0.5,6,0
10,1e+12,0.5,7,0
10,1e+12,0.5,8,0
10,1e+12,0.5,9,0
10,1e+12,0.5,10,0
10,1e+12,1,0,0.99997
10,1e+12,1,1,2.5553e-05
10,1e+12,1,2,4.7014e-19
10,1e+12,1,3,2.00386e-43
10,1e+12,1,4,0
10,1e+12,1,5,0
10,1e+12,1,6,0
10,1e+12,1,7,0
10,1e+12,1,8,0
10,1e+12,1,9,0
10,1e+12,1,10,0
10,1e+12,1.5,0,0.93385
10,1e+12,1.5,1,0.066154
10,1e+12,1.5,2,1.6028e-09
10,1e+12,1.5,3,1.6516e-24
10,1e+12,1.5,4,0
10,1e+12,1.5,5,0
10,1e+12,1.5,6,0
10,1e+12,1.5,7,0
10,1e+12,1.5,8,0
10,1e+12,1.5,9,0
10,1e+12,1.5,10,0
10,1e+12,2,0,0.19157
10,1e+12,2,1,0.80841
10,1e+12,2,2,2.4957e-05
10,1e+12,2,3,1.3999e-15
10,1e+12,2,4,7.3425e-34
10,1e+12,2,5,0
10,1e+12,2,6,0
10,1e+12,2,7,0
10,1e+12,2,8,0
10,1e+12,2,9,0
10,1e+12,2,10,0
10,1e+12,5,0,2.0128e-05
10,1e+12,5,1,0.076814
10,1e+12,5,2,0.89667
10,1e+12,5,3,0.026491
10,1e+12,5,4,1.7302e-07
10,1e+12,5,5,9.6161e-16
10,1e+12,5,6,3.0092e-27
10,1e+12,5,7,7.00649e-45
10,1e+12,5,8,0
10,1e+12,5,9,0
10,1e+12,5,10,0
10,1e+12,7,0,1.1804e-06
10,1e+12,7,1,0.0085278
10,1e+12,7,2,0.46113
10,1e+12,7,3,0.52922
10,1e+12,7,4,0.0011208
10,1e+12,7,5,1.1142e-08
10,1e+12,7,6,4.0279e-16
10,1e+12,7,7,2.4677e-28
10,1e+12,7,8,4.92276e-42
10,1e+12,7,9,0
10,1e+12,7,10,0
10,1e+12,10,0,6.5978e-08
10,1e+12,10,1,0.00077567
10,1e+12,10,2,0.10146
10,1e+12,10,3,0.81241
10,1e+12,10,4,0.085158
10,1e+12,10,5,0.0001957
10,1e+12,10,6,8.0886e-09
10,1e+12,10,7,6.8657e-17
10,1e+12,10,8,5.7204e-26
10,1e+12,10,9,0
10,1e+12,10,10,0
10,1e+12,15,0,3.134e-09
10,1e+12,15,1,6.2393e-05
10,1e+12,15,2,0.01813
10,1e+12,15,3,0.44523
10,1e+12,15,4,0.49147
10,1e+12,15,5,0.044752
10,1e+12,15,6,0.00035532
10,1e+12,15,7,5.6775e-09
10,1e+12,15,8,2.1498e-14
10,1e+12,15,9,0
10,1e+12,15,10,0
10,1e+12,23,0,6.7972e-11
10,1e+12,23,1,2.3738e-06
10,1e+12,23,2,0.0014958
10,1e+12,23,3,0.090542
10,1e+12,23,4,0.46192
10,1e+12,23,5,0.3791
10,1e+12,23,6,0.066752
10,1e+12,23,7,0.00018634
10,1e+12,23,8,2.9246e-07
10,1e+12,23,9,1.6555e-29
10,1e+12,23,10,0
10,1e+12,32,0,1.8798e-12
10,1e+12,32,1,1.0177e-07
10,1e+12,32,2,0.00011353
10,1e+12,32,3,0.012934
10,1e+12,32,4,0.16765
10,1e+12,32,5,0.45887
10,1e+12,32,6,0.34727
10,1e+12,32,7,0.012627
10,1e+12,32,8,0.0005368
10,1e+12,32,9,9.9946e-20
10,1e+12,32,10,2.6105e-38
10,1e+12,52,0,3.6636e-15
10,1e+12,52,1,3.7492e-10
10,1e+12,52,2,9.3565e-07
10,1e+12,52,3,0.00025628
