"Z","ne_cm3","Te_eV","q","frac"
5,1e+12,0.5,0,0.99587
5,1e+12,0.5,1,0.0041253
5,1e+12,0.5,2,3.2094e-22
5,1e+12,0.5,3,0
5,1e+12,0.5,4,0
5,1e+12,0.5,5,0
5,1e+12,1,0,0.014826
5,1e+12,1,1,0.98517
5,1e+12,1,2,9.4459e-09
5,1e+12,1,3,1.5926e-22
5,1e+12,1,4,0
5,1e+12,1,5,0
5,1e+12,1.5,0,0.00047773
5,1e+12,1.5,1,0.99947
5,1e+12,1.5,2,5.3909e-05
5,1e+12,1.5,3,4.4233e-13
5,1e+12,1.5,4,0
5,1e+12,1.5,5,0
5,1e+12,2,0,9.1741e-05
5,1e+12,2,1,0.99552
5,1e+12,2,2,0.004386
5,1e+12,2,3,2.779e-08
5,1e+12,2,4,0
5,1e+12,2,5,0
5,1e+12,5,0,6.545e-07
5,1e+12,5,1,0.030527
5,1e+12,5,2,0.37332
5,1e+12,5,3,0.59616
5,1e+12,5,4,1.2025e-20
5,1e+12,5,5,0
5,1e+12,7,0,1.5978e-08
5,1e+12,7,1,0.00091564
5,1e+12,7,2,0.046094
5,1e+12,7,3,0.95299
5,1e+12,7,4,6.47e-14
5,1e+12,7,5,5.3969e-34
5,1e+12,10,0,5.1971e-10
5,1e+12,10,1,3.8913e-05
5,1e+12,10,2,0.0062229
5,1e+12,10,3,0.99374
5,1e+12,10,4,4.9076e-09
5,1e+12,10,5,1.328e-22
5,1e+12,15,0,2.1736e-11
5,1e+12,15,1,2.3325e-06
5,1e+12,15,2,0.0010998
5,1e+12,15,3,0.99887
5,1e+12,15,4,2.6863e-05
5,1e+12,15,5,9.8152e-14
5,1e+12,23,0,1.3722e-12
5,1e+12,23,1,2.2618e-07
5,1e+12,23,2,0.00028248
5,1e+12,23,3,0.98867
5,1e+12,23,4,0.011049
5,1e+12,23,5,1.7792e-07
5,1e+12,32,0,1.8976e-13
5,1e+12,32,1,4.4038e-08
5,1e+12,32,2,0.00010735
5,1e+12,32,3,0.76982
5,1e+12,32,4,0.22972
5,1e+12,32,5,0.00035027
5,1e+12,52,0,3.1305e-15
5,1e+12,52,1,1.2243e-09
5,1e+12,52,2,7.1586e-06
5,1e+12,52,3,0.089391
5,1e+12,52,4,0.78457
5,1e+12,52,5,0.12603
5,1e+12,74,0,8.3494e-17
5,1e+12,74,1,4.6952e-11
5,1e+12,74,2,4.8301e-07
5,1e+12,74,3,0.007691
5,1e+12,74,4,0.36793
5,1e+12,74,5,0.62438
5,1e+12,100,0,3.2e-18
5,1e+12,100,1,2.4163e-12
5,1e+12,100,2,3.8759e-08
5,1e+12,100,3,0.00077163
5,1e+12,100,4,0.11155
5,1e+12,100,5,0.88768
5,1e+12,165,0,2.4251e-20
5,1e+12,165,1,3.0321e-14
5,1e+12,165,2,9.7183e-10
5,1e+12,165,3,3.0848e-05
5,1e+12,165,4,0.018149
5,1e+12,165,5,0.98182
5,1e+12,235,0,1.1921e-21
5,1e+12,235,1,2.1343e-15
5,1e+12,235,2,1.0993e-10
5,1e+12,235,3,5.1602e-06
5,1e+12,235,4,0.0066572
5,1e+12,235,5,0.99334
5,1e+12,310,0,1.3841e-22
5,1e+12,310,1,3.2932e-16
5,1e+12,310,2,2.3765e-11
5,1e+12,310,3,1.5516e-06
5,1e+12,310,4,0.0034434
5,1e+12,310,5,0.99656
5,1e+12,390,0,2.5531e-23
5,1e+12,390,1,7.7046e-17
5,1e+12,390,2,7.458e-12
5,1e+12,390,3,6.3543e-07
5,1e+12,390,4,0.0021347
5,1e+12,390,5,0.99786
5,1e+12,475,0,6.2755e-24
5,1e+12,475,1,2.3257e-17
5,1e+12,475,2,2.8933e-12
5,1e+12,475,3,3.1538e-07
5,1e+12,475,4,0.0014706
5,1e+12,475,5,0.99853
5,1e+12,655,0,6.9478e-25
5,1e+12,655,1,3.6053e-18
5,1e+12,655,2,6.74e-13
5,1e+12,655,3,1.1018e-07
5,1e+12,655,4,0.00084757
5,1e+12,655,5,0.99915
5,1e+12,845,0,1.3035e-25
5,1e+12,845,1,8.8417e-19
5,1e+12,845,2,2.2797e-13
5,1e+12,845,3,5.1372e-08
5,1e+12,845,4,0.00057788
5,1e+12,845,5,0.99942
5,1e+12,1000,0,4.4003e-26
5,1e+12,1000,1,3.564e-19
5,1e+12,1000,2,1.1362e-13
5,1e+12,1000,3,3.1603e-08
5,1e+12,1000,4,0.00044953
5,1e+12,1000,5,0.99955
5,1e+12,1441,0,4.4815e-27
5,1e+12,1441,1,5.3329e-20
5,1e+12,1441,2,2.6869e-14
5,1e+12,1441,3,1.1777e-08
5,1e+12,1441,4,0.00027297
5,1e+12,1441,5,0.99973
5,1e+12,1925,0,7.5991e-28
5,1e+12,1925,1,1.2259e-20
5,1e+12,1925,2,8.8501e-15
5,1e+12,1925,3,5.5808e-09
5,1e+12,1925,4,0.00019118
5,1e+12,1925,5,0.99981
5,1e+12,2454,0,1.795e-28
5,1e+12,2454,1,3.7356e-21
5,1e+12,2454,2,3.6366e-15
5,1e+12,2454,3,3.059e-09
5,1e+12,2454,4,0.00013855
