"Z","ne_cm3","Te_eV","q","frac"
9,1e+12,0.5,0,1
9,1e+12,0.5,1,1.5428e-11
9,1e+12,0.5,2,4.6267e-38
9,1e+12,0.5,3,0
9,1e+12,0.5,4,0
9,1e+12,0.5,5,0
9,1e+12,0.5,6,0
9,1e+12,0.5,7,0
9,1e+12,0.5,8,0
9,1e+12,0.5,9,0
9,1e+12,1,0,0.99774
9,1e+12,1,1,0.0022614
9,1e+12,1,2,2.0987e-14
9,1e+12,1,3,1.6404e-38
9,1e+12,1,4,0
9,1e+12,1,5,0
9,1e+12,1,6,0
9,1e+12,1,7,0
9,1e+12,1,8,0
9,1e+12,1,9,0
9,1e+12,1.5,0,0.38903
9,1e+12,1.5,1,0.61097
9,1e+12,1.5,2,1.0077e-06
9,1e+12,1.5,3,1.4864e-21
9,1e+12,1.5,4,4.06377e-44
9,1e+12,1.5,5,0
9,1e+12,1.5,6,0
9,1e+12,1.5,7,0
9,1e+12,1.5,8,0
9,1e+12,1.5,9,0
9,1e+12,2,0,0.02116
9,1e+12,2,1,0.97809
9,1e+12,2,2,0.00075298
9,1e+12,2,3,5.3363e-14
9,1e+12,2,4,4.1097e-30
9,1e+12,2,5,0
9,1e+12,2,6,0
9,1e+12,2,7,0
9,1e+12,2,8,0
9,1e+12,2,9,0
9,1e+12,5,0,2.6688e-06
9,1e+12,5,1,0.020036
9,1e+12,5,2,0.9552
9,1e+12,5,3,0.024764
9,1e+12,5,4,1.1098e-06
9,1e+12,5,5,6.067e-14
9,1e+12,5,6,8.4434e-27
9,1e+12,5,7,1.44628e-41
9,1e+12,5,8,0
9,1e+12,5,9,0
9,1e+12,7,0,2.9159e-07
9,1e+12,7,1,0.0038376
9,1e+12,7,2,0.57562
9,1e+12,7,3,0.41755
9,1e+12,7,4,0.0029907
9,1e+12,7,5,1.5048e-07
9,1e+12,7,6,3.061e-16
9,1e+12,7,7,2.991e-26
9,1e+12,7,8,0
9,1e+12,7,9,0
9,1e+12,10,0,2.5099e-08
9,1e+12,10,1,0.00056536
9,1e+12,10,2,0.15252
9,1e+12,10,3,0.70548
9,1e+12,10,4,0.14036
9,1e+12,10,5,0.0010704
9,1e+12,10,6,3.3915e-09
9,1e+12,10,7,1.3799e-15
9,1e+12,10,8,0
9,1e+12,10,9,0
9,1e+12,15,0,9.5662e-10
9,1e+12,15,1,4.0172e-05
9,1e+12,15,2,0.019159
9,1e+12,15,3,0.32216
9,1e+12,15,4,0.53636
9,1e+12,15,5,0.12216
9,1e+12,15,6,0.0001195
9,1e+12,15,7,3.6828e-08
9,1e+12,15,8,2.3151e-35
9,1e+12,15,9,0
9,1e+12,23,0,2.2096e-12
9,1e+12,23,1,1.1398e-06
9,1e+12,23,2,0.0010017
9,1e+12,23,3,0.048759
9,1e+12,23,4,0.35819
9,1e+12,23,5,0.56713
9,1e+12,23,6,0.024035
9,1e+12,23,7,0.00088169
9,1e+12,23,8,3.6992e-21
9,1e+12,23,9,5.81819e-42
9,1e+12,32,0,4.0817e-14
9,1e+12,32,1,5.0525e-08
9,1e+12,32,2,7.2086e-05
9,1e+12,32,3,0.0072396
9,1e+12,32,4,0.13347
9,1e+12,32,5,0.60234
9,1e+12,32,6,0.16949
9,1e+12,32,7,0.087391
9,1e+12,32,8,6.3178e-14
9,1e+12,32,9,1.0479e-28
9,1e+12,52,0,2.5053e-17
9,1e+12,52,1,7.0107e-11
9,1e+12,52,2,2.0513e-07
9,1e+12,52,3,5.4188e-05
9,1e+12,52,4,0.0031777
9,1e+12,52,5,0.049842
9,1e+12,52,6,0.10141
9,1e+12,52,7,0.84552
