"Z","ne_cm3","Te_eV","q","frac"
76,1e+12,0.5,0,0.8956
76,1e+12,0.5,1,0.1044
76,1e+12,0.5,2,1.5725e-12
76,1e+12,0.5,3,9.5505e-35
76,1e+12,0.5,4,0
76,1e+12,0.5,5,0
76,1e+12,0.5,6,0
76,1e+12,0.5,7,0
76,1e+12,0.5,8,0
76,1e+12,0.5,9,0
76,1e+12,0.5,10,0
76,1e+12,0.5,11,0
76,1e+12,0.5,12,0
76,1e+12,0.5,13,0
76,1e+12,0.5,14,0
76,1e+12,0.5,15,0
76,1e+12,0.5,16,0
76,1e+12,0.5,17,0
76,1e+12,0.5,18,0
76,1e+12,0.5,19,0
76,1e+12,0.5,20,0
76,1e+12,0.5,21,0
76,1e+12,0.5,22,0
76,1e+12,0.5,23,0
76,1e+12,0.5,24,0
76,1e+12,0.5,25,0
76,1e+12,0.5,26,0
76,1e+12,0.5,27,0
76,1e+12,0.5,28,0
76,1e+12,0.5,29,0
76,1e+12,0.5,30,0
76,1e+12,0.5,31,0
76,1e+12,0.5,32,0
76,1e+12,0.5,33,0
76,1e+12,0.5,34,0
76,1e+12,0.5,35,0
76,1e+12,0.5,36,0
76,1e+12,0.5,37,0
76,1e+12,0.5,38,0
76,1e+12,0.5,39,0
76,1e+12,0.5,40,0
76,1e+12,0.5,41,0
76,1e+12,0.5,42,0
76,1e+12,0.5,43,0
76,1e+12,0.5,44,0
76,1e+12,0.5,45,0
76,1e+12,0.5,46,0
76,1e+12,0.5,47,0
76,1e+12,0.5,48,0
76,1e+12,0.5,49,0
76,1e+12,0.5,50,0
76,1e+12,0.5,51,0
76,1e+12,0.5,52,0
76,1e+12,0.5,53,0
76,1e+12,0.5,54,0
76,1e+12,0.5,55,0
76,1e+12,0.5,56,0
76,1e+12,0.5,57,0
76,1e+12,0.5,58,0
76,1e+12,0.5,59,0
76,1e+12,0.5,60,0
76,1e+12,0.5,61,0
76,1e+12,0.5,62,0
76,1e+12,0.5,63,0
76,1e+12,0.5,64,0
76,1e+12,0.5,65,0
76,1e+12,0.5,66,0
76,1e+12,0.5,67,0
76,1e+12,0.5,68,0
76,1e+12,0.5,69,0
76,1e+12,0.5,70,0
