"Z","ne_cm3","Te_eV","q","frac"
71,1e+12,0.5,0,0.093654
71,1e+12,0.5,1,0.90635
71,1e+12,0.5,2,3.8602e-07
71,1e+12,0.5,3,1.4007e-19
71,1e+12,0.5,4,0
71,1e+12,0.5,5,0
71,1e+12,0.5,6,0
71,1e+12,0.5,7,0
71,1e+12,0.5,8,0
71,1e+12,0.5,9,0
71,1e+12,0.5,10,0
71,1e+12,0.5,11,0
71,1e+12,0.5,12,0
71,1e+12,0.5,13,0
71,1e+12,0.5,14,0
71,1e+12,0.5,15,0
71,1e+12,0.5,16,0
71,1e+12,0.5,17,0
71,1e+12,0.5,18,0
71,1e+12,0.5,19,0
71,1e+12,0.5,20,0
71,1e+12,0.5,21,0
71,1e+12,0.5,22,0
71,1e+12,0.5,23,0
71,1e+12,0.5,24,0
71,1e+12,0.5,25,0
71,1e+12,0.5,26,0
71,1e+12,0.5,27,0
71,1e+12,0.5,28,0
71,1e+12,0.5,29,0
71,1e+12,0.5,30,0
71,1e+12,0.5,31,0
71,1e+12,0.5,32,0
71,1e+12,0.5,33,0
71,1e+12,0.5,34,0
71,1e+12,0.5,35,0
71,1e+12,0.5,36,0
71,1e+12,0.5,37,0
71,1e+12,0.5,38,0
71,1e+12,0.5,39,0
71,1e+12,0.5,40,0
71,1e+12,0.5,41,0
71,1e+12,0.5,42,0
71,1e+12,0.5,43,0
71,1e+12,0.5,44,0
71,1e+12,0.5,45,0
71,1e+12,0.5,46,0
71,1e+12,0.5,47,0
71,1e+12,0.5,48,0
71,1e+12,0.5,49,0
71,1e+12,0.5,50,0
71,1e+12,0.5,51,0
71,1e+12,0.5,52,0
71,1e+12,0.5,53,0
71,1e+12,0.5,54,0
71,1e+12,0.5,55,0
71,1e+12,0.5,56,0
71,1e+12,0.5,57,0
71,1e+12,0.5,58,0
71,1e+12,0.5,59,0
71,1e+12,0.5,60,0
71,1e+12,0.5,61,0
71,1e+12,0.5,62,0
71,1e+12,0.5,63,0
71,1e+12,0.5,64,0
71,1e+12,0.5,65,0
71,1e+12,0.5,66,0
71,1e+12,0.5,67,0
71,1e+12,0.5,68,0
71,1e+12,0.5,69,0
71,1e+12,0.5,70,0
71,1e+12,0.5,71,0
71,1e+12,1,0,7.4515e-05
71,1e+12,1,1,0.79136
71,1e+12,1,2,0.20854
71,1e+12,1,3,2.5332e-05
71,1e+12,1,4,1.7227e-29
71,1e+12,1,5,0
71,1e+12,1,6,0
71,1e+12,1,7,0
71,1e+12,1,8,0
71,1e+12,1,9,0
71,1e+12,1,10,0
71,1e+12,1,11,0
71,1e+12,1,12,0
71,1e+12,1,13,0
71,1e+12,1,14,0
71,1e+12,1,15,0
71,1e+12,1,16,0
71,1e+12,1,17,0
71,1e+12,1,18,0
71,1e+12,1,19,0
71,1e+12,1,20,0
71,1e+12,1,21,0
71,1e+12,1,22,0
71,1e+12,1,23,0
71,1e+12,1,24,0
71,1e+12,1,25,0
71,1e+12,1,26,0
71,1e+12,1,27,0
71,1e+12,1,28,0
71,1e+12,1,29,0
71,1e+12,1,30,0
71,1e+12,1,31,0
71,1e+12,1,32,0
71,1e+12,1,33,0
71,1e+12,1,34,0
71,1e+12,1,35,0
71,1e+12,1,36,0
71,1e+12,1,37,0
71,1e+12,1,38,0
71,1e+12,1,39,0
71,1e+12,1,40,0
71,1e+12,1,41,0
71,1e+12,1,42,0
71,1e+12,1,43,0
71,1e+12,1,44,0
71,1e+12,1,45,0
71,1e+12,1,46,0
71,1e+12,1,47,0
71,1e+12,1,48,0
71,1e+12,1,49,0
71,1e+12,1,50,0
71,1e+12,1,51,0
71,1e+12,1,52,0
71,1e+12,1,53,0
71,1e+12,1,54,0
71,1e+12,1,55,0
71,1e+12,1,56,0
71,1e+12,1,57,0
71,1e+12,1,58,0
71,1e+12,1,59,0
71,1e+12,1,60,0
71,1e+12,1,61,0
71,1e+12,1,62,0
71,1e+12,1,63,0
71,1e+12,1,64,0
71,1e+12,1,65,0
71,1e+12,1,66,0
71,1e+12,1,67,0
71,1e+12,1,68,0
71,1e+12,1,69,0
71,1e+12,1,70,0
71,1e+12,1,71,0
71,1e+12,1.5,0,2.4825e-07
71,1e+12,1.5,1,0.032449
71,1e+12,1.5,2,0.87809
71,1e+12,1.5,3,0.089457
71,1e+12,1.5,4,9.4123e-17
71,1e+12,1.5,5,4.0141e-33
71,1e+12,1.5,6,0
71,1e+12,1.5,7,0
71,1e+12,1.5,8,0
71,1e+12,1.5,9,0
71,1e+12,1.5,10,0
71,1e+12,1.5,11,0
71,1e+12,1.5,12,0
71,1e+12,1.5,13,0
71,1e+12,1.5,14,0
71,1e+12,1.5,15,0
71,1e+12,1.5,16,0
71,1e+12,1.5,17,0
71,1e+12,1.5,18,0
71,1e+12,1.5,19,0
71,1e+12,1.5,20,0
71,1e+12,1.5,21,0
71,1e+12,1.5,22,0
71,1e+12,1.5,23,0
71,1e+12,1.5,24,0
71,1e+12,1.5,25,0
71,1e+12,1.5,26,0
71,1e+12,1.5,27,0
71,1e+12,1.5,28,0
71,1e+12,1.5,29,0
71,1e+12,1.5,30,0
71,1e+12,1.5,31,0
71,1e+12,1.5,32,0
71,1e+12,1.5,33,0
71,1e+12,1.5,34,0
71,1e+12,1.5,35,0
71,1e+12,1.5,36,0
71,1e+12,1.5,37,0
71,1e+12,1.5,38,0
71,1e+12,1.5,39,0
71,1e+12,1.5,40,0
71,1e+12,1.5,41,0
71,1e+12,1.5,42,0
71,1e+12,1.5,43,0
71,1e+12,1.5,44,0
71,1e+12,1.5,45,0
71,1e+12,1.5,46,0
71,1e+12,1.5,47,0
71,1e+12,1.5,48,0
71,1e+12,1.5,49,0
71,1e+12,1.5,50,0
71,1e+12,1.5,51,0
71,1e+12,1.5,52,0
71,1e+12,1.5,53,0
71,1e+12,1.5,54,0
71,1e+12,1.5,55,0
71,1e+12,1.5,56,0
71,1e+12,1.5,57,0
71,1e+12,1.5,58,0
71,1e+12,1.5,59,0
71,1e+12,1.5,60,0
71,1e+12,1.5,61,0
71,1e+12,1.5,62,0
71,1e+12,1.5,63,0
71,1e+12,1.5,64,0
71,1e+12,1.5,65,0
71,1e+12,1.5,66,0
71,1e+12,1.5,67,0
71,1e+12,1.5,68,0
71,1e+12,1.5,69,0
71,1e+12,1.5,70,0
71,1e+12,1.5,71,0
71,1e+12,2,0,1.6251e-09
