"Z","ne_cm3","Te_eV","q","frac"
40,1e+12,0.5,0,0.8509
40,1e+12,0.5,1,0.1491
40,1e+12,0.5,2,2.1808e-07
40,1e+12,0.5,3,4.2716e-22
40,1e+12,0.5,4,0
40,1e+12,0.5,5,0
40,1e+12,0.5,6,0
40,1e+12,0.5,7,0
40,1e+12,0.5,8,0
40,1e+12,0.5,9,0
40,1e+12,0.5,10,0
40,1e+12,0.5,11,0
40,1e+12,0.5,12,0
40,1e+12,0.5,13,0
40,1e+12,0.5,14,0
40,1e+12,0.5,15,0
40,1e+12,0.5,16,0
40,1e+12,0.5,17,0
40,1e+12,0.5,18,0
40,1e+12,0.5,19,0
40,1e+12,0.5,20,0
40,1e+12,0.5,21,0
40,1e+12,0.5,22,0
40,1e+12,0.5,23,0
40,1e+12,0.5,24,0
40,1e+12,0.5,25,0
40,1e+12,0.5,26,0
40,1e+12,0.5,27,0
40,1e+12,0.5,28,0
40,1e+12,0.5,29,0
40,1e+12,0.5,30,0
40,1e+12,0.5,31,0
40,1e+12,0.5,32,0
40,1e+12,0.5,33,0
40,1e+12,0.5,34,0
40,1e+12,0.5,35,0
40,1e+12,0.5,36,0
40,1e+12,0.5,37,0
40,1e+12,0.5,38,0
40,1e+12,0.5,39,0
40,1e+12,0.5,40,0
40,1e+12,1,0,0.016286
40,1e+12,1,1,0.90528
40,1e+12,1,2,0.078432
40,1e+12,1,3,4.324e-07
40,1e+12,1,4,9.6893e-18
40,1e+12,1,5,0
40,1e+12,1,6,0
40,1e+12,1,7,0
40,1e+12,1,8,0
40,1e+12,1,9,0
40,1e+12,1,10,0
40,1e+12,1,11,0
40,1e+12,1,12,0
40,1e+12,1,13,0
40,1e+12,1,14,0
40,1e+12,1,15,0
40,1e+12,1,16,0
40,1e+12,1,17,0
40,1e+12,1,18,0
40,1e+12,1,19,0
40,1e+12,1,20,0
40,1e+12,1,21,0
40,1e+12,1,22,0
40,1e+12,1,23,0
40,1e+12,1,24,0
40,1e+12,1,25,0
40,1e+12,1,26,0
40,1e+12,1,27,0
40,1e+12,1,28,0
40,1e+12,1,29,0
40,1e+12,1,30,0
40,1e+12,1,31,0
40,1e+12,1,32,0
40,1e+12,1,33,0
40,1e+12,1,34,0
40,1e+12,1,35,0
