"Z","ne_cm3","Te_eV","q","frac"
58,1e+12,0.5,0,2.5096e-05
58,1e+12,0.5,1,0.95015
58,1e+12,0.5,2,0.049829
58,1e+12,0.5,3,2.3554e-30
58,1e+12,0.5,4,0
58,1e+12,0.5,5,0
58,1e+12,0.5,6,0
58,1e+12,0.5,7,0
58,1e+12,0.5,8,0
58,1e+12,0.5,9,0
58,1e+12,0.5,10,0
58,1e+12,0.5,11,0
58,1e+12,0.5,12,0
58,1e+12,0.5,13,0
58,1e+12,0.5,14,0
58,1e+12,0.5,15,0
58,1e+12,0.5,16,0
58,1e+12,0.5,17,0
58,1e+12,0.5,18,0
58,1e+12,0.5,19,0
58,1e+12,0.5,20,0
58,1e+12,0.5,21,0
58,1e+12,0.5,22,0
58,1e+12,0.5,23,0
58,1e+12,0.5,24,0
58,1e+12,0.5,25,0
58,1e+12,0.5,26,0
58,1e+12,0.5,27,0
58,1e+12,0.5,28,0
58,1e+12,0.5,29,0
58,1e+12,0.5,30,0
58,1e+12,0.5,31,0
58,1e+12,0.5,32,0
58,1e+12,0.5,33,0
58,1e+12,0.5,34,0
58,1e+12,0.5,35,0
58,1e+12,0.5,36,0
58,1e+12,0.5,37,0
58,1e+12,0.5,38,0
58,1e+12,0.5,39,0
58,1e+12,0.5,40,0
58,1e+12,0.5,41,0
58,1e+12,0.5,42,0
58,1e+12,0.5,43,0
58,1e+12,0.5,44,0
58,1e+12,0.5,45,0
58,1e+12,0.5,46,0
58,1e+12,0.5,47,0
58,1e+12,0.5,48,0
58,1e+12,0.5,49,0
58,1e+12,0.5,50,0
58,1e+12,0.5,51,0
58,1e+12,0.5,52,0
58,1e+12,0.5,53,0
58,1e+12,0.5,54,0
58,1e+12,0.5,55,0
58,1e+12,0.5,56,0
58,1e+12,0.5,57,0
58,1e+12,0.5,58,0
58,1e+12,1,0,4.1714e-11
58,1e+12,1,1,0.00038789
58,1e+12,1,2,0.99961
58,1e+12,1,3,2.1974e-13
58,1e+12,1,4,2.6133e-32
58,1e+12,1,5,0
58,1e+12,1,6,0
58,1e+12,1,7,0
58,1e+12,1,8,0
58,1e+12,1,9,0
58,1e+12,1,10,0
58,1e+12,1,11,0
58,1e+12,1,12,0
58,1e+12,1,13,0
58,1e+12,1,14,0
58,1e+12,1,15,0
58,1e+12,1,16,0
58,1e+12,1,17,0
58,1e+12,1,18,0
58,1e+12,1,19,0
58,1e+12,1,20,0
58,1e+12,1,21,0
58,1e+12,1,22,0
58,1e+12,1,23,0
58,1e+12,1,24,0
58,1e+12,1,25,0
58,1e+12,1,26,0
58,1e+12,1,27,0
58,1e+12,1,28,0
58,1e+12,1,29,0
58,1e+12,1,30,0
58,1e+12,1,31,0
58,1e+12,1,32,0
58,1e+12,1,33,0
58,1e+12,1,34,0
58,1e+12,1,35,0
58,1e+12,1,36,0
58,1e+12,1,37,0
58,1e+12,1,38,0
58,1e+12,1,39,0
58,1e+12,1,40,0
58,1e+12,1,41,0
58,1e+12,1,42,0
58,1e+12,1,43,0
58,1e+12,1,44,0
58,1e+12,1,45,0
58,1e+12,1,46,0
58,1e+12,1,47,0
58,1e+12,1,48,0
58,1e+12,1,49,0
58,1e+12,1,50,0
58,1e+12,1,51,0
58,1e+12,1,52,0
58,1e+12,1,53,0
58,1e+12,1,54,0
58,1e+12,1,55,0
58,1e+12,1,56,0
58,1e+12,1,57,0
58,1e+12,1,58,0
58,1e+12,1.5,0,1.2875e-13
58,1e+12,1.5,1,8.9421e-06
58,1e+12,1.5,2,0.99999
58,1e+12,1.5,3,4.3129e-08
58,1e+12,1.5,4,7.4125e-20
