"Z","ne_cm3","Te_eV","q","frac"
22,1e+12,0.5,0,0.99569
22,1e+12,0.5,1,0.0043133
22,1e+12,0.5,2,5.488e-11
22,1e+12,0.5,3,3.2604e-31
22,1e+12,0.5,4,0
22,1e+12,0.5,5,0
22,1e+12,0.5,6,0
22,1e+12,0.5,7,0
22,1e+12,0.5,8,0
22,1e+12,0.5,9,0
22,1e+12,0.5,10,0
22,1e+12,0.5,11,0
22,1e+12,0.5,12,0
22,1e+12,0.5,13,0
22,1e+12,0.5,14,0
22,1e+12,0.5,15,0
22,1e+12,0.5,16,0
22,1e+12,0.5,17,0
22,1e+12,0.5,18,0
22,1e+12,0.5,19,0
22,1e+12,0.5,20,0
22,1e+12,0.5,21,0
22,1e+12,0.5,22,0
22,1e+12,1,0,0.091977
22,1e+12,1,1,0.88992
22,1e+12,1,2,0.018106
22,1e+12,1,3,7.1522e-11
22,1e+12,1,4,3.8114e-26
22,1e+12,1,5,0
22,1e+12,1,6,0
22,1e+12,1,7,0
22,1e+12,1,8,0
22,1e+12,1,9,0
22,1e+12,1,10,0
22,1e+12,1,11,0
22,1e+12,1,12,0
22,1e+12,1,13,0
22,1e+12,1,14,0
22,1e+12,1,15,0
22,1e+12,1,16,0
22,1e+12,1,17,0
22,1e+12,1,18,0
22,1e+12,1,19,0
22,1e+12,1,20,0
22,1e+12,1,21,0
22,1e+12,1,22,0
22,1e+12,1.5,0,0.0015448
22,1e+12,1.5,1,0.25884
22,1e+12,1.5,2,0.73959
22,1e+12,1.5,3,3.0405e-05
22,1e+12,1.5,4,4.6429e-14
22,1e+12,1.5,5,4.9266e-40
22,1e+12,1.5,6,0
22,1e+12,1.5,7,0
22,1e+12,1.5,8,0
22,1e+12,1.5,9,0
22,1e+12,1.5,10,0
22,1e+12,1.5,11,0
22,1e+12,1.5,12,0
22,1e+12,1.5,13,0
22,1e+12,1.5,14,0
22,1e+12,1.5,15,0
22,1e+12,1.5,16,0
22,1e+12,1.5,17,0
22,1e+12,1.5,18,0
22,1e+12,1.5,19,0
22,1e+12,1.5,20,0
22,1e+12,1.5,21,0
22,1e+12,1.5,22,0
22,1e+12,2,0,3.6946e-05
22,1e+12,2,1,0.029317
22,1e+12,2,2,0.96617
22,1e+12,2,3,0.0044767
22,1e+12,2,4,1.2799e-08
22,1e+12,2,5,2.8312e-27
22,1e+12,2,6,0
22,1e+12,2,7,0
22,1e+12,2,8,0
22,1e+12,2,9,0
22,1e+12,2,10,0
22,1e+12,2,11,0
22,1e+12,2,12,0
22,1e+12,2,13,0
22,1e+12,2,14,0
