"Z","ne_cm3","Te_eV","q","frac"
54,1e+12,0.5,0,0.99998
54,1e+12,0.5,1,1.6099e-05
54,1e+12,0.5,2,1.4333e-18
54,1e+12,0.5,3,1.1907e-40
54,1e+12,0.5,4,0
54,1e+12,0.5,5,0
54,1e+12,0.5,6,0
54,1e+12,0.5,7,0
54,1e+12,0.5,8,0
54,1e+12,0.5,9,0
54,1e+12,0.5,10,0
54,1e+12,0.5,11,0
54,1e+12,0.5,12,0
54,1e+12,0.5,13,0
54,1e+12,0.5,14,0
54,1e+12,0.5,15,0
54,1e+12,0.5,16,0
54,1e+12,0.5,17,0
54,1e+12,0.5,18,0
54,1e+12,0.5,19,0
54,1e+12,0.5,20,0
54,1e+12,0.5,21,0
54,1e+12,0.5,22,0
54,1e+12,0.5,23,0
54,1e+12,0.5,24,0
54,1e+12,0.5,25,0
54,1e+12,0.5,26,0
54,1e+12,0.5,27,0
54,1e+12,0.5,28,0
54,1e+12,0.5,29,0
54,1e+12,0.5,30,0
54,1e+12,0.5,31,0
54,1e+12,0.5,32,0
54,1e+12,0.5,33,0
54,1e+12,0.5,34,0
54,1e+12,0.5,35,0
54,1e+12,0.5,36,0
54,1e+12,0.5,37,0
54,1e+12,0.5,38,0
54,1e+12,0.5,39,0
54,1e+12,0.5,40,0
54,1e+12,0.5,41,0
54,1e+12,0.5,42,0
54,1e+12,0.5,43,0
54,1e+12,0.5,44,0
54,1e+12,0.5,45,0
54,1e+12,0.5,46,0
54,1e+12,0.5,47,0
54,1e+12,0.5,48,0
54,1e+12,0.5,49,0
54,1e+12,0.5,50,0
54,1e+12,0.5,51,0
54,1e+12,0.5,52,0
54,1e+12,0.5,53,0
54,1e+12,0.5,54,0
54,1e+12,1,0,0.77068
54,1e+12,1,1,0.22931
54,1e+12,1,2,1.5626e-05
54,1e+12,1,3,9.1889e-15
54,1e+12,1,4,1.1734e-28
54,1e+12,1,5,0
54,1e+12,1,6,0
54,1e+12,1,7,0
54,1e+12,1,8,0
54,1e+12,1,9,0
54,1e+12,1,10,0
54,1e+12,1,11,0
54,1e+12,1,12,0
54,1e+12,1,13,0
54,1e+12,1,14,0
54,1e+12,1,15,0
54,1e+12,1,16,0
