"Z","ne_cm3","Te_eV","q","frac"
31,1e+12,0.5,0,0.086925
31,1e+12,0.5,1,0.91308
31,1e+12,0.5,2,5.1637e-14
31,1e+12,0.5,3,1.1038e-37
31,1e+12,0.5,4,0
31,1e+12,0.5,5,0
31,1e+12,0.5,6,0
31,1e+12,0.5,7,0
31,1e+12,0.5,8,0
31,1e+12,0.5,9,0
31,1e+12,0.5,10,0
31,1e+12,0.5,11,0
31,1e+12,0.5,12,0
31,1e+12,0.5,13,0
31,1e+12,0.5,14,0
31,1e+12,0.5,15,0
31,1e+12,0.5,16,0
31,1e+12,0.5,17,0
31,1e+12,0.5,18,0
31,1e+12,0.5,19,0
31,1e+12,0.5,20,0
31,1e+12,0.5,21,0
31,1e+12,0.5,22,0
31,1e+12,0.5,23,0
31,1e+12,0.5,24,0
31,1e+12,0.5,25,0
31,1e+12,0.5,26,0
31,1e+12,0.5,27,0
31,1e+12,0.5,28,0
31,1e+12,0.5,29,0
31,1e+12,0.5,30,0
31,1e+12,0.5,31,0
31,1e+12,1,0,0.00020902
31,1e+12,1,1,0.99974
31,1e+12,1,2,5.0927e-05
31,1e+12,1,3,4.424e-15
31,1e+12,1,4,9.7147e-39
31,1e+12,1,5,0
31,1e+12,1,6,0
31,1e+12,1,7,0
31,1e+12,1,8,0
31,1e+12,1,9,0
31,1e+12,1,10,0
31,1e+12,1,11,0
31,1e+12,1,12,0
31,1e+12,1,13,0
31,1e+12,1,14,0
31,1e+12,1,15,0
31,1e+12,1,16,0
31,1e+12,1,17,0
31,1e+12,1,18,0
31,1e+12,1,19,0
31,1e+12,1,20,0
31,1e+12,1,21,0
31,1e+12,1,22,0
31,1e+12,1,23,0
31,1e+12,1,24,0
31,1e+12,1,25,0
31,1e+12,1,26,0
31,1e+12,1,27,0
31,1e+12,1,28,0
31,1e+12,1,29,0
31,1e+12,1,30,0
31,1e+12,1,31,0
31,1e+12,1.5,0,2.1079e-05
31,1e+12,1.5,1,0.94302
31,1e+12,1.5,2,0.056959
31,1e+12,1.5,3,1.7386e-07
31,1e+12,1.5,4,6.344e-22
31,1e+12,1.5,5,5.74532e-44
31,1e+12,1.5,6,0
31,1e+12,1.5,7,0
31,1e+12,1.5,8,0
31,1e+12,1.5,9,0
31,1e+12,1.5,10,0
31,1e+12,1.5,11,0
31,1e+12,1.5,12,0
31,1e+12,1.5,13,0
31,1e+12,1.5,14,0
31,1e+12,1.5,15,0
31,1e+12,1.5,16,0
31,1e+12,1.5,17,0
31,1e+12,1.5,18,0
31,1e+12,1.5,19,0
31,1e+12,1.5,20,0
31,1e+12,1.5,21,0
31,1e+12,1.5,22,0
31,1e+12,1.5,23,0
31,1e+12,1.5,24,0
31,1e+12,1.5,25,0
31,1e+12,1.5,26,0
31,1e+12,1.5,27,0
31,1e+12,1.5,28,0
31,1e+12,1.5,29,0
31,1e+12,1.5,30,0
31,1e+12,1.5,31,0
31,1e+12,2,0,3.6493e-06
31,1e+12,2,1,0.31367
31,1e+12,2,2,0.68592
31,1e+12,2,3,0.00040326
31,1e+12,2,4,6.2015e-14
31,1e+12,2,5,1.4957e-29
31,1e+12,2,6,0
31,1e+12,2,7,0
31,1e+12,2,8,0
31,1e+12,2,9,0
31,1e+12,2,10,0
31,1e+12,2,11,0
31,1e+12,2,12,0
31,1e+12,2,13,0
31,1e+12,2,14,0
31,1e+12,2,15,0
31,1e+12,2,16,0
31,1e+12,2,17,0
31,1e+12,2,18,0
31,1e+12,2,19,0
31,1e+12,2,20,0
31,1e+12,2,21,0
31,1e+12,2,22,0
31,1e+12,2,23,0
31,1e+12,2,24,0
31,1e+12,2,25,0
31,1e+12,2,26,0
31,1e+12,2,27,0
31,1e+12,2,28,0
31,1e+12,2,29,0
31,1e+12,2,30,0
31,1e+12,2,31,0
31,1e+12,5,0,1.1655e-08
31,1e+12,5,1,0.00045811
31,1e+12,5,2,0.091359
31,1e+12,5,3,0.89302
31,1e+12,5,4,0.015159
31,1e+12,5,5,9.5832e-07
31,1e+12,5,6,1.4219e-13
31,1e+12,5,7,3.2818e-23
31,1e+12,5,8,7.958e-36
31,1e+12,5,9,0
31,1e+12,5,10,0
31,1e+12,5,11,0
31,1e+12,5,12,0
31,1e+12,5,13,0
31,1e+12,5,14,0
31,1e+12,5,15,0
31,1e+12,5,16,0
31,1e+12,5,17,0
31,1e+12,5,18,0
31,1e+12,5,19,0
31,1e+12,5,20,0
31,1e+12,5,21,0
31,1e+12,5,22,0
31,1e+12,5,23,0
31,1e+12,5,24,0
31,1e+12,5,25,0
31,1e+12,5,26,0
31,1e+12,5,27,0
31,1e+12,5,28,0
31,1e+12,5,29,0
31,1e+12,5,30,0
31,1e+12,5,31,0
31,1e+12,7,0,7.9275e-10
31,1e+12,7,1,2.9631e-05
31,1e+12,7,2,0.011783
31,1e+12,7,3,0.6855
31,1e+12,7,4,0.30063
31,1e+12,7,5,0.0020528
31,1e+12,7,6,1.593e-07
31,1e+12,7,7,1.0424e-13
31,1e+12,7,8,4.2663e-22
31,1e+12,7,9,9.1006e-33
31,1e+12,7,10,0
31,1e+12,7,11,0
31,1e+12,7,12,0
31,1e+12,7,13,0
31,1e+12,7,14,0
31,1e+12,7,15,0
31,1e+12,7,16,0
31,1e+12,7,17,0
31,1e+12,7,18,0
31,1e+12,7,19,0
31,1e+12,7,20,0
31,1e+12,7,21,0
31,1e+12,7,22,0
31,1e+12,7,23,0
31,1e+12,7,24,0
31,1e+12,7,25,0
31,1e+12,7,26,0
31,1e+12,7,27,0
31,1e+12,7,28,0
31,1e+12,7,29,0
31,1e+12,7,30,0
31,1e+12,7,31,0
31,1e+12,10,0,2.2233e-11
31,1e+12,10,1,9.1521e-07
31,1e+12,10,2,0.00073567
31,1e+12,10,3,0.15918
31,1e+12,10,4,0.70457
31,1e+12,10,5,0.13456
31,1e+12,10,6,0.0009598
31,1e+12,10,7,2.0798e-07
31,1e+12,10,8,1.0849e-12
31,1e+12,10,9,1.1973e-19
31,1e+12,10,10,1.9879e-28
31,1e+12,10,11,4.3486e-39
31,1e+12,10,12,0
31,1e+12,10,13,0
31,1e+12,10,14,0
31,1e+12,10,15,0
31,1e+12,10,16,0
31,1e+12,10,17,0
31,1e+12,10,18,0
31,1e+12,10,19,0
31,1e+12,10,20,0
31,1e+12,10,21,0
31,1e+12,10,22,0
31,1e+12,10,23,0
31,1e+12,10,24,0
31,1e+12,10,25,0
31,1e+12,10,26,0
31,1e+12,10,27,0
31,1e+12,10,28,0
31,1e+12,10,29,0
31,1e+12,10,30,0
31,1e+12,10,31,0
31,1e+12,15,0,1.6248e-13
31,1e+12,15,1,8.4801e-09
31,1e+12,15,2,1.4872e-05
31,1e+12,15,3,0.0096488
31,1e+12,15,4,0.26327
31,1e+12,15,5,0.60361
31,1e+12,15,6,0.12143
31,1e+12,15,7,0.0020288
31,1e+12,15,8,2.4722e-06
31,1e+12,15,9,2.0112e-10
31,1e+12,15,10,8.5217e-16
31,1e+12,15,11,1.7116e-22
31,1e+12,15,12,1.4053e-30
31,1e+12,15,13,4.9665e-39
31,1e+12,15,14,0
31,1e+12,15,15,0
31,1e+12,15,16,0
31,1e+12,15,17,0
31,1e+12,15,18,0
31,1e+12,15,19,0
31,1e+12,15,20,0
31,1e+12,15,21,0
31,1e+12,15,22,0
31,1e+12,15,23,0
31,1e+12,15,24,0
31,1e+12,15,25,0
31,1e+12,15,26,0
31,1e+12,15,27,0
31,1e+12,15,28,0
31,1e+12,15,29,0
31,1e+12,15,30,0
31,1e+12,15,31,0
31,1e+12,23,0,3.4264e-16
31,1e+12,23,1,2.5724e-11
31,1e+12,23,2,1.0048e-07
31,1e+12,23,3,0.00016516
31,1e+12,23,4,0.018862
31,1e+12,23,5,0.26639
31,1e+12,23,6,0.53965
31,1e+12,23,7,0.16701
31,1e+12,23,8,0.0078633
31,1e+12,23,9,5.593e-05
31,1e+12,23,10,5.2312e-08
31,1e+12,23,11,6.1136e-12
31,1e+12,23,12,8.0371e-17
31,1e+12,23,13,8.7474e-22
31,1e+12,23,14,2.2301e-29
31,1e+12,23,15,5.5454e-38
31,1e+12,23,16,0
31,1e+12,23,17,0
31,1e+12,23,18,0
31,1e+12,23,19,0
31,1e+12,23,20,0
31,1e+12,23,21,0
31,1e+12,23,22,0
31,1e+12,23,23,0
31,1e+12,23,24,0
31,1e+12,23,25,0
31,1e+12,23,26,0
31,1e+12,23,27,0
31,1e+12,23,28,0
31,1e+12,23,29,0
31,1e+12,23,30,0
31,1e+12,23,31,0
31,1e+12,32,0,1.4885e-18
31,1e+12,32,1,1.5517e-13
31,1e+12,32,2,1.1078e-09
31,1e+12,32,3,3.4279e-06
31,1e+12,32,4,0.00097334
31,1e+12,32,5,0.041161
31,1e+12,32,6,0.31319
31,1e+12,32,7,0.47845
31,1e+12,32,8,0.15496
31,1e+12,32,9,0.0111
31,1e+12,32,10,0.00016583
31,1e+12,32,11,5.1689e-07
31,1e+12,32,12,3.1708e-10
31,1e+12,32,13,1.6663e-13
31,1e+12,32,14,9.4198e-19
31,1e+12,32,15,9.2514e-25
31,1e+12,32,16,1.4731e-31
31,1e+12,32,17,4.0297e-39
31,1e+12,32,18,0
31,1e+12,32,19,0
31,1e+12,32,20,0
31,1e+12,32,21,0
31,1e+12,32,22,0
31,1e+12,32,23,0
31,1e+12,32,24,0
31,1e+12,32,25,0
31,1e+12,32,26,0
31,1e+12,32,27,0
31,1e+12,32,28,0
31,1e+12,32,29,0
31,1e+12,32,30,0
31,1e+12,32,31,0
31,1e+12,52,0,1.6729e-22
31,1e+12,52,1,2.9033e-17
31,1e+12,52,2,4.8902e-13
31,1e+12,52,3,3.5492e-09
31,1e+12,52,4,3.1681e-06
31,1e+12,52,5,0.00050404
31,1e+12,52,6,0.017817
31,1e+12,52,7,0.16146
31,1e+12,52,8,0.41363
31,1e+12,52,9,0.32287
31,1e+12,52,10,0.077536
31,1e+12,52,11,0.006028
31,1e+12,52,12,0.00015202
31,1e+12,52,13,2.7672e-06
31,1e+12,52,14,2.5887e-09
31,1e+12,52,15,7.9919e-13
31,1e+12,52,16,7.8614e-17
31,1e+12,52,17,2.5521e-21
31,1e+12,52,18,2.1608e-26
31,1e+12,52,19,9.1306e-32
31,1e+12,52,20,4.5727e-38
31,1e+12,52,21,1.4013e-44
31,1e+12,52,22,0
31,1e+12,52,23,0
31,1e+12,52,24,0
31,1e+12,52,25,0
31,1e+12,52,26,0
31,1e+12,52,27,0
31,1e+12,52,28,0
31,1e+12,52,29,0
31,1e+12,52,30,0
31,1e+12,52,31,0
31,1e+12,74,0,9.4236e-26
31,1e+12,74,1,2.4338e-20
31,1e+12,74,2,7.4273e-16
31,1e+12,74,3,9.6185e-12
31,1e+12,74,4,1.7824e-08
