"Z","ne_cm3","Te_eV","q","frac"
7,1e+12,0.5,0,1
7,1e+12,0.5,1,6.5252e-09
7,1e+12,0.5,2,1.0185e-30
7,1e+12,0.5,3,0
7,1e+12,0.5,4,0
7,1e+12,0.5,5,0
7,1e+12,0.5,6,0
7,1e+12,0.5,7,0
7,1e+12,1,0,0.95023
7,1e+12,1,1,0.049766
7,1e+12,1,2,1.077e-10
7,1e+12,1,3,3.8554e-28
7,1e+12,1,4,0
7,1e+12,1,5,0
7,1e+12,1,6,0
7,1e+12,1,7,0
7,1e+12,1.5,0,0.067857
7,1e+12,1.5,1,0.93208
7,1e+12,1.5,2,5.8458e-05
7,1e+12,1.5,3,2.4282e-15
7,1e+12,1.5,4,9.0943e-37
7,1e+12,1.5,5,0
7,1e+12,1.5,6,0
7,1e+12,1.5,7,0
7,1e+12,2,0,0.0041645
7,1e+12,2,1,0.98449
7,1e+12,2,2,0.011346
7,1e+12,2,3,1.7558e-09
7,1e+12,2,4,3.8673e-25
7,1e+12,2,5,1.12104e-44
7,1e+12,2,6,0
7,1e+12,2,7,0
7,1e+12,5,0,1.6535e-06
7,1e+12,5,1,0.014988
7,1e+12,5,2,0.65937
7,1e+12,5,3,0.32563
7,1e+12,5,4,3.9731e-06
7,1e+12,5,5,1.9121e-12
7,1e+12,5,6,0
7,1e+12,5,7,0
7,1e+12,7,0,9.6682e-08
7,1e+12,7,1,0.0014057
7,1e+12,7,2,0.15897
7,1e+12,7,3,0.8382
7,1e+12,7,4,0.0014292
7,1e+12,7,5,2.7043e-07
7,1e+12,7,6,2.3636e-40
7,1e+12,7,7,0
7,1e+12,10,0,8.2207e-09
7,1e+12,10,1,0.00019229
7,1e+12,10,2,0.047015
7,1e+12,10,3,0.89717
7,1e+12,10,4,0.054593
7,1e+12,10,5,0.00103
7,1e+12,10,6,2.2085e-26
7,1e+12,10,7,0
7,1e+12,15,0,3.3332e-10
7,1e+12,15,1,1.577e-05
7,1e+12,15,2,0.0083873
7,1e+12,15,3,0.41171
7,1e+12,15,4,0.32465
7,1e+12,15,5,0.25524
7,1e+12,15,6,7.4361e-16
7,1e+12,15,7,1.1312e-34
7,1e+12,23,0,4.9704e-13
7,1e+12,23,1,1.1792e-07
7,1e+12,23,2,0.00013484
7,1e+12,23,3,0.01527
7,1e+12,23,4,0.073082
7,1e+12,23,5,0.91151
7,1e+12,23,6,1.3833e-09
7,1e+12,23,7,1.7997e-21
7,1e+12,32,0,5.1775e-15
7,1e+12,32,1,2.7857e-09
7,1e+12,32,2,5.5817e-06
7,1e+12,32,3,0.0011545
7,1e+12,32,4,0.016257
7,1e+12,32,5,0.98258
7,1e+12,32,6,1.7113e-06
7,1e+12,32,7,1.142e-14
7,1e+12,52,0,1.8911e-17
7,1e+12,52,1,2.7027e-11
7,1e+12,52,2,1.1957e-07
7,1e+12,52,3,5.7269e-05
7,1e+12,52,4,0.0029742
7,1e+12,52,5,0.99486
7,1e+12,52,6,0.0021034
7,1e+12,52,7,7.5202e-08
7,1e+12,74,0,5.9166e-19
7,1e+12,74,1,1.5432e-12
